"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016651","MF","GO:0016651","oxidoreductase activity, acting on NAD(P)H","37/3920","118/22005",0.000243873607595626,0.00506202515225516,0.00404490222555477,"ATHM1/ATNDI1/AtRbohE/NA/ATHX/CRR23/NDH-O/NA/NDB4/NDA2/LPD1/ATGR2/NDB2/NA/AR1/NA/LTO1/CYP84A1/NDH-M/NA/AtGRXC2/ADH2/ATRBOHD/NdhN/NDHJ/NdhK/NDHC/NDHB.1/NDHF/NDHD/NDHE/NDHG/NDHI/NDHA/NDHH/NAD9/NAD7",37
"GO:0042389","MF","GO:0042389","omega-3 fatty acid desaturase activity","8/3920","12/22005",0.000251420641071341,0.005081343482705,0.00406033888489174,"ADS1/NA/NA/ADS4/NA/AtFAD7/ADS3/AtFAD8",8
"GO:0015171","MF","GO:0015171","amino acid transmembrane transporter activity","27/3920","78/22005",0.00028172207501489,0.00549170868021945,0.00438824857533983,"UMAMIT28/CAT8/NA/SIAR1/AtCAT2/ATOEP16-1/CAT5/ATPROT3/UMAMIT14/NA/NA/ABCA1/NA/NA/UMAMIT29/LHT7/At4g38250/NA/ATCAT6/NA/AAP7/AtCAT3/AtLHT1/BOU/AAP6/AAP4/DCT",27
"GO:0080044","MF","GO:0080044","quercetin 7-O-glucosyltransferase activity","21/3920","55/22005",0.000286026493761429,0.00549170868021945,0.00438824857533983,"UGT1/NA/UGT74E2/AtUGT85A7/ATUGT85A1/UGT74B1/UGT71C2/UGT74D1/DOGT1/ATSAGT1/NA/NA/NA/NA/NA/IAGLU/UGT73B1/UGT76C5/NA/NA/UGT76E2",21
"GO:0004022","MF","GO:0004022","alcohol dehydrogenase (NAD+) activity","10/3920","18/22005",0.000343602590954933,0.00628301880603306,0.00502055916107083,"NA/NA/NA/ABA2/NA/NA/ADH/SAG13/NA/ADH2",10
"GO:0018455","MF","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity","10/3920","18/22005",0.000343602590954933,0.00628301880603306,0.00502055916107083,"NA/NA/NA/ABA2/NA/NA/ADH/SAG13/NA/ADH2",10
"GO:0016616","MF","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","48/3920","168/22005",0.000387665231915188,0.00692388135141545,0.00553265190224124,"NA/NA/ATCCR1/PGDH/E-4PDHase/NA/NA/ABA2/ICDH/NA/NA/cICDH/NA/ATHPR1/NA/ATECH2/AtHMGR1/ADH/ATNADP-ME4/ATCCR2/IDH-II/NA/SAG13/AtBBE-like/AKR4C9/mMDH2/ATCAD4/3-PGDH/G6PD5/SDR1/NYC1/NA/HDH1/AIM1/NA/ATCAD5/ATCAD6/ATCAD7/PMDH2/ATIMD1/NA/NA/DFR/c-NAD-MDH2/ADH2/ATSDH/AtPLR1/NA",48
"GO:0005509","MF","GO:0005509","calcium ion binding","69/3920","263/22005",0.000401062289457968,0.00699914685689585,0.005592794157854,"AtCRT3/PnsL2/NA/ATCDPK1/AtRbohE/WAK3/AtWAK1/WAK2/NA/NA/NA/BP80-3;3/ATCDPK2/ANN1/AtTSA1/AtNCL/NA/CML23/ACAM-4/AMY3/ATCPK30/CPK29/ERD14/NA/CML38/ATWAKL10/AtCDPK16/NDB4/ACAM-2/NA/PSBP-2/NA/AtCLO3/NA/SAMTL/PnsL1/CML10/NA/AtLPEAT2/NA/PnsL3/NA/AtTCTP1/ATCRSH/NA/NA/CML47/ATCEN2/CML41/ATCML9/PPL1/PPD6/NA/PLDBETA2/NDB2/ATEHD2/ATCPK4/ATPCAP1/CPK15/AtCLO1/NA/NA/ATCDPK9/CML46/AtCML37/ATNIG1/ATRBOHD/APC2/ATPXG2",69
"GO:0004602","MF","GO:0004602","glutathione peroxidase activity","7/3920","10/22005",0.000410106261146241,0.00699914685689585,0.005592794157854,"ATGPX8/NA/ATGPX1/ATGSTF7/ATGPX3/ATGPX6/ATGPX7",7
"GO:0016655","MF","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","19/3920","49/22005",0.000437282072052721,0.00730070937688021,0.0058337631122823,"CRR23/NDH-O/NA/NA/LTO1/NDH-M/NdhN/NDHJ/NdhK/NDHC/NDHB.1/NDHF/NDHD/NDHE/NDHG/NDHI/NDHH/NAD9/NAD7",19
"GO:0016769","MF","GO:0016769","transferase activity, transferring nitrogenous groups","20/3920","53/22005",0.000474056331029062,0.0077032000229737,0.00615538050081369,"ATBCAT-1/ATBCAT-2/ATCAT3/AOAT1/ACS10/AOAT2/AGT/ALD1/ALF1/ADCS/AGT3/NA/PYD4/BCAT4/AEF1/CORI3/PSAT1/AAT2/ACS12/AtTAT1",20
"GO:0015103","MF","GO:0015103","inorganic anion transmembrane transporter activity","38/3920","126/22005",0.000481450001435856,0.0077032000229737,0.00615538050081369,"ACH1/ACH2/ATNRT2.5/ATBOR4/SULTR1;3/NPF5.16/AST91/NA/AtNPF7.3/NA/SLAH4/SLAH1/NA/AtNPF2.13/NPF5.11/BOR5/NIP6/MEE65/ATPUMP5/ATCDF1/AtBOR1/ATPPT2/SULTR4;2/SULTR3;4/AtNPF6.4/ATPHO1/ORF02/ATCLC-B/NPF2.4/AST12/ATMTP3/SULTR3;2/ATCLC-E/ATCLC-A/APT1/ATCLC-C/ATNRT3.1/APC2",38
"GO:0043531","MF","GO:0043531","ADP binding","48/3920","171/22005",0.000599217105417174,0.0093918109583753,0.00750469543411842,"NA/ADR2/RPP7/NA/NA/NA/NA/NA/NA/NA/NA/NA/PGK/NA/NA/RCA/NA/RPM1/PGK1/NA/RPP13/RMG1/NA/RLM3/NA/NA/NA/NA/RPS2/NA/CHS3/NA/NA/NA/NA/NA/NA/TAO1/LAZ5/NA/NA/NA/NA/NA/NA/NRG1.1/ATPA/ATP1",48
"GO:0015252","MF","GO:0015252","proton channel activity","13/3920","29/22005",0.000696520948863176,0.0106985617745384,0.00854887817236277,"NA/NA/NA/ATPC1/ATP5/ATPA/ATPF/ATPH/ATPI/ATPE/AthCF1beta/ATP9/ATP1",13
"GO:0022804","MF","GO:0022804","active transmembrane transporter activity","113/3920","482/22005",0.000947159100633939,0.0140872637086919,0.0112566813900321,"ATKEA1/NA/ACA.l/EMB30/ATBOR4/ATNTT2/ABCG40/AtAVP1/SULTR1;3/AST91/ABCC1/ABCC12/AtNPF7.3/NA/DTX33/AtNCL/ABCD2/ABS4/ATGPT2/ATCHX16/VHA-E3/NA/ABCG39/ABCI17/ABCB26/DTX14/BOR5/ATNHX6/AHA9/NIP6/MEE65/ATDTX1/NA/NA/NA/ATPUMP5/ABCG32/UXT1/ALB3/ABCG31/ABCC2/ABCG2/ABCG1/ABCB6/ACA4/ABCA1/ATINT1/ABCB4/AtBOR1/ATPPT2/NA/ATFRD3/NA/SULTR4;2/ABCC3/ABCC6/ABCC7/SULTR3;4/NA/ACA13/ORF02/ATCLC-B/ABCB15/AHA8/ABCA4/ABCA7/MPT2/ATCAX3/AST12/ATCHX20/ABCG18/ABCG19/ABCC9/ABCB21/ACA12/ANTR2/AGY1/SULTR3;2/ABC1/ATKEA3/ATHAK5/ABCB28/ABS3/ATHMA3/ATVHA-C1/ATCHX26/ABCG22/AAC2/ZIF1/ER-ANT1/CAX7/ABCG23/PHT4;5/ATHMA8/AT-NHX1/ATCLC-A/ATCHX18/NA/APT1/HMA7/bige1b/NA/NA/ATGPT1/ABCA10/AHA11/AAP4/DiT2.2/DCT/NA/ATPA/AthCF1beta/YCF2.1",113
"GO:0045156","MF","GO:0045156","electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity","7/3920","11/22005",0.000953825146942684,0.0140872637086919,0.0112566813900321,"PnsL2/PnsL3/PSBA/PSBD/PSBC/PSBB/PETD",7
"GO:0008483","MF","GO:0008483","transaminase activity","19/3920","52/22005",0.00103029740807297,0.0149295926301894,0.0119297594618975,"ATBCAT-1/ATBCAT-2/AOAT1/ACS10/AOAT2/AGT/ALD1/ALF1/ADCS/AGT3/NA/PYD4/BCAT4/AEF1/CORI3/PSAT1/AAT2/ACS12/AtTAT1",19
"GO:0008017","MF","GO:0008017","microtubule binding","45/3920","162/22005",0.001103722008206,0.0154709556792921,0.0123623453413203,"AtTPX2/ATNACK1/NA/CORD4/CC1/QWRF2/DRP5A/ZCF125/NA/NA/RSW7/CORD7/NA/NA/EDE1/NA/NA/AtTCTP1/POK1/POK2/ARC5/NA/KINESIN-12B/NA/AtKIN14h/MAP65-4/MASP1/ATK5/CORD3/PAKRP2/NA/ATPCAP1/ATK1/TPXL3/NA/NA/KAC1/NA/EMB3013/NA/NA/ATMAP65-3/NA/NA/ATEB1C",45
"GO:0080043","MF","GO:0080043","quercetin 3-O-glucosyltransferase activity","22/3920","64/22005",0.00110794604474097,0.0154709556792921,0.0123623453413203,"UGT1/NA/UGT74E2/AtUGT85A7/ATUGT85A1/UGT74B1/UGT78D1/UGT71C2/UGT74D1/ATSAGT1/NA/NA/NA/NA/NA/IAGLU/UGT73B3/UGT73B1/UGT76C5/NA/NA/UGT76E2",22
"GO:0019187","MF","GO:0019187","beta-1,4-mannosyltransferase activity","12/3920","27/22005",0.00122306958236375,0.0161951282630235,0.0129410084667526,"ATCSLD5/ATCSLA03/ATCSLA10/ATCSLE1/ATCSLB03/ATCSLB04/ATCSLA14/ATCSLB06/ATCSLG3/ATCSLG2/ATCSLG1/ATCSLA09",12
"GO:0046933","MF","GO:0046933","proton-transporting ATP synthase activity, rotational mechanism","12/3920","27/22005",0.00122306958236375,0.0161951282630235,0.0129410084667526,"NA/NA/NA/ATPC1/ATP5/ATPA/ATPF/ATPH/ATPE/AthCF1beta/ATP9/ATP1",12
"GO:0051753","MF","GO:0051753","mannan synthase activity","12/3920","27/22005",0.00122306958236375,0.0161951282630235,0.0129410084667526,"ATCSLD5/ATCSLA03/ATCSLA10/ATCSLE1/ATCSLB03/ATCSLB04/ATCSLA14/ATCSLB06/ATCSLG3/ATCSLG2/ATCSLG1/ATCSLA09",12
"GO:0004553","MF","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","94/3920","394/22005",0.00137029963148632,0.0172517822581484,0.0137853468427913,"NA/ATBXL2/ATCEL2/NA/NA/ATBETAFRUCT4/AtGH9B5/ATCEL5/XTH30/A/N-InvG/BGLU1/BGLU34/PGX3/ATBG1/NA/BGLU46/AtGH9C2/ATHEX1/AMY3/NA/ATXTH27/EXGT-A1/XTH10/NA/BGAL8/atPARG2/BAM6/AtGH9B8/NMA/AtXTH32/ADPG2/CHI/NA/BGLU15/BGLU25/ATSFR2/BGLU23/ARAF/ATHCHIB/BGAL1/AtcwINV5/ATBFRUCT1/NA/ATCTL2/BGLU44/NA/BGLU19/XTH16/PGX1/AtXTH31/NA/ATCHITIV/AtBG2/AtSIP2/BGLU27/BGLU16/BGLU30/NA/ATISA3/NA/XTH15/AT-BETA-AMY/NA/AtBAM3/NA/XTH29/ChiC/NA/BGLU47/NA/BGAL12/NA/BGLU9/AtBGLU10/AtGUS2/NA/BAM9/ATCHIA/BGLU37/BGLU24/NA/ATBG_PPAP/NA/ATXTH20/ATBXL1/ATGH9A1/NA/BGAL4/XTH25/NA/NA/ATBXL4/XTH6/AtMAN7",94
"GO:0042910","MF","GO:0042910","xenobiotic transmembrane transporter activity","24/3920","73/22005",0.00137261915067488,0.0172517822581484,0.0137853468427913,"ABCC1/ABCC12/NA/DTX33/ABS4/NA/DTX14/ATDTX1/NA/NA/NA/ABCC2/ABCB4/NA/ATFRD3/ABCC3/ABCC6/ABCC7/NA/ABCC9/ABS3/bige1b/NA/NA",24
"GO:0016701","MF","GO:0016701","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen","15/3920","38/22005",0.00138533374386216,0.0172517822581484,0.0137853468427913,"HPD/ATLOX1/ATLOX4/ATNCED9/MIOX2/AtTic55/ARD/ALPHA-DOX1/ATNCED3/ATLOX2/ATARD2/MIOX4/ATCCD8/PCO1/PCO2",15
"GO:0004222","MF","GO:0004222","metalloendopeptidase activity","21/3920","61/22005",0.00139272200521511,0.0172517822581484,0.0137853468427913,"NA/FTSH8/AT3-MMP/FTSH1/VIR3/AJH2/NA/NA/NA/FTSH2/ARASP/NA/FtsHi3/ATPREP1/NA/NA/NA/AMOS1/FTSH5/FTSH11/ftsh9",21
"GO:0003954","MF","GO:0003954","NADH dehydrogenase activity","17/3920","46/22005",0.00161282977485658,0.0196611629696802,0.0157106058269237,"ATNDI1/NA/NA/NDB4/NDB2/NDHJ/NdhK/NDHC/NDHB.1/NDHF/NDHD/NDHE/NDHG/NDHI/NDHH/NAD9/NAD7",17
"GO:0015144","MF","GO:0015144","carbohydrate transmembrane transporter activity","29/3920","95/22005",0.00172984007761427,0.0207000587135403,0.0165407541529523,"ERD6/ATSTP1/ATOCT6/ATOCT3/NA/NA/ATGPT2/NA/AtOCT1/AtERDL6/AtOCT5/NIP6/ATINT1/ZIF2/ATPPT2/AtSWEET2/AtSWEET16/AtSWEET4/AtSWEET11/ANTR2/NA/AtSWEET14/AtPLT6/AtSWEET15/MEX1/AtSWEET13/ATGPT1/HP59/NA",29
"GO:0016860","MF","GO:0016860","intramolecular oxidoreductase activity","20/3920","58/22005",0.00175195809424495,0.0207000587135403,0.0165407541529523,"ATCXXS1/AOC4/ATPDI5/DIN9/AERO1/LQY1/ATPDI6/AtQSOX2/RPI2/ATPDI9/EMB3119/AtLCY/AOC2/SETH3/ATECI3/AIM1/ATDCI1/NA/NA/NA",20
"GO:0016702","MF","GO:0016702","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","12/3920","28/22005",0.00179639297309118,0.0209034818686973,0.0167033030831285,"HPD/ATLOX1/ATLOX4/ATNCED9/ARD/ALPHA-DOX1/ATNCED3/ATLOX2/ATARD2/ATCCD8/PCO1/PCO2",12
"GO:0016667","MF","GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","34/3920","117/22005",0.00187279771353836,0.021467293193992,0.0171538266613176,"ATHM1/ATGRXS13/ACHT4/ATDHAR1/GRX480/ATH5/ATHX/APR2/NA/AERO1/AtQSOX2/NA/NA/LPD1/ATGR2/GRXS6/APR/ATMSRB6/NA/GRXS8/GRXS5/GRXS3/NA/ATMSRB8/ROXY21/HCF164/NA/NA/ATMSRA2/ROXY20/ROXY2/PDI/AtGRXC2/DCC1",34
"GO:0008559","MF","GO:0008559","ATPase-coupled xenobiotic transmembrane transporter activity","8/3920","15/22005",0.0019640437476657,0.0221821411501067,0.0177250387753731,"ABCC1/ABCC12/ABCC2/ABCB4/ABCC3/ABCC6/ABCC7/ABCC9",8
"GO:0008137","MF","GO:0008137","NADH dehydrogenase (ubiquinone) activity","13/3920","32/22005",0.00210075281209463,0.0227236360519531,0.0181577300141018,"NA/NDHJ/NdhK/NDHC/NDHB.1/NDHF/NDHD/NDHE/NDHG/NDHI/NDHH/NAD9/NAD7",13
"GO:0016762","MF","GO:0016762","xyloglucan:xyloglucosyl transferase activity","13/3920","32/22005",0.00210075281209463,0.0227236360519531,0.0181577300141018,"XTH30/ATXTH27/EXGT-A1/XTH10/AtXTH32/XTH16/AtXTH31/XTH15/XTH29/ATXTH19/ATXTH20/XTH25/XTH6",13
"GO:0050136","MF","GO:0050136","NADH dehydrogenase (quinone) activity","13/3920","32/22005",0.00210075281209463,0.0227236360519531,0.0181577300141018,"NA/NDHJ/NdhK/NDHC/NDHB.1/NDHF/NDHD/NDHE/NDHG/NDHI/NDHH/NAD9/NAD7",13
"GO:0005216","MF","GO:0005216","ion channel activity","41/3920","149/22005",0.00216349178317984,0.0230772456872516,0.0184402881519568,"ACBK1/ATGLR3.4/ATCNGC8/ERD4/OSCA1.8/NA/RXW8/SLAH4/SLAH1/NA/ATGLR2.9/ATCNGC3/ATCNGC11/SKOR/MSL5/ATCLC-B/NA/NA/ATCNGC13/ATPC1/NA/ATCLC-E/ATGLR2.6/ATGLR2.5/ATP5/ATCNGC2/ATMSL9/ATCLC-A/NA/ATCLC-C/ATCNGC4/ATKCO1/ATCNGC5/ATPA/ATPF/ATPH/ATPI/ATPE/AthCF1beta/ATP9/ATP1",41
"GO:0016679","MF","GO:0016679","oxidoreductase activity, acting on diphenols and related substances as donors","14/3920","36/22005",0.00234265687689686,0.0244130977876995,0.0195077247947215,"NA/AOX1D/ATLAC2/LAC5/NA/AOX1A/NDB2/AO/LAC8/NA/LAC10/LAC13/NA/ATLAC15",14
"GO:0003774","MF","GO:0003774","motor activity","26/3920","84/22005",0.00235230369308563,0.0244130977876995,0.0195077247947215,"ATNACK1/NA/ZCF125/NA/NA/RSW7/NA/NA/NA/NA/POK1/POK2/NA/KINESIN-12B/NA/AtKIN14h/ATK5/PAKRP2/ATK1/NA/NA/KAC1/NA/ATM2/NA/NA",26
"GO:0016682","MF","GO:0016682","oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor","12/3920","29/22005",0.00257277322548741,0.0263451978289911,0.0210516040766198,"AOX1D/ATLAC2/LAC5/AOX1A/NDB2/AO/LAC8/NA/LAC10/LAC13/NA/ATLAC15",12
"GO:0016709","MF","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","40/3920","146/22005",0.00264705794560704,0.0263696923047818,0.0210711768279712,"CER1/YUC9/FMOGS-OX6/FMO/CYP79F2/BUS1/FMO1/FMO/FMO/FMO/FMO/CYP705A13/CYP707A2/YUC7/CYP98A3/CYP77A6/S8H/CYP705A22/CYP71B26/CYP71B36/CYP71B37/CYP81D11/ACSF/CYP83A1/CYP705A1/CYP707A1/AR1/ATR4/CYP82C2/CYP81D8/CYP81F4/CYP81F1/SQE3/SQE5/SQE6/AtDMR6/CYP716A2/CYP81F2/CER3/NA",40
"GO:0045735","MF","GO:0045735","nutrient reservoir activity","16/3920","44/22005",0.00265394133795891,0.0263696923047818,0.0210711768279712,"GL22/NA/ATGER1/NA/PAP85/GLP9/ATGER3/ATRD22/NA/NA/NA/NA/NA/NA/ATGER2/ATCRA1",16
"GO:0016831","MF","GO:0016831","carboxy-lyase activity","22/3920","68/22005",0.0026781718747044,0.0263696923047818,0.0210711768279712,"ATPEPC1/GAD2/RBCS1A/ATNADP-ME4/GAD4/ADC1/AXS1/ATPPC2/SAMDC/CYP71B15/UXS5/AHAS/AtTYDC/AtPDC1/ADC2/SAMDC2/NA/RBCS3B/RBCS2B/RBCS1B/NA/PCK2",22
"GO:0015297","MF","GO:0015297","antiporter activity","51/3920","197/22005",0.00286512379542252,0.0276024202252649,0.022056210240309,"ATKEA1/NA/EMB30/ATBOR4/ATNTT2/SULTR1;3/AST91/AtNPF7.3/NA/DTX33/AtNCL/ABS4/ATGPT2/ATCHX16/NA/DTX14/BOR5/ATNHX6/ATDTX1/NA/NA/NA/ATPUMP5/UXT1/AtBOR1/ATPPT2/NA/ATFRD3/NA/SULTR4;2/SULTR3;4/NA/ATCAX3/AST12/ATCHX20/SULTR3;2/ATKEA3/ABS3/ATCHX26/AAC2/ZIF1/ER-ANT1/CAX7/AT-NHX1/ATCHX18/bige1b/NA/ATGPT1/DiT2.2/DCT/NA",51
"GO:0015631","MF","GO:0015631","tubulin binding","46/3920","174/22005",0.00289482991941899,0.0276024202252649,0.022056210240309,"AtTPX2/ATNACK1/NA/CORD4/CC1/QWRF2/DRP5A/ZCF125/NA/NA/RSW7/CORD7/NA/NA/EDE1/NA/NA/AtTCTP1/POK1/POK2/ARC5/NA/KINESIN-12B/NA/AtKIN14h/MAP65-4/MASP1/ATK5/CORD3/PAKRP2/NA/ATPCAP1/ATK1/TPXL3/NA/ATHDA14/NA/KAC1/NA/EMB3013/NA/NA/ATMAP65-3/NA/NA/ATEB1C",46
"GO:0080031","MF","GO:0080031","methyl salicylate esterase activity","9/3920","19/22005",0.00294713340946839,0.0276024202252649,0.022056210240309,"ATMES7/ATMES8/ACL/ATMES3/ATMES11/ATMES10/ATMES12/ATMES16/ATMES9",9
"GO:0080032","MF","GO:0080032","methyl jasmonate esterase activity","9/3920","19/22005",0.00294713340946839,0.0276024202252649,0.022056210240309,"ATMES7/ATMES8/ACL/ATMES3/ATMES11/ATMES10/ATMES12/ATMES16/ATMES9",9
"GO:0038023","MF","GO:0038023","signaling receptor activity","42/3920","157/22005",0.00339926218259863,0.0308560997078928,0.0246561213400514,"ATGLR3.4/LecRK-S.1/NA/MLP423/AHK3/ATSERK2/LORE/HT1/ARK1/TMK1/PSY1R/NA/ATSERK4/ATGLR2.9/EVR/AP4.3A/LecRK-IV.1/AtPYL4/PYL6/PXC3/LecRK-VI.1/LecRK-I.3/AtTIR1/ATTOC159/ATCRY1/PYR1/ARK3/LecRK-VII.2/HAE/ATMCB1/ATBRI1/AtPYL5/ATGLR2.6/ATGLR2.5/AHK2/PYL1/PYL8/LecRK-S.7/ADO1/LecRK-II.1/LecRK-I.7/LecRK-IX.2",42
"GO:0030170","MF","GO:0030170","pyridoxal phosphate binding","29/3920","99/22005",0.00341506311871209,0.0308560997078928,0.0246561213400514,"AOAT1/ACS10/GAD2/AOAT2/GAD4/ALD1/ALF1/ACC4/AtGLDP2/AGT3/PYD4/PHS1/ACS9/ATCS-C/ACS11/CORI3/NA/AtTYDC/MTO2/AtGLDP1/PSAT1/ACS8/SHM1/AAT2/DES1/NA/ACS12/AtTAT1/ACS5",29
"GO:0070279","MF","GO:0070279","vitamin B6 binding","29/3920","99/22005",0.00341506311871209,0.0308560997078928,0.0246561213400514,"AOAT1/ACS10/GAD2/AOAT2/GAD4/ALD1/ALF1/ACC4/AtGLDP2/AGT3/PYD4/PHS1/ACS9/ATCS-C/ACS11/CORI3/NA/AtTYDC/MTO2/AtGLDP1/PSAT1/ACS8/SHM1/AAT2/DES1/NA/ACS12/AtTAT1/ACS5",29
"GO:0050135","MF","GO:0050135","NAD(P)+ nucleosidase activity","30/3920","104/22005",0.00377728568881802,0.0334161286773463,0.0267017585237019,"NA/ADR2/ATPP2-A5/NA/NA/AtTN10/NA/NA/NA/NA/RMG1/NA/RLM3/NA/NA/NA/NA/NA/NA/NA/NA/TAO1/LAZ5/NA/AtPP2-A8/AtPP2-A6/NA/NA/NA/NA",30
"GO:0004568","MF","GO:0004568","chitinase activity","10/3920","23/22005",0.00378542082673064,0.0334161286773463,0.0267017585237019,"NA/CHI/NA/ATHCHIB/ATCTL2/NA/ATCHITIV/ChiC/NA/ATCHIA",10
"GO:0015035","MF","GO:0015035","protein disulfide oxidoreductase activity","21/3920","66/22005",0.00412975413099975,0.036041490597816,0.0287996011767088,"ATHM1/ATGRXS13/GRX480/ATHX/NA/AERO1/NA/NA/GRXS6/NA/GRXS8/GRXS5/GRXS3/ROXY21/NA/NA/ROXY20/ROXY2/PDI/AtGRXC2/DCC1",21
"GO:0016903","MF","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","20/3920","62/22005",0.00424892224952897,0.0366648571644747,0.0292977134414594,"HEMA2/GAPA-2/ATCCR1/NA/PDH-E1/GAPB/AtHEMA1/ATCCR2/NA/ATP5CS/GAPC/DIN4/GAPA/AAO2/FAR4/FAR5/P5CS2/AAO1/FAR1/ALDH12A1",20
"GO:0003953","MF","GO:0003953","NAD+ nucleosidase activity","30/3920","105/22005",0.00440426984062888,0.0367197204349764,0.0293415529243301,"NA/ADR2/ATPP2-A5/NA/NA/AtTN10/NA/NA/NA/NA/RMG1/NA/RLM3/NA/NA/NA/NA/NA/NA/NA/NA/TAO1/LAZ5/NA/AtPP2-A8/AtPP2-A6/NA/NA/NA/NA",30
"GO:0061809","MF","GO:0061809","NAD+ nucleotidase, cyclic ADP-ribose generating","30/3920","105/22005",0.00440426984062888,0.0367197204349764,0.0293415529243301,"NA/ADR2/ATPP2-A5/NA/NA/AtTN10/NA/NA/NA/NA/RMG1/NA/RLM3/NA/NA/NA/NA/NA/NA/NA/NA/TAO1/LAZ5/NA/AtPP2-A8/AtPP2-A6/NA/NA/NA/NA",30
"GO:0060089","MF","GO:0060089","molecular transducer activity","51/3920","201/22005",0.00443545316232945,0.0367197204349764,0.0293415529243301,"ATGLR3.4/ARR4/LecRK-S.1/NA/MLP423/AHK3/ATSERK2/LORE/HT1/ARK1/TMK1/ARR11/PSY1R/NA/ATSERK4/ATGLR2.9/EVR/AP4.3A/LecRK-IV.1/AtPYL4/PYL6/PXC3/APRR9/LecRK-VI.1/AHP4/ARR1/LecRK-I.3/ARR9/AtTIR1/ATTOC159/ATCRY1/ARR2/PYR1/ARK3/LecRK-VII.2/HAE/ATMCB1/ATBRI1/AtPYL5/ATGLR2.6/ATGLR2.5/AHK2/PYL1/PYL8/LecRK-S.7/ADO1/LecRK-II.1/LecRK-I.7/APRR1/ARR6/LecRK-IX.2",51
"GO:0015112","MF","GO:0015112","nitrate transmembrane transporter activity","11/3920","27/22005",0.00444652864642292,0.0367197204349764,0.0293415529243301,"ACH1/ACH2/ATNRT2.5/NPF5.16/AtNPF7.3/AtNPF2.13/NPF5.11/AtNPF6.4/ATCLC-B/ATCLC-A/ATNRT3.1",11
"GO:0005199","MF","GO:0005199","structural constituent of cell wall","12/3920","31/22005",0.00493618690346966,0.0403296972538797,0.0322261698177246,"ATEXT3/NA/EXT18/AT-EXP10/LRX9/ATEPR1/NA/LRX8/ATGRP-5/NA/NA/LRX3",12
"GO:0050661","MF","GO:0050661","NADP binding","21/3920","67/22005",0.00502389456448588,0.0406142213213174,0.0324535238902523,"YUC9/HEMA2/FMOGS-OX6/FMO/GAPA-2/NA/FMO1/GAPB/AtHEMA1/FMO/FMO/FMO/FMO/YUC7/AKR4C9/GAPC/G6PD5/ATGR2/HDH1/AtPLR1/NA",21
"GO:0043178","MF","GO:0043178","alcohol binding","14/3920","39/22005",0.00548625164398462,0.0438900131518769,0.0350711042592438,"MLP423/NA/NA/NA/AtPYL4/PYL6/ATPHO1/AFB2/AtTIR1/PYR1/AtPYL5/PYL1/AFB5/PYL8",14
"GO:0008422","MF","GO:0008422","beta-glucosidase activity","31/3920","112/22005",0.00638756988131987,0.0505737491634398,0.0404118637092727,"NA/BGLU1/BGLU34/ATBG1/BGLU46/NA/BGLU15/BGLU25/ATSFR2/BGLU23/BGLU44/BGLU19/AtBG2/BGLU27/BGLU16/BGLU30/NA/NA/NA/BGLU47/NA/BGLU9/AtBGLU10/ATCHIA/BGLU37/BGLU24/ATBG_PPAP/NA/NA/NA/NA",31
"GO:0005372","MF","GO:0005372","water transmembrane transporter activity","13/3920","36/22005",0.00693196564470072,0.0537752486376783,0.042970079434987,"PIP1;3/ALPHA-TIP/NIP6/GAMMA-TIP/ATHH2/AQP1/AtPIP2;1/PIP2;5/ATPIP1/PIP1;4/PIP1;5/SIP1;2/PIP2;4",13
"GO:0015250","MF","GO:0015250","water channel activity","13/3920","36/22005",0.00693196564470072,0.0537752486376783,0.042970079434987,"PIP1;3/ALPHA-TIP/NIP6/GAMMA-TIP/ATHH2/AQP1/AtPIP2;1/PIP2;5/ATPIP1/PIP1;4/PIP1;5/SIP1;2/PIP2;4",13
"GO:0005385","MF","GO:0005385","zinc ion transmembrane transporter activity","10/3920","25/22005",0.0076761226665632,0.0589526220792054,0.0471071527853299,"ZIP5/ATZIP4/ATIRT3/ZIP3/ATCDF1/ZIF2/AtZIP1/ATMTP3/ATIRT1/ATHMA3",10
