"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015291","MF","GO:0015291","secondary active transmembrane transporter activity","57/3153","265/22005",0.000947312687727942,0.0172174080994554,0.0148329223473191,"ATKEA1/ATSUC4/NA/AtDTX31/NA/ATSUC2/NA/ABS4/ATGPT2/NA/DTX14/URGT1/ATUPS4/ATUPS2/NA/NA/ATPUMP5/ANTR1/PHT1;5/NA/ATCAX1/NA/ATPT2/ATPPT2/NA/AAC1/ATPLT5/NA/DTX18/ALF5/AtNPF2.10/MPT2/ATGRXCP/BOR2/SULTR3;2/ATHAK5/ATINT4/DIC2/ABS3/ATNST-KT1/UAFT2/AAC2/MPT3/NA/ATSTP13/AT-NHX1/ATCLC-A/NA/ATPT1/APT1/ATDUR3/APE2/bige1b/HCF106/ATGPT1/ATNHX3/cMCU",57
"GO:0008810","MF","GO:0008810","cellulase activity","11/3153","28/22005",0.00104083288924506,0.0181782504541047,0.0156606950267028,"AtGH9C1/AtGH9C2/ATGH9A2/ATCEL3/AtGH9B7/AtGH9B12/AtBG3/AtBG2/AtGH9B13/AtGH9C3/AtGH9B15",11
"GO:0042910","MF","GO:0042910","xenobiotic transmembrane transporter activity","21/3153","73/22005",0.00105454717385137,0.0181782504541047,0.0156606950267028,"NA/AtDTX31/NA/NA/ABS4/NA/DTX14/NA/NA/NA/ABCC2/NA/NA/ABCC7/NA/DTX18/ALF5/ABCC10/ABS3/NA/bige1b",21
"GO:0030060","MF","GO:0030060","L-malate dehydrogenase activity","6/3153","10/22005",0.00107519225519464,0.0181782504541047,0.0156606950267028,"c-NAD-MDH1/mMDH1/PMDH1/mMDH2/PMDH2/c-NAD-MDH2",6
"GO:0004364","MF","GO:0004364","glutathione transferase activity","18/3153","59/22005",0.00111662774645574,0.0182426261305728,0.0157161551403617,"ATGST1/ATGSTF5/ATGSTU18/ATGSTU17/ATGSTU24/ATGSTU25/ATGSTF14/ATGSTU10/ATGSTU7/ATGSTU6/ATGSTU2/ATGSTU1/ATGSTU8/ATGSTU27/ATGSTF2/NA/GSTL1/ATGSTF12",18
"GO:0009055","MF","GO:0009055","electron transfer activity","40/3153","172/22005",0.0011291859365554,0.0182426261305728,0.0157161551403617,"ATGRXS13/CEPD1/AtENODL18/PnsL2/DRT112/ATFD2/AtENODL8/PETE1/PQL3/FTRB/AtPGR5/ATFD3/UCC1/UCC2/NDF4/NA/ATGRXCP/NA/NA/UCC3/GRXC11/PETC/PSBQ/CYTC-2/AtENODL19/FdC1/PSBQ/NA/NA/ATFD4/AtENODL17/ROXY10/ATBCB/AAO1/CYTC6A/GRXC1/SDH2-3/ATLFNR1/SDH1-1/ORF291",40
"GO:0005509","MF","GO:0005509","calcium ion binding","56/3153","263/22005",0.00133590695202475,0.0211131381330867,0.0181891221156687,"OE23/AtCRT3/PnsL2/NA/WAK3/AtWAK1/WAK2/NA/MNS5/NA/NA/ANN1/ATRBOH/GDPDL1/NA/NA/NA/ATWAKL10/PQL3/NA/PSBP-2/AtCLO3/ANNAT4/PnsL1/ATCAL4/ATCAL5/AtCML5/NA/NA/ATCPK2/ATCRSH/CML47/CML41/PPL1/PPD6/ATCPK23/NDB2/PSBQ/PLDGAMMA2/PLDGAMMA3/NA/PPD1/PSBQ/NDB3/AtCLO1/MICU/ATCBL10/ATCPK1/PPD5/NA/ATCP1/ATRBOHC/ACD5/ATPXG2/ATCNX1/ANNAT2",56
"GO:0008187","MF","GO:0008187","poly-pyrimidine tract binding","12/3153","33/22005",0.00138315698238925,0.0213947899190847,0.0184317671785353,"OE23/EMB2784/ATLFNR2/ATHPR1/NA/OEC33/CP29/CSP41A/ATRBP31/SHM1/ATLFNR1/MSP-1",12
"GO:0044183","MF","GO:0044183","protein folding chaperone","10/3153","25/22005",0.00149135688062199,0.0225878427544206,0.0194595908765369,"BIP3/Hsp70b/HSP70T-2/ATHSP70/SMP1/BDS2/AtRbcX1/NA/HSC70-5/AtRbcX2",10
"GO:0071949","MF","GO:0071949","FAD binding","21/3153","76/22005",0.00184229659590032,0.0273336658208067,0.0235481519776732,"AtBBE3/AtBBE4/AtBBE6/AtBBE7/AtBBE10/AtBBE11/ATNR2/GNR1/AtBBE16/AtGulLO5/AT-POX/ATCRY1/AtBBE18/AtBBE19/AtBBE21/AAO1/AtBBE23/AtBBE28/AtBBE25/AtGulLO4/ABA1",21
"GO:0016829","MF","GO:0016829","lyase activity","69/3153","344/22005",0.00211641366349242,0.0307726546671798,0.026510865890063,"ACS2/CER1/NA/AXS2/ATBCA3/ATMUM4/ATBCA6/DHNS/ATMGL/RBCS1A/NA/PHYLLO/ATBCA4/ENO1/ATRHM1/ATLUP1/ATWAKL10/ACO3/ATNADP-ME1/AtFBA1/ATPAL1/AtMDD1/HEME2/ATBCA1/NA/ATMFP2/NA/AtsesterTPS1/HEME1/ATPPC3/ICL/FOLB3/NA/PLL18/NA/AtNIT2/ATNIT1/AtNIT3/GMD2/AtFBA8/ATUXS2/E-COAH-2/RHS14/CORI3/PLL19/ACCS7/AtFBA7/AtFBA5/AtDJ1C/ADC2/ACS8/PCK1/AtFBA2/PDC3/BETA/AtGAD1/DES1/RBCS3B/RBCS2B/TSBtype2/NA/NA/FUM2/ATP1/ATUXS3/AtRIBA3/PCK2/ACS5/GMD1",69
"GO:0052689","MF","GO:0052689","carboxylic ester hydrolase activity","49/3153","229/22005",0.00231018834274556,0.0319469840878887,0.0275225592301365,"PLIP2/NA/NA/PGL1/NA/NA/ATPME2/ATPME1/GLIP2/ATMES15/MAGL4/NA/ACL/PLA/MAGL6/NA/ATPMEPCRD/NA/PAE3/NA/ICME-LIKE2/AtPAE12/RHS12/NA/ATMES17/ATPME3/NA/ATCXE12/NA/AtPME41/EMB2369/ATMES16/SOBER1/CDEF1/ATPME44/AtPLAIVB/AtPLAIVA/PME46/NA/NA/MPL1/SAG101/AtCXE17/MAGL15/EMB2247/EMB1030/CLD1/PAE11/PME5",49
"GO:0016769","MF","GO:0016769","transferase activity, transferring nitrogenous groups","16/3153","53/22005",0.00232900984409643,0.0319469840878887,0.0275225592301365,"ATBCAT-1/ATBCAT-2/ATCAT3/AOAT1/AtBCAT7/ASP4/AGT/ALD1/PSAT2/ASP1/NA/PYD4/AEF1/CORI3/PSAT1/ASP3",16
"GO:0050897","MF","GO:0050897","cobalt ion binding","16/3153","53/22005",0.00232900984409643,0.0319469840878887,0.0275225592301365,"ATGST1/MCCA/ATCAT3/IAR4/NA/mtLPD2/ALN/ARGAH2/NDPK3/SHM4/SHM1/GDH2/NA/SDH1-1/NAD9/ATP1",16
"GO:0016836","MF","GO:0016836","hydro-lyase activity","23/3153","88/22005",0.00254952693139941,0.0343241866505069,0.0295705365337749,"ATBCA3/ATMUM4/ATBCA6/PHYLLO/ATBCA4/ENO1/ATRHM1/ATLUP1/ACO3/ATBCA1/ATMFP2/AtNIT2/ATNIT1/AtNIT3/GMD2/ATUXS2/E-COAH-2/AtDJ1C/BETA/TSBtype2/FUM2/ATP1/GMD1",23
"GO:0004568","MF","GO:0004568","chitinase activity","9/3153","23/22005",0.00306132717237822,0.0391014996309867,0.0336862264250157,"NA/NA/CHI/NA/NA/ATCHITIV/ChiC/NA/ATCHIA",9
"GO:0030247","MF","GO:0030247","polysaccharide binding","18/3153","64/22005",0.00306344558194406,0.0391014996309867,0.0336862264250157,"ATCTL1/CRB/ATSS3/WAKL7/WAKL6/NA/WAK3/AtWAK1/WAK2/NA/NA/PDCB4/NA/ATWAKL10/RNE/ARD/LRK10L3/NA",18
"GO:0102483","MF","GO:0102483","scopolin beta-glucosidase activity","14/3153","45/22005",0.00314469381685291,0.0391014996309867,0.0336862264250157,"BGLU34/BGLU4/BGLU5/BGLU45/BGLU46/BGLU15/BGLU28/BGLU23/BGLU44/BGLU19/BGLU8/BGLU47/BGLU3/AtTGG1",14
"GO:0022804","MF","GO:0022804","active transmembrane transporter activity","91/3153","482/22005",0.00319276139366458,0.0391014996309867,0.0336862264250157,"ATKEA1/ATTOC33/ATSUC4/NA/AtDTX31/NA/ABCG35/ATVHA-C2/ATSUC2/ABCB14/ABCG14/NA/ABCD2/ABS4/ATGPT2/NA/DTX14/URGT1/ABCG7/ATUPS4/ATUPS2/NA/NA/AHA1/ATPUMP5/ALB3/ANTR1/ABCG31/PHT1;5/NA/ABCC2/ABCG34/ATCAX1/NA/ATPT2/ABCG1/ACA4/ATPPT2/NA/AAC1/ABCC7/ATPLT5/ACA9/NA/DTX18/ALF5/ABCB15/ABCB18/AtNPF2.10/MPT2/ATGRXCP/ABCG17/ABCC10/AHA7/BOR2/ACA12/AGY1/NA/SULTR3;2/AtNIP5;1/emb2448/ATHAK5/SECE1/ATINT4/DIC2/ABS3/ATHMA3/AHA2/VHA-A3/ATNST-KT1/ABCB29/UAFT2/AAC2/MPT3/NA/ATHMA8/ATSTP13/AT-NHX1/ATCLC-A/NA/ATPT1/APT1/ATDUR3/APE2/bige1b/HCF106/ATGPT1/ATNHX3/AHA3/cMCU/YCF2.1",91
"GO:0005372","MF","GO:0005372","water transmembrane transporter activity","12/3153","36/22005",0.0032270838760099,0.0391014996309867,0.0336862264250157,"BETA-TIP/ALPHA-TIP/TIP4;1/GAMMA-TIP/PIP2;2/PIP2;6/ATHH2/AtNIP5;1/ATNLM2/AT-NLM1/PIP1;5/PIP2;4",12
"GO:0015250","MF","GO:0015250","water channel activity","12/3153","36/22005",0.0032270838760099,0.0391014996309867,0.0336862264250157,"BETA-TIP/ALPHA-TIP/TIP4;1/GAMMA-TIP/PIP2;2/PIP2;6/ATHH2/AtNIP5;1/ATNLM2/AT-NLM1/PIP1;5/PIP2;4",12
"GO:0016830","MF","GO:0016830","carbon-carbon lyase activity","27/3153","111/22005",0.00347385554363583,0.0414015242659549,0.0356677143824559,"CER1/AXS2/DHNS/RBCS1A/ATNADP-ME1/AtFBA1/AtMDD1/HEME2/HEME1/ATPPC3/ICL/FOLB3/AtFBA8/ATUXS2/AtFBA7/AtFBA5/ADC2/PCK1/AtFBA2/PDC3/AtGAD1/RBCS3B/RBCS2B/NA/ATUXS3/AtRIBA3/PCK2",27
"GO:1901681","MF","GO:1901681","sulfur compound binding","13/3153","41/22005",0.00362987274698217,0.0421844717351573,0.0363422293237075,"ATGST1/ATGSTF5/ATGSTU24/ATGSTF14/PHYLLO/mtE2-2/ATGSTF2/ACBP3/ACBP2/PDC3/ATGSTF12/NA/NA",13
"GO:0009815","MF","GO:0009815","1-aminocyclopropane-1-carboxylate oxidase activity","6/3153","12/22005",0.00365560071432587,0.0421844717351573,0.0363422293237075,"NA/ACO3/ACO5/GSL-OH/NA/NA",6
"GO:0016899","MF","GO:0016899","oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor","9/3153","24/22005",0.00428285975469721,0.0479433087939047,0.0413035093497044,"NA/RUBY/AtGulLO5/HAOX2/GOX1/GOX3/AtBBE19/AtBBE21/AtGulLO4",9
"GO:0016615","MF","GO:0016615","malate dehydrogenase activity","7/3153","16/22005",0.00428654067620881,0.0479433087939047,0.0413035093497044,"c-NAD-MDH1/mMDH1/ATNADP-ME1/PMDH1/mMDH2/PMDH2/c-NAD-MDH2",7
"GO:0008509","MF","GO:0008509","anion transmembrane transporter activity","66/3153","337/22005",0.00466244970349989,0.0513575899158245,0.0442449373777102,"ATKEA1/ACH2/ALMT1/AtNPF6.3/CDI3/ATNRT2.5/ATNRAMP6/NPF5.16/AATL2/NA/AAP5/AtNPF1.2/AAP1/ATGPT2/SLAH4/AtNPF2.13/NPF5.12/NA/NA/URGT1/AAP3/ATPUMP5/ANTR1/PHT1;5/AtAUX1/ATPT2/NA/ATPPT2/AAC1/NRT1.12/AtNPF6.4/ATNRT2.6/NPF2.5/AtNPF2.10/NA/NA/ATMTP3/ATMTPA1/BOR2/UMAMIT29/SULTR3;2/AtNIP5;1/ATOEP16-2/ATNLM2/AT-NLM1/AtNPF7.2/DIC2/LHT7/ATCLC-E/At4g38250/AAP2/UAFT2/AAC2/NA/AtVDAC-3/SLAH3/AT-NHX1/ATCLC-A/ATPT1/APT1/APE2/ATNRT3.1/ATGPT1/ATNHX3/ATNRT2.3/ATNRAMP4",66
"GO:0008483","MF","GO:0008483","transaminase activity","15/3153","52/22005",0.00507531290863578,0.0550709326056449,0.0474440091223612,"ATBCAT-1/ATBCAT-2/AOAT1/AtBCAT7/ASP4/AGT/ALD1/PSAT2/ASP1/NA/PYD4/AEF1/CORI3/PSAT1/ASP3",15
"GO:0016759","MF","GO:0016759","cellulose synthase activity","12/3153","38/22005",0.00530427994331571,0.05670899292339,0.0488552100042236,"ATCSLE1/ATCSLB03/ATRGP1/ATCSLD3/ATCSLC06/ATCSLC04/ATCSLC12/ANY1/ATCESA3/CESA5/ATCSLD2/CESA6",12
"GO:0005385","MF","GO:0005385","zinc ion transmembrane transporter activity","9/3153","25/22005",0.00585308012136453,0.0616694093946668,0.0531286448850022,"ATZIP4/ZIP7/AtZIP1/ATMTP3/ATMTPA1/ATIRT1/ATHMA3/ATZIP9/AtZIP12",9
"GO:0015294","MF","GO:0015294","solute:cation symporter activity","11/3153","34/22005",0.00610468166135532,0.063401479540076,0.0546208359173897,"ATSUC4/ATSUC2/ATUPS4/ATUPS2/ATPLT5/AtNPF2.10/ATHAK5/ATINT4/ATSTP13/ATCLC-A/ATDUR3",11
"GO:0005216","MF","GO:0005216","ion channel activity","33/3153","149/22005",0.00644172840553983,0.0659596697299642,0.0568247353787428,"ACBK1/ATGLR3.4/CDI3/OSCA1.8/MSL4/MSL3/SLAH4/NA/MSL6/NA/MCA2/ATGLR2.9/ATGLR2.7/ATCNGC3/ATCNGC11/ATGLR1.1/ATCNGC20/NA/ATPC1/ATPD/ATCNGC9/AKT5/ATCLC-E/AtVDAC-3/SLAH3/ATCLC-A/NA/AtKAT1/ATGLR1.2/ATKCO1/cMCU/ATP9/ATP1",33
"GO:0022890","MF","GO:0022890","inorganic cation transmembrane transporter activity","73/3153","385/22005",0.00687304827303476,0.0693986957568926,0.0597874813224515,"ATKEA1/ATGLR3.4/ATSUC4/ATZIP4/ATNRAMP6/ATVHA-C2/AtVTL1/ATSUC2/OSCA1.8/ABS4/KT12/AMT1;2/ATUPS4/ATUPS2/ZIP7/NA/MCA2/AHA1/ATGLR2.9/ATGLR2.7/ATKT1/emb1513/ATCAX1/ACA4/ATCNGC11/ATGLR1.1/AtZIP1/ATPLT5/ACA9/AMT1;3/AtVTL5/AtNPF2.10/NA/ATMTP3/AHA7/ATMTPA1/ACA12/NA/ATPC1/ATPD/emb2448/ATHAK5/ATOPT3/ATINT4/ATIRT1/ATKUP9/ATHMA3/AHA2/ATCNGC9/PDE334/AKT5/ATZIP9/VHA-A3/AtCOPT5/ATHMA8/ATSTP13/ATIREG3/AT-NHX1/ATCLC-A/NA/ATDUR3/AtKAT1/ATGLR1.2/ATNHX3/ATKCO1/AHA3/AtZIP12/cMCU/ATNRAMP4/ATP9/ATP6-2/ATP1/ORF291",73
"GO:0046915","MF","GO:0046915","transition metal ion transmembrane transporter activity","19/3153","74/22005",0.00708466508100315,0.0705555001902642,0.0607840767584265,"ATZIP4/ATNRAMP6/AtVTL1/ABS4/ZIP7/emb1513/AtZIP1/AtVTL5/ATMTP3/ATMTPA1/ATOPT3/ATIRT1/ATHMA3/ATZIP9/AtCOPT5/ATHMA8/ATIREG3/AtZIP12/ATNRAMP4",19
"GO:0050660","MF","GO:0050660","flavin adenine dinucleotide binding","34/3153","157/22005",0.00820332462876726,0.080592121690727,0.0694306992050714,"NA/FMOGS-OX6/NA/FMO1/AtBBE3/AtBBE4/AtBBE6/AtBBE7/AtBBE10/AtBBE11/ATNR2/DRY2/FMO/GNR1/AtBBE16/AtGulLO5/mtLPD2/ATGR1/AT-POX/NA/ACX4/ATCRY1/AtBBE18/AtBBE19/AtBBE21/AAO1/SQE5/AtBBE23/AtBBE28/AtBBE25/NA/AtGulLO4/SDH1-1/ABA1",34
"GO:0005200","MF","GO:0005200","structural constituent of cytoskeleton","10/3153","31/22005",0.00898113427728536,0.0870571282611528,0.0750003494032953,"TOR2/TUB5/TUB1/TBB7/ACT11/TUB9/ACT7/TUB8/TUB4/TUB3",10
"GO:0015293","MF","GO:0015293","symporter activity","11/3153","36/22005",0.0097705223739256,0.0922489579979729,0.0794731484960455,"ATSUC4/ATSUC2/ATUPS4/ATUPS2/ATPLT5/AtNPF2.10/ATHAK5/ATINT4/ATSTP13/ATCLC-A/ATDUR3",11
"GO:0080030","MF","GO:0080030","methyl indole-3-acetate esterase activity","11/3153","36/22005",0.0097705223739256,0.0922489579979729,0.0794731484960455,"NA/ATMES15/NA/ACL/NA/ATMES17/ATCXE12/ATMES16/NA/SAG101/AtCXE17",11
"GO:0015295","MF","GO:0015295","solute:proton symporter activity","9/3153","27/22005",0.0102813941918926,0.0946148554114673,0.0815113863314603,"ATSUC4/ATSUC2/ATUPS4/ATUPS2/ATPLT5/AtNPF2.10/ATINT4/ATSTP13/ATCLC-A",9
"GO:0016760","MF","GO:0016760","cellulose synthase (UDP-forming) activity","9/3153","27/22005",0.0102813941918926,0.0946148554114673,0.0815113863314603,"ATCSLE1/ATCSLB03/ATRGP1/ATCSLD3/ANY1/ATCESA3/CESA5/ATCSLD2/CESA6",9
"GO:0016744","MF","GO:0016744","transferase activity, transferring aldehyde or ketonic groups","5/3153","11/22005",0.0130950856179779,0.116109172401537,0.100028896805784,"PHYLLO/AHASS1/TKL2/AtCLA1/TRA2",5
"GO:0045156","MF","GO:0045156","electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity","5/3153","11/22005",0.0130950856179779,0.116109172401537,0.100028896805784,"PnsL2/PQL3/PSBQ/PSBQ/ATLFNR1",5
"GO:0016853","MF","GO:0016853","isomerase activity","51/3153","262/22005",0.0130962202708749,0.116109172401537,0.100028896805784,"GAE2/iPGAM1/ATCXXS1/AOC4/NA/NA/PGM3/HSR8/ATMUM4/NDF5/NDF2/NA/NA/NA/ATICS1/LQY1/PGM/ATLUP1/NA/ATCYP38/ATRGP1/ATMFP2/NA/NA/GAE6/AOC1/AOC3/LAS1/A11/NA/CYP20-3/DAAR1/BARS1/NA/NA/GAE1/FKBP16-2/ATIPS1/NA/AtCHIL/NA/NA/ATRGP2/NA/MRN1/NA/ATFKBP13/AtTHAS1/NA/LUT2/EMB2728",51
"GO:0016722","MF","GO:0016722","oxidoreductase activity, oxidizing metal ions","6/3153","15/22005",0.0134962304788928,0.118213970580182,0.101842195750681,"ATFRO3/ATFER4/ATFER2/ATFRO6/ATFRO7/ATFRO8",6
"GO:0016831","MF","GO:0016831","carboxy-lyase activity","17/3153","68/22005",0.0137485015086902,0.118990007104974,0.102510756863041,"AXS2/RBCS1A/ATNADP-ME1/AtMDD1/HEME2/HEME1/ATPPC3/ATUXS2/ADC2/PCK1/PDC3/AtGAD1/RBCS3B/RBCS2B/NA/ATUXS3/PCK2",17
"GO:0016854","MF","GO:0016854","racemase and epimerase activity","12/3153","43/22005",0.0151834319717587,0.129863000511395,0.111877919791906,"GAE2/NA/HSR8/ATMUM4/NDF5/NDF2/ATMFP2/GAE6/DAAR1/NA/GAE1/EMB2728",12
"GO:0016627","MF","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","20/3153","85/22005",0.0156575751782328,0.132361129704363,0.114030076267423,"POR/ATPRR1/NA/ATOPR1/ATOPR2/NA/PYD1/ACX4/HEMG1/hemf2/ATPRR2/5[beta]-StR/PORB/NA/CYP705A5/SDHAF2/CRR1/PORA/SDH2-3/SDH1-1",20
"GO:0047372","MF","GO:0047372","acylglycerol lipase activity","7/3153","20/22005",0.0172742534011956,0.144349220950221,0.124357904098142,"MAGL4/PLA/MAGL6/NA/AtPLAIVB/AtPLAIVA/MAGL15",7
"GO:0072509","MF","GO:0072509","divalent inorganic cation transmembrane transporter activity","22/3153","97/22005",0.0177237343041392,0.146422214080786,0.126143802762713,"ATGLR3.4/ATZIP4/ZIP7/MCA2/ATGLR2.9/ATGLR2.7/ATCAX1/ACA4/ATGLR1.1/AtZIP1/ACA9/ATMTP3/ATMTPA1/ACA12/ATIRT1/ATHMA3/ATZIP9/ATHMA8/NA/ATGLR1.2/AtZIP12/cMCU",22
"GO:0060089","MF","GO:0060089","molecular transducer activity","40/3153","201/22005",0.0182843896046945,0.149356755534977,0.128671931576502,"AHP5/ATGLR3.4/LRX1/ARR3/ARK1/ARK2/AHK4/ATSERK4/ATGLR2.9/ATGLR2.7/EVR/ARR16/ARR8/ATGLR1.1/LecRK-VI.1/AHP4/NA/ETR2/LecRK-I.1/LecRK-I.2/LecRK-I.3/JK224/LecRK-V.6/LecRK-IV.4/ATCRY1/PHYD/PYL13/ARK3/LecRK-V.9/APRR7/LecRK-IX.1/AHK5/EFR/APRR5/MAP18/PYL11/ATGLR1.2/AtPHOT2/DORN1/LecRK-I.10",40
"GO:0030570","MF","GO:0030570","pectate lyase activity","8/3153","25/22005",0.0196830019517889,0.158994915766117,0.136975276740519,"NA/NA/NA/NA/PLL18/RHS14/PLL19/NA",8
"GO:0051213","MF","GO:0051213","dioxygenase activity","25/3153","115/22005",0.0201733549207121,0.161165154146788,0.138844952895589,"ACO3/ATGA3OX1/FMO1/ATGA2OX2/NA/ACO5/ATNCED9/P4H5/GSL-OH/ARD/ALPHA-DOX1/JAO/S8H/F6'H1/NA/F3'H/AOP3/CCD4/ANS/ATCCD8/NA/ATGA20OX3/ATFLS1/AT2353/NA",25
"GO:0008324","MF","GO:0008324","cation transmembrane transporter activity","75/3153","417/22005",0.0209967373494915,0.163956752118073,0.141249934858834,"ATKEA1/ATGLR3.4/ATSUC4/ATZIP4/ATNRAMP6/ATVHA-C2/AtVTL1/ATSUC2/OSCA1.8/ABS4/AAP1/KT12/AMT1;2/ATUPS4/ATUPS2/ZIP7/NA/MCA2/AHA1/ATGLR2.9/ATGLR2.7/ATKT1/emb1513/ATCAX1/ACA4/ATCNGC11/ATGLR1.1/AtZIP1/ATPLT5/ACA9/AMT1;3/AtVTL5/AtNPF2.10/NA/ATMTP3/AHA7/ATMTPA1/ACA12/UMAMIT29/NA/ATPC1/ATPD/emb2448/ATHAK5/ATOPT3/ATINT4/ATIRT1/ATKUP9/ATHMA3/AHA2/ATCNGC9/PDE334/AKT5/ATZIP9/VHA-A3/AtCOPT5/ATHMA8/ATSTP13/ATIREG3/AT-NHX1/ATCLC-A/NA/ATDUR3/AtKAT1/ATGLR1.2/ATNHX3/ATKCO1/AHA3/AtZIP12/cMCU/ATNRAMP4/ATP9/ATP6-2/ATP1/ORF291",75
"GO:0010181","MF","GO:0010181","FMN binding","9/3153","30/22005",0.0210777717895356,0.163956752118073,0.141249934858834,"NA/NA/ATOPR1/ATOPR2/HAOX2/GOX1/JK224/GOX3/AtPHOT2",9
"GO:0004190","MF","GO:0004190","aspartic-type endopeptidase activity","13/3153","50/22005",0.021249297080801,0.163956752118073,0.141249934858834,"NA/SAP1/APCB1/NA/NANA/NA/NA/NA/NA/ATASP38/NA/NA/NA",13
"GO:0015926","MF","GO:0015926","glucosidase activity","27/3153","127/22005",0.0214267758134717,0.163956752118073,0.141249934858834,"ATBETAFRUCT4/A/N-InvD/NA/NA/BGLU34/BGLU4/BGLU5/BGLU45/BGLU46/VI1/BGLU15/BGLU28/BGLU23/NA/BGLU44/BGLU19/NA/AtBG3/AtBG2/NA/BGLU8/NA/BGLU47/BGLU3/ATCHIA/BGLU37/AtTGG1",27
"GO:0016628","MF","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","12/3153","45/22005",0.0217012138784316,0.163956752118073,0.141249934858834,"POR/ATPRR1/NA/ATOPR1/ATOPR2/PYD1/ATPRR2/5[beta]-StR/PORB/NA/CRR1/PORA",12
"GO:0019199","MF","GO:0019199","transmembrane receptor protein kinase activity","18/3153","77/22005",0.0224908971862259,0.163956752118073,0.141249934858834,"ARK1/ARK2/AHK4/ATSERK4/EVR/LecRK-VI.1/NA/LecRK-I.1/LecRK-I.2/LecRK-I.3/LecRK-V.6/LecRK-IV.4/ARK3/LecRK-V.9/LecRK-IX.1/EFR/DORN1/LecRK-I.10",18
"GO:0051287","MF","GO:0051287","NAD binding","18/3153","77/22005",0.0224908971862259,0.163956752118073,0.141249934858834,"GAPA-2/GAPCP-2/PGDH/GAPB/ATHPR1/ATNUDT6/ATNADP-ME1/GAPC/3-PGDH/GAPA/UGD2/ATUXS2/EDA9/UGD3/UDG4/atnudt8/ATUXS3/NAD7",18
"GO:0008308","MF","GO:0008308","voltage-gated anion channel activity","7/3153","21/22005",0.0227780357137901,0.163956752118073,0.141249934858834,"CDI3/SLAH4/NA/ATCLC-E/AtVDAC-3/SLAH3/ATCLC-A",7
"GO:0015020","MF","GO:0015020","glucuronosyltransferase activity","7/3153","21/22005",0.0227780357137901,0.163956752118073,0.141249934858834,"AtUGT85A7/AtUGT85A2/AtUGT85A5/ATUGT85A1/GUX4/FRA8/GlcAT14B",7
"GO:0051787","MF","GO:0051787","misfolded protein binding","7/3153","21/22005",0.0227780357137901,0.163956752118073,0.141249934858834,"BIP3/Hsp70b/MPSR1/HSP70T-2/ATHSP70/NA/HSC70-5",7
"GO:0070001","MF","GO:0070001","aspartic-type peptidase activity","13/3153","51/22005",0.0248871117150642,0.177381668792663,0.152815598250394,"NA/SAP1/APCB1/NA/NANA/NA/NA/NA/NA/ATASP38/NA/NA/NA",13
"GO:0016835","MF","GO:0016835","carbon-oxygen lyase activity","33/3153","165/22005",0.0279342894088185,0.197167266021467,0.169861034218161,"NA/ATBCA3/ATMUM4/ATBCA6/NA/PHYLLO/ATBCA4/ENO1/ATRHM1/ATLUP1/ACO3/ATBCA1/ATMFP2/NA/AtsesterTPS1/NA/PLL18/NA/AtNIT2/ATNIT1/AtNIT3/GMD2/ATUXS2/E-COAH-2/RHS14/PLL19/AtDJ1C/BETA/TSBtype2/NA/FUM2/ATP1/GMD1",33
"GO:0008889","MF","GO:0008889","glycerophosphodiester phosphodiesterase activity","5/3153","13/22005",0.0285036646788482,0.197353944966882,0.170021859487866,"GDPDL1/GDPDL2/GDPDL3/AtGDPD6/GDPDL4",5
"GO:0015149","MF","GO:0015149","hexose transmembrane transporter activity","5/3153","13/22005",0.0285036646788482,0.197353944966882,0.170021859487866,"AtSTP14/AtSWEET16/ATPLT5/ATSTP13/HP59",5
"GO:0016638","MF","GO:0016638","oxidoreductase activity, acting on the CH-NH2 group of donors","10/3153","37/22005",0.0316166386294393,0.216842417769834,0.186811320600957,"NA/ACO3/ACO5/GSL-OH/GDCH/GDH3/FD-GOGAT/GDH2/NA/NA",10
"GO:0008374","MF","GO:0008374","O-acyltransferase activity","25/3153","120/22005",0.0327161762910739,0.222286543585147,0.191501474600973,"ATGPAT1/TBL38/ACT1/NA/PES1/AXY4/ABX45/SCPL13/SCPL8/TBL37/ATGPAT6/NA/TBL39/TBL10/TBL8/ATSERAT2;2/TBL41/AT5MAT/NA/MOAT4/ATGPAT3/NA/ATSERAT3;2/SCPL19/TBL21",25
"GO:0008515","MF","GO:0008515","sucrose transmembrane transporter activity","6/3153","18/22005",0.0342697573243906,0.229757634976356,0.197937874192329,"ATSUC4/ATSUC2/AtSWEET16/AtSWEET11/AtSWEET15/AtSWEET12",6
