"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","Description","Entrez"
"459","AT1G30040",151.678873501068,1.34287428248394,0.189846669627386,2.6398611441802e-07,3.67270491711334e-06,"GA2OX2","gibberellin 2-oxidase(GA2OX2)",839883
"460","AT1G30080",123.12966930479,1.36787517982989,0.176467465865137,1.71869273512096e-08,2.78751198905591e-07,"AT1G30080","Glycosyl hydrolase superfamily protein(AT1G30080)",839887
"461","AT1G30270",1818.6242905242,0.760105191528737,0.0922369707169975,9.73045157657276e-05,0.000916391632110122,"CIPK23","CBL-interacting protein kinase 23(CIPK23)",839907
"462","AT1G30380",14798.365148747,-1.90019116612726,0.156721733759411,2.90460938069295e-22,1.43837685028332e-20,"PSAK","photosystem I subunit K(PSAK)",839918
"463","AT1G30440",1671.22116392575,0.668389814026857,0.0941928797688356,0.00437402964192707,0.0291192287401679,"AT1G30440","Phototropic-responsive NPH3 family protein(AT1G30440)",839923
"464","AT1G30510",1258.74242759934,0.860917922419028,0.105776238834658,1.09610245327993e-05,0.000120566280773613,"RFNR2","root FNR 2(RFNR2)",839930
"465","AT1G30515",12.3358434836076,1.52037400278633,0.52794282196715,0.00681747498317021,0.0431059917434043,"AT1G30515","GATA zinc finger protein(AT1G30515)",839931
"466","AT1G30520",547.859601639679,-1.98156795452533,0.139582171184234,3.63015037704251e-30,2.90189123248662e-28,"AAE14","acyl-activating enzyme 14(AAE14)",839932
"467","AT1G30590",1182.78814624108,-0.736617933680842,0.110801574650371,0.00201850267355155,0.014491721808986,"AT1G30590","RNA polymerase I specific transcription initiation factor RRN3 protein(AT1G30590)",839939
"468","AT1G30610",498.346590927435,-0.734131288720299,0.123653146363462,0.0056743414213574,0.0366843592264641,"EMB2279","pentatricopeptide (PPR) repeat-containing protein(EMB2279)",839941
"469","AT1G30620",405.209442708055,0.871757700314418,0.133489812561874,0.000294273169048869,0.00251909507730605,"MUR4","NAD(P)-binding Rossmann-fold superfamily protein(MUR4)",839942
"470","AT1G30630",2028.12451515125,0.615257982312763,0.0771851966953874,0.00620291388761156,0.0397717211483207,"AT1G30630","Coatomer epsilon subunit(AT1G30630)",839943
"471","AT1G30650",357.817734799113,1.38882547149865,0.156534034196418,1.12548789182442e-10,2.27793470635084e-09,"WRKY14","WRKY DNA-binding protein 14(WRKY14)",839945
"472","AT1G30690",2464.14670555525,1.59237936399888,0.0754607472315124,5.17907812824198e-56,1.54515558082834e-53,"PATL4","Sec14p-like phosphatidylinositol transfer family protein(AT1G30690)",839949
"473","AT1G30720",2016.45190026414,1.15481706987028,0.142292869308233,6.35853207952801e-08,9.56788830846039e-07,"AT1G30720","FAD-binding Berberine family protein(AT1G30720)",839952
"474","AT1G30730",1435.67706458788,3.14028994141259,0.162936283844052,6.16840598979749e-64,2.40428547015236e-61,"AT1G30730","FAD-binding Berberine family protein(AT1G30730)",839953
"475","AT1G30750",310.93308106171,1.29258347069969,0.184123536580683,5.15350869646769e-07,6.9731070077737e-06,"AT1G30750","TPRXL(AT1G30750)",839955
"476","AT1G30755",326.852549582492,-1.00796750425324,0.15032713737246,3.1722727088952e-05,0.000321700135472771,"AT1G30755","elongation factor G, putative (DUF668)(AT1G30755)",839956
"477","AT1G30850",26.0363999153433,2.32491175434707,0.636083974547272,0.00029447794976858,0.00251995542992475,"RSH4","root hair specific 4(RSH4)",839969
"478","AT1G30860",61.8685128499473,2.18049499533911,0.413163157837367,2.54826520100563e-06,3.10390004271684e-05,"AT1G30860","RING/U-box superfamily protein(AT1G30860)",839970
"479","AT1G30870",296.952557468158,2.17065724925252,0.206614263569617,2.41045410796448e-18,9.27564235239961e-17,"PER7","Peroxidase superfamily protein(AT1G30870)",839971
"480","AT1G31173",132.652387136558,-2.01258721299646,0.283049189093971,2.36926569184257e-09,4.18229910219632e-08,"MIR167D","ncRNA(MIR167d)",28717283
"481","AT1G31290",109.052069853365,-1.22102367824886,0.248744545430826,0.000361506893464283,0.00302708786814202,"AGO3","ARGONAUTE 3(AGO3)",840017
"482","AT1G31330",21349.9097576217,-2.21669863891918,0.121307861912684,3.85247050393432e-51,8.7829058677431e-49,"PSAF","photosystem I subunit F(PSAF)",840021
"483","AT1G31540",623.95054702386,-1.35016916294886,0.159880157516543,1.21279255983095e-09,2.20032620126688e-08,"AT1G31540","Disease resistance protein (TIR-NBS-LRR class) family(AT1G31540)",840044
"484","AT1G31550",83.0226611868965,-1.35764954657306,0.344055207234409,0.00149873717021652,0.0110624564616532,"AT1G31550","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G31550)",840045
"485","AT1G31580",4614.78325882359,-2.73287687710178,0.490842196657349,2.2206722843857e-07,3.12004455956191e-06,"ECS1","ECS1(ECS1)",840047
"486","AT1G31750",56.3899368170136,3.2887796883227,0.460882170438158,4.1874285453045e-11,8.845576767992e-10,"AT1G31750","proline-rich family protein(AT1G31750)",840062
"487","AT1G31770",1104.10092385774,1.71588203506449,0.128941308357797,9.94156812573573e-25,5.74755826140023e-23,"ABCG14","ATP-binding cassette 14(ABCG14)",840064
"488","AT1G31772",25.8234178598503,2.82839178426716,0.77832048413298,0.000335809822557665,0.00283450233039767,"AT1G31772","Defensin-like (DEFL) family protein(AT1G31772)",3766871
"489","AT1G31850",2173.06788709874,0.748578196017237,0.0722296216100669,1.82896949400809e-06,2.28064379732712e-05,"AT1G31850","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT1G31850)",840075
"490","AT1G31920",315.247510422901,-1.07754268305819,0.172045245119598,4.16461709231579e-05,0.000413484538426061,"PCMP-H11","Tetratricopeptide repeat (TPR)-like superfamily protein(AT1G31920)",840082
"491","AT1G32060",14378.898425851,-1.42218772616112,0.137720207574033,7.97763470027042e-14,2.1115829152983e-12,"PRK","phosphoribulokinase(PRK)",840098
"492","AT1G32070",976.885896167585,-0.764759430485178,0.101984666805962,0.000321243686244381,0.00272679133185167,"NSI","nuclear shuttle interacting(NSI)",840099
"493","AT1G32080",2775.63669359813,-1.06809498346204,0.167663457401086,3.2884369047506e-05,0.000332503624435996,"PLGG1","membrane protein(LrgB)",840100
"494","AT1G32090",1615.59727765671,1.04905805323418,0.0776767517283875,8.61368054107914e-17,2.93594081742903e-15,"AT1G32090","early-responsive to dehydration stress protein (ERD4)(AT1G32090)",840101
"495","AT1G32100",246.210595101491,1.69425370418786,0.158709756193837,1.26156572958019e-16,4.19353472091265e-15,"PRR1","pinoresinol reductase 1(PRR1)",840102
"496","AT1G32170",3142.78374346187,2.63052468224132,0.14660589903892,1.02012794081625e-52,2.49014260785509e-50,"XTH30","xyloglucan endotransglucosylase/hydrolase 30(XTH30)",840109
"497","AT1G32200",1198.93902607507,-1.0532780971478,0.100857118336334,7.81675052812412e-11,1.61590755571127e-09,"ATS1","phospholipid/glycerol acyltransferase family protein(ATS1)",840112
"498","AT1G32470",3425.27865652272,-0.951700281756354,0.16646149151632,0.000546807767557046,0.00443105259987047,"GDH3","Single hybrid motif superfamily protein(AT1G32470)",840141
"499","AT1G32540",320.679943912058,-1.42803796030659,0.151000078820573,4.31979798692198e-12,9.88562861287467e-11,"LOL1","lsd one like 1(LOL1)",840148
"500","AT1G32560",453.809193516715,4.23399381271813,0.231737366545879,4.50916867829487e-62,1.62639657133842e-59,"AT1G32560","Late embryogenesis abundant protein, group 1 protein(AtLEA4-1)",840150
"501","AT1G32700",1340.59282680945,-1.18362793949212,0.0832783136552665,5.50535839675876e-21,2.54870672444583e-19,"AT1G32700","PLATZ transcription factor family protein(AT1G32700)",840164
"502","AT1G32710",13.3278470558222,4.09178483385063,0.668980719202443,6.55557605659304e-09,1.10784651037502e-07,"AT1G32710","Cytochrome c oxidase, subunit Vib family protein(AT1G32710)",840165
"503","AT1G32940",287.139737270813,-1.12256826268518,0.181538844358647,3.24043592270503e-05,0.000328139871874251,"SBT3.5","Subtilase family protein(SBT3.5)",840188
"504","AT1G32960",43.8732284117991,-2.85044120646292,0.531138468680654,4.17737968516674e-07,5.70342132608697e-06,"SBT3.3","Subtilase family protein(SBT3.3)",840190
"505","AT1G32990",2731.63583655015,-0.837486585450513,0.152476823588894,0.00270513928728776,0.0189430298512304,"RPL11","plastid ribosomal protein l11(PRPL11)",840194
"506","AT1G33080",142.904493255626,-1.01458381882619,0.168606401246137,0.000138459453197781,0.00126742846438545,"AT1G33080","MATE efflux family protein(AT1G33080)",840204
"507","AT1G33290",701.160481777996,-0.800844518097399,0.117409059612334,0.000491174054870321,0.00401438274667571,"AT1G33290","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G33290)",840224
"508","AT1G33475",27.9850536442852,-1.3229580158727,0.373112396706503,0.00384533674400259,0.0259426040635306,"AT1G33475","SNARE-like superfamily protein(AT1G33475)",840241
"509","AT1G33560",425.676831761547,0.862559649061952,0.129224688018873,0.000253521516844446,0.00220858002021013,"ADR1","Disease resistance protein (CC-NBS-LRR class) family(ADR1)",840250
"510","AT1G33610",394.628016936707,1.02809635963687,0.138850898169,3.76958735451038e-06,4.48085823950309e-05,"AT1G33610","Leucine-rich repeat (LRR) family protein(AT1G33610)",840255
"511","AT1G33612",81.0680621824517,2.01445928973987,0.273248263813123,7.14282191884851e-10,1.31967457561845e-08,"AT1G33612","Leucine-rich repeat (LRR) family protein(AT1G33612)",10723140
"512","AT1G33720",48.4405523334436,-3.70943405168413,0.459799390705275,7.85800550783513e-14,2.08448475414208e-12,"CYP76C6","cytochrome P450, family 76, subfamily C, polypeptide 6(CYP76C6)",840263
"513","AT1G33730",6.15243879155729,-3.56318823562314,1.32517119195663,0.00146433635782484,0.0108217591508242,"CYP76C5","cytochrome P450, family 76, subfamily C, polypeptide 5(CYP76C5)",840264
"514","AT1G33770",87.8982333651334,-2.03342433463313,0.391315819861233,7.13794857461241e-06,8.09458776415221e-05,"AT1G33770","Protein kinase superfamily protein(AT1G33770)",840268
"515","AT1G33790",1355.69490576738,1.28194844454238,0.12501333508965,1.02241234792919e-12,2.45358657398776e-11,"JAL4","jacalin lectin family protein(AT1G33790)",840271
"516","AT1G33800",451.063887305215,1.2295654845195,0.186662069498651,3.79777103500761e-06,4.50770799764214e-05,"GXM3","glucuronoxylan 4-O-methyltransferase-like protein (DUF579)(GXMT1)",840272
"517","AT1G33811",257.217487255399,-1.49359575723548,0.254350649791724,4.95845642061227e-06,5.76918911220588e-05,"AT1G33811","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G33811)",840274
"518","AT1G33960",396.289030849623,-3.32780225398711,0.423484876137743,4.98077263259631e-13,1.22696586584426e-11,"AIG1","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AIG1)",840293
"519","AT1G34050",6.4097204653668,-5.55469301571547,1.42608482300919,1.78013464690564e-05,0.000189010254293153,"AT1G34050","Ankyrin repeat family protein(AT1G34050)",840302
"520","AT1G34510",46.8485065339571,1.75582053284619,0.365313670349235,4.29850601834626e-05,0.000425728264095721,"PER8","Peroxidase superfamily protein(AT1G34510)",840353
"521","AT1G34520",9.31428869093912,3.01163012653997,0.895436253434261,0.000593957345684972,0.00477656346616407,"AT1G34520","MBOAT (membrane bound O-acyl transferase) family protein(AT1G34520)",840354
"522","AT1G34550",1049.63828098346,0.670013138705216,0.0978756214235018,0.0056679742256939,0.0366530011073371,"EMB2756","transmembrane protein (DUF616)(EMB2756)",840358
"523","AT1G34760",328.407009576041,-1.40394304854137,0.16365639815028,3.61889255584202e-10,6.891580575609e-09,"GRF11","general regulatory factor 11(GRF11)",840380
"524","AT1G35140",495.104878045335,3.08776993120204,0.2344833489604,4.08353246105613e-31,3.46254896329412e-29,"EXL1","Phosphate-responsive 1 family protein(PHI-1)",840399
"525","AT1G35230",50.1621931510329,-2.65508482169068,0.452999960278138,8.42665592060718e-08,1.24625805983717e-06,"AGP5","arabinogalactan protein 5(AGP5)",840412
"526","AT1G35290",45.8842815107791,-2.01807737077479,0.371707210200375,2.26520857614859e-06,2.78438608602273e-05,"AT1G35290","Thioesterase superfamily protein(AT1G35290)",840418
"527","AT1G35310",56.7421940274818,-1.72433681485238,0.230174356371297,2.40580961492724e-09,4.24061233802566e-08,"MLP168","MLP-like protein 168(MLP168)",840420
"528","AT1G35340",572.709690187038,-0.788530240802704,0.100708570319846,0.000105959566110551,0.000993257903269034,"AT1G35340","ATP-dependent protease La (LON) domain protein(AT1G35340)",840423
"529","AT1G35420",1046.56087207097,-1.05095252249388,0.141211655534691,2.39482576267138e-06,2.92585234482895e-05,"AT1G35420","alpha/beta-Hydrolases superfamily protein(AT1G35420)",840434
"530","AT1G35612",347.915854273896,-1.95184299282029,0.150625663674464,2.40466922531215e-25,1.41389869826991e-23,"AT1G35612","hypothetical protein(AT1G35612)",3766952
"531","AT1G35680",3827.6255886383,-1.0420798789201,0.149440323640366,1.01041880262087e-05,0.000111649660649913,"RPL21","Ribosomal protein L21(RPL21C)",840472
"532","AT1G35710",972.048538931751,-2.94486964636339,0.507410527504713,5.58321163855188e-08,8.48577939982672e-07,"AT1G35710","kinase family with leucine-rich repeat domain-containing protein(AT1G35710)",840475
"533","AT1G35720",4285.76801436795,0.860567351960181,0.109954502457105,2.46376739263184e-05,0.00025422460636354,"ANN1","annexin 1(ANNAT1)",840476
"534","AT1G36622",72.5453460666575,-1.46380026750924,0.336274594090242,0.00042391571807255,0.00350713702257488,"AT1G36622","transmembrane protein(AT1G36622)",5007772
"535","AT1G36640",9.92125595335173,-2.08329787094989,0.831407662021325,0.00567860676184445,0.0366923024082174,"AT1G36640","transmembrane protein(AT1G36640)",840572
"536","AT1G37130",18165.667283458,0.94693561486216,0.129679313913489,1.95875645870709e-05,0.000206164235980468,"NIA2","nitrate reductase 2(NIA2)",840630
"537","AT1G38131",398.775820376887,1.19852704966695,0.191065712855846,1.26773977317406e-05,0.000137505383117255,"AT1G38131","O-fucosyltransferase family protein(AT1G38131)",840652
"538","AT1G41797",2.66361420722465,-0.578881608783574,1.1118036789578,0.00674705524054308,0.0427250335703019,"AT1G41797","hypothetical protein(AT1G41797)",3767199
"539","AT1G41830",2675.21356752132,1.25417765288594,0.121457947314771,1.23424586422454e-12,2.9385995620542e-11,"SKS6","SKU5-similar 6(SKS6)",840792
"540","AT1G42550",3185.47943177914,-0.819637562876449,0.103203482258772,4.32356510732602e-05,0.000427684299564636,"PMI1","plastid movement impaired1(PMI1)",840860
"541","AT1G42970",21739.4987418624,-0.958684377995309,0.138058796688896,3.10068636913265e-05,0.000314980222529669,"GAPB","glyceraldehyde-3-phosphate dehydrogenase B subunit(GAPB)",840895
"542","AT1G43160",256.977225740901,1.30407062563944,0.202441508419782,3.11853291007225e-06,3.74192980659414e-05,"RAP2-6","related to AP2 6(RAP2.6)",840915
"543","AT1G43590",18.5256570649636,-1.59082666524322,0.531003126782341,0.00489397581048794,0.0321467299364642,"AT1G43590","hypothetical protein(AT1G43590)",840943
"544","AT1G43670",2396.47199716469,-1.05476869756698,0.122361597380323,5.85176332403701e-08,8.85496008069369e-07,"AT1G43670","Inositol monophosphatase family protein(FBP)",840953
"545","AT1G44000",1557.82245257634,-0.950029447009018,0.133188081652284,2.44666026289499e-05,0.000252567244396071,"SGRL","STAY-GREEN-like protein(AT1G44000)",841000
"546","AT1G44100",979.48274482421,1.1264812998704,0.118164554628791,5.85974896488233e-10,1.09180180019542e-08,"AAP5","amino acid permease 5(AAP5)",841013
"547","AT1G44350",1376.72893003654,2.77237885068018,0.155561045437976,5.19182987875798e-53,1.29346145206253e-50,"ILL6","IAA-amino acid hydrolase ILR1-like 6(ILL6)",841026
"548","AT1G44446",3242.63901341137,-1.72020709483652,0.106016403844677,1.14938526228266e-35,1.24556252234632e-33,"CAO","Pheophorbide a oxygenase family protein with Rieske 2Fe-2S domain-containing protein(CH1)",841029
"549","AT1G44575",10844.8916750678,-0.783736273260605,0.141819928202768,0.00500898780720881,0.0328397176747174,"PSBS","Chlorophyll A-B binding family protein(NPQ4)",841033
"550","AT1G44608",283.651055612481,3.02720952859392,0.191207306694287,1.98148616474193e-43,3.0306705479211e-41,"AT1G44608","hypothetical protein(AT1G44608)",841034
"551","AT1G44970",197.016996603314,1.78668542077629,0.170139850662617,1.1980808866444e-16,4.01008624745826e-15,"PER9","Peroxidase superfamily protein(AT1G44970)",841062
"552","AT1G45130",2610.30767357191,1.34380364381955,0.1241595621558,1.86424762011943e-14,5.24463422442447e-13,"BGAL5","beta-galactosidase 5(BGAL5)",841080
"553","AT1G45474",1758.44980430314,-0.813804271547083,0.16312738933192,0.00748124490971876,0.0467282927082615,"LHCA5","photosystem I light harvesting complex protein 5(Lhca5)",841099
"554","AT1G45688",2815.26129899479,0.913481119135318,0.0744691752457055,7.26979724704566e-12,1.63273160104187e-10,"AT1G45688","transmembrane protein(AT1G45688)",841102
"555","AT1G47380",854.675761922054,1.20862108871657,0.1083719675364,6.68461459378195e-14,1.78497675440149e-12,"AT1G47380","Protein phosphatase 2C family protein(AT1G47380)",841141
"556","AT1G47395",440.353636537478,3.75326611371749,0.35762196413336,8.50212983307854e-22,4.10924939092352e-20,"AT1G47395","hypothetical protein(AT1G47395)",841143
"557","AT1G47400",271.016311487565,3.64250974175583,0.957828807203533,5.14526455274697e-05,0.000503810628775054,"AT1G47400","hypothetical protein(AT1G47400)",841144
"558","AT1G47405",33.8587467339939,6.04247106574872,0.67142694835517,2.39761517242704e-17,8.59655315383855e-16,"AT1G47405","hypothetical protein(AT1G47405)",3767376
"559","AT1G47510",196.087731954516,1.54585028144152,0.249688227882162,1.32610916653501e-06,1.69022964759942e-05,"AT5PTASE11","inositol polyphosphate 5-phosphatase 11(5PTASE11)",841160
"560","AT1G47580",251.952486018973,-1.04850560628781,0.252035965367362,0.00440522766283867,0.029302706220798,"DYW1","Pentatricopeptide repeat (PPR) superfamily protein(DYW1)",841167
"561","AT1G47590",73.8064714192193,5.17471152686459,0.523034323928198,2.18115777720565e-20,9.65382030109007e-19,"ATPUP20","miscRNA(ATPUP20)",3767384
"562","AT1G47600",37.4464245985576,1.70091365283731,0.525739699514895,0.00233058381338824,0.0165503639242845,"TGG4","beta glucosidase 34(BGLU34)",841169
"563","AT1G47610",31.110826901589,4.8247355500015,0.569778462788743,1.9047358666117e-15,5.77538857622814e-14,"AT1G47610","Transducin/WD40 repeat-like superfamily protein(AT1G47610)",841170
"564","AT1G47890",27.2770560368197,-3.53377067721224,0.64672969947839,1.25043856821745e-07,1.80514327595836e-06,"AtRLP7","receptor like protein 7(RLP7)",841206
"565","AT1G47980",79.4831853654277,2.1730311010347,0.337550464428363,2.64691243594411e-08,4.20824249519904e-07,"AT1G47980","desiccation-like protein(AT1G47980)",841216
"566","AT1G48130",870.682442607814,3.0572854876528,0.345258281392158,1.96157443541286e-15,5.92542597577339e-14,"PER1","1-cysteine peroxiredoxin 1(PER1)",841231
"567","AT1G48260",164.38127748167,-1.30784887195861,0.238207924968083,4.75937457284638e-05,0.000467730971644594,"CIPK17","CBL-interacting protein kinase 17(CIPK17)",841246
"568","AT1G48350",3412.09808548916,-1.03466408677429,0.155480729628876,2.50103574943191e-05,0.00025752036608765,"RPL18","Ribosomal L18p/L5e family protein(EMB3105)",841255
"569","AT1G48430",981.838707816049,-0.89404920285994,0.131393201280666,0.000119779590823278,0.00111159508134998,"AT1G48430","Dihydroxyacetone kinase(AT1G48430)",841264
"570","AT1G48470",51.4743826775318,2.67125695868015,0.357593777324265,3.27804116098473e-11,6.99180429800149e-10,"GLN1-5","glutamine synthetase 1;5(GLN1;5)",841268
"571","AT1G48660",57.5929891681364,1.72362545275639,0.264849545374808,1.47190486945022e-07,2.10723063241315e-06,"AT1G48660","Auxin-responsive GH3 family protein(AT1G48660)",841288
"572","AT1G48930",193.645723357504,2.55961743455845,0.266884219633562,1.03000345289929e-16,3.47155696551801e-15,"AtGH9C1","glycosyl hydrolase 9C1(GH9C1)",841315
"573","AT1G48990",21.24386971781,3.70927909691453,0.505455721616851,9.32903013243121e-12,2.07592396114487e-10,"AT1G48990","Oleosin family protein(AT1G48990)",841321
"574","AT1G49010",322.043626769248,-1.57725105400116,0.127476097788424,1.78574224953976e-20,7.962038229221e-19,"AT1G49010","Duplicated homeodomain-like superfamily protein(AT1G49010)",841324
"575","AT1G49030",19.4793876912694,1.41921387415352,0.472058693014236,0.00720232847730108,0.045302308688823,"PCR6","PLAC8 family protein(AT1G49030)",841326
"576","AT1G49050",644.766754430944,-0.892407057295372,0.153980681615438,0.000881050041007863,0.00682512348403687,"AT1G49050","Eukaryotic aspartyl protease family protein(AT1G49050)",841328
"577","AT1G49130",300.595796864539,-2.74747170554077,0.221029899499336,4.63602369237406e-27,3.06942872739484e-25,"COL8","B-box type zinc finger protein with CCT domain-containing protein(BBX17)",841336
"578","AT1G49180",189.693519689338,-0.937294156857563,0.199184398488494,0.00381286039126326,0.025737872685829,"AT1G49180","protein kinase family protein(AT1G49180)",841341
"579","AT1G49200",255.68716381465,-1.84174452191738,0.27274030059123,2.99225270553741e-08,4.72928573459888e-07,"ATL75","RING/U-box superfamily protein(AT1G49200)",841343
"580","AT1G49310",111.070610750766,-2.37458357841681,0.220987366976871,9.95251989583488e-20,4.1901149094555e-18,"AT1G49310","transmembrane protein(AT1G49310)",841354
"581","AT1G49450",156.161575022613,0.98175194156634,0.220624685766649,0.00422822933356716,0.0282497622546265,"AT1G49450","Transducin/WD40 repeat-like superfamily protein(AT1G49450)",841369
"582","AT1G49470",163.40959009256,-1.05493843710898,0.212785666623755,0.000965993413773295,0.00742736138633326,"AT1G49470","transmembrane epididymal protein (DUF716)(AT1G49470)",841370
"583","AT1G49570",812.796219696109,1.10719737586611,0.209284576372989,0.000329347383036384,0.00278579239007955,"PER10","Peroxidase superfamily protein(AT1G49570)",841381
"584","AT1G49730",953.56369900325,-0.701867658145959,0.101495702451102,0.00273112014550682,0.0190862491140306,"AT1G49730","Protein kinase superfamily protein(AT1G49730)",841396
"585","AT1G49750",1109.74015848532,-1.0742311836209,0.197142162522234,0.00029422870039477,0.00251909507730605,"AT1G49750","Leucine-rich repeat (LRR) family protein(AT1G49750)",841398
"586","AT1G49860",33.4775636204681,-1.30505388321117,0.361359975136186,0.00350721087305233,0.0238545617670089,"GSTF14","glutathione S-transferase (class phi) 14(GSTF14)",841409
"587","AT1G49975",436.861313600817,-1.13038859551595,0.190058395968217,5.55182962492107e-05,0.000540989978692914,"AT1G49975","photosystem I reaction center subunit N(AT1G49975)",841421
"588","AT1G50090",15.4426487237947,2.90322330182148,0.590148173167975,2.77034054923381e-06,3.35747491037032e-05,"BCAT7","D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein(BCAT7)",841432
"589","AT1G50580",95.7960882393846,2.21977890898985,0.226347092456072,2.25525770631128e-16,7.33520292472658e-15,"UGT79B5","UDP-Glycosyltransferase superfamily protein(AT1G50580)",841480
"590","AT1G50630",756.243396270828,1.80176081142624,0.132086748134411,1.18042555404087e-26,7.50688524709257e-25,"AT1G50630","extracellular ligand-gated ion channel protein (DUF3537)(AT1G50630)",841485
"591","AT1G50732",129.13381185358,-2.48780466372245,0.291593739834452,1.39055141643058e-13,3.61722987400014e-12,"AT1G50732","transmembrane protein(AT1G50732)",10723115
"592","AT1G50900",1574.94762178196,-0.969399507977871,0.174935614560777,0.000611973028518574,0.00491000670889106,"LTD","Ankyrin repeat family protein(GDC1)",841512
"593","AT1G50930",20.012522668441,2.72279362392286,0.638862552414839,3.08144512602614e-05,0.000313278093881143,"AT1G50930","Serine/Threonine-kinase(AT1G50930)",841515
"594","AT1G51110",1238.25256197998,-1.33956130718443,0.138247368676973,5.03204167960565e-12,1.14612930470641e-10,"PAP12","Plastid-lipid associated protein PAP / fibrillin family protein(AT1G51110)",841534
"595","AT1G51270",239.227237656008,-4.09450581117401,0.354072517925551,9.04574890257967e-26,5.437800198501e-24,"PVA14","vesicle-associated protein 1-4(AT1G51270)",841550
"596","AT1G51400",5462.18465619078,-2.13021497471604,0.14119131371197,5.73625411508142e-35,5.92403063867767e-33,"AT1G51400","Photosystem II 5 kD protein(AT1G51400)",841564
"597","AT1G51420",179.107987078814,1.23477758837967,0.232813846829636,0.000127877455940254,0.00117859900848672,"SPP1","sucrose-phosphatase 1(SPP1)",841567
"598","AT1G51430",243.901392010937,-1.48571514158494,0.174889759667871,2.04414413872177e-10,4.00638988291568e-09,"AT1G51430","cTAGE family protein(AT1G51430)",841568
"599","AT1G51800",782.693976382222,1.62070140840876,0.135259748268069,7.92398036678701e-20,3.37131882999604e-18,"AT1G51800","Leucine-rich repeat protein kinase family protein(IOS1)",841606
"600","AT1G51805",1077.86351727538,-0.704767629023394,0.103825372687192,0.00310484907966598,0.0214009648771272,"AT1G51805","Leucine-rich repeat protein kinase family protein(AT1G51805)",841607
"601","AT1G51830",28.9173292746717,2.78689898919951,0.447054946265265,1.38968273488247e-08,2.27990990978749e-07,"AT1G51830","Leucine-rich repeat protein kinase family protein(AT1G51830)",841610
"602","AT1G51850",385.647595154959,1.73400717032664,0.178559941885252,2.19430305426493e-14,6.1232710865319e-13,"AT1G51850","Leucine-rich repeat protein kinase family protein(AT1G51850)",841612
"603","AT1G51890",228.717268524745,-4.16900606556364,0.325034414266875,6.54193964400028e-32,5.81222475870995e-30,"AT1G51890","Leucine-rich repeat protein kinase family protein(AT1G51890)",841616
"604","AT1G51913",19.90608287981,-2.47037191450905,0.79430574467245,0.00124644183535762,0.00934000415294642,"AT1G51913","transmembrane protein(AT1G51913)",5007791
"605","AT1G52000",280.412030187264,-0.964722313603235,0.193334953252007,0.00181764378917759,0.0131788718299627,"JAL5","Mannose-binding lectin superfamily protein(AT1G52000)",841629
"606","AT1G52050",30.0927290997822,2.08348420065054,0.442548426199196,2.33010142735525e-05,0.000241506831926645,"JAL8","Mannose-binding lectin superfamily protein(AT1G52050)",841634
"607","AT1G52070",83.6595679737057,1.23935877641485,0.317867206999572,0.00270356681653425,0.018937505996628,"JAL10","Mannose-binding lectin superfamily protein(AT1G52070)",841636
"608","AT1G52190",949.479356602928,-1.14057287199748,0.14739032319494,2.47008239956941e-07,3.45040527560661e-06,"NPF1.2","Major facilitator superfamily protein(AT1G52190)",841649
"609","AT1G52200",1148.2196226013,-2.07112655128888,0.11246001028607,3.18378156701022e-50,6.74905836389201e-48,"PCR8","PLAC8 family protein(AT1G52200)",841650
"610","AT1G52220",1910.39178905026,-1.35255513226922,0.127432266732683,4.13522559363522e-14,1.12031235084965e-12,"CURT1C","CURVATURE THYLAKOID protein(AT1G52220)",841652
"611","AT1G52230",9647.41442482734,-1.5605585135301,0.131223332699474,4.40986053483195e-19,1.79107041486973e-17,"PSAH2","photosystem I subunit H2(PSAH2)",841653
"612","AT1G52280",742.97628737508,1.20827800751322,0.102595378516582,2.474817785792e-15,7.41095992706933e-14,"RABG3D","RAB GTPase homolog G3D(RABG3d)",841658
"613","AT1G52315",78.3250293544535,-1.91426901297927,0.246367746849973,1.83214933202701e-10,3.60845319949182e-09,"AT1G52315","Regulator of Vps4 activity in the MVB pathway protein(AT1G52315)",2745821
"614","AT1G52343",42.1613027481841,2.90218796968602,0.465934145368877,1.34642093471204e-08,2.21494951043235e-07,"AT1G52343","transmembrane protein(AT1G52343)",6241332
"615","AT1G52510",1395.5457003112,-0.983238753584136,0.158136831778709,0.00013156202211571,0.00121117250531362,"AT1G52510","alpha/beta-Hydrolases superfamily protein(AT1G52510)",841682
"616","AT1G52560",21.174533930928,2.31433056868089,0.434762550416317,1.69269973524842e-06,2.12056930025989e-05,"HSP26.5","HSP20-like chaperones superfamily protein(AT1G52560)",841687
"617","AT1G52660",26.9227790477894,1.70253088874077,0.408814312189727,0.000291584789409888,0.00249873688683665,"AT1G52660","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G52660)",841698
