"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015740","BP","GO:0015740","C4-dicarboxylate transport","4/1597","21/22026",0.0611893426656621,0.347218117472305,0.306938360338635,"ALMT6/ALMT12/NA/AAP6",4
"GO:0030307","BP","GO:0030307","positive regulation of cell growth","4/1597","21/22026",0.0611893426656621,0.347218117472305,0.306938360338635,"SAUR28/SAUR19/CGR3/VRLK1",4
"GO:0042761","BP","GO:0042761","very long-chain fatty acid biosynthetic process","4/1597","21/22026",0.0611893426656621,0.347218117472305,0.306938360338635,"CER2/AtPNP-R1/CER26/ATCB5-B",4
"GO:0048359","BP","GO:0048359","mucilage metabolic process involved in seed coat development","4/1597","21/22026",0.0611893426656621,0.347218117472305,0.306938360338635,"AtGATL5/ATCSLA02/UUAT1/URGT2",4
"GO:0009123","BP","GO:0009123","nucleoside monophosphate metabolic process","7/1597","49/22026",0.0618597036085379,0.348795917336814,0.308333124260749,"NA/NA/PYRR/ATPURM/PRS2/ATAMPD/AtDRTS2",7
"GO:0010214","BP","GO:0010214","seed coat development","7/1597","49/22026",0.0618597036085379,0.348795917336814,0.308333124260749,"AEP4/IRX11/AtGATL5/ATCSLA02/UUAT1/URGT2/RRT1",7
"GO:0000086","BP","GO:0000086","G2/M transition of mitotic cell cycle","5/1597","30/22026",0.0623815950135609,0.348795917336814,0.308333124260749,"CYCA2;3/CDC6b/CYCA2;4/CDKB1;2/CDKB2;2",5
"GO:0007052","BP","GO:0007052","mitotic spindle organization","5/1597","30/22026",0.0623815950135609,0.348795917336814,0.308333124260749,"TUBG1/NA/NA/RSW7/AtTPX2",5
"GO:0010050","BP","GO:0010050","vegetative phase change","3/1597","13/22026",0.0629094445222471,0.348795917336814,0.308333124260749,"CYP40/AGO7/SPL5",3
"GO:0042126","BP","GO:0042126","nitrate metabolic process","3/1597","13/22026",0.0629094445222471,0.348795917336814,0.308333124260749,"AtUPM1/ATHNIR/GLN1;4",3
"GO:0042128","BP","GO:0042128","nitrate assimilation","3/1597","13/22026",0.0629094445222471,0.348795917336814,0.308333124260749,"AtUPM1/ATHNIR/GLN1;4",3
"GO:0098586","BP","GO:0098586","cellular response to virus","3/1597","13/22026",0.0629094445222471,0.348795917336814,0.308333124260749,"AGO7/SDE3/CRM2",3
"GO:0048527","BP","GO:0048527","lateral root development","15/1597","135/22026",0.0648088635608856,0.357115125532514,0.315687245472779,"AIR1/LAX3/CLEL/ACH1/ACH2/AMT1;3/BRX/CYCA2;3/IAA8/AtTAR2/PIN6/NRP1/ACR4/BDG1/CLEL",15
"GO:1901137","BP","GO:1901137","carbohydrate derivative biosynthetic process","43/1597","468/22026",0.0649901910889159,0.357115125532514,0.315687245472779,"F8H/CYP79B3/NA/ATUGD1/MEE25/ACC2/AtcPT5/NA/AtGALT31A/ATNDK1/ATTRANS11/NA/PYRR/GALT4/AtLPLAT2/NA/ATPURM/GLCNA.UT1/AtPRS4/PRS2/ATAMPD/ACLA-1/DGL1/AtCKS/NA/CTPS2/BCAT6/AtDRTS2/NA/ATFUT5/UXS4/AtMYB28/BCAT4/CYP79F2/CYP83A1/ATIMD1/GSM1/BASS5/ATGT18/AtBE2/ATMYB29/FMO/GLCNA.UT2",43
"GO:0016441","BP","GO:0016441","posttranscriptional gene silencing","12/1597","102/22026",0.0653265498968528,0.357115125532514,0.315687245472779,"CHR40/CHR38/ATNRPD1B/DMS2/SmD1a/AGO7/NRPD1/ATRTL2/ERI-1/ATSAHH1/SDE3/CRM2",12
"GO:0051656","BP","GO:0051656","establishment of organelle localization","12/1597","102/22026",0.0653265498968528,0.357115125532514,0.315687245472779,"ATXIC/NA/ATVIIIB/ATXIA/NA/ARRS1/NA/PAKRP2/TRM7/NA/RIC4/ATXID",12
"GO:0031401","BP","GO:0031401","positive regulation of protein modification process","9/1597","70/22026",0.065332689632305,0.357115125532514,0.315687245472779,"EOL1/RACK1B/ATARCA/RACK1C/ATDDM1/NA/CCS52B/AtTPX2/AtCDC20.1",9
"GO:0009960","BP","GO:0009960","endosperm development","6/1597","40/22026",0.0665542332439606,0.361055552967355,0.319170555458698,"AAD3/GIG1/PYM/emb1796/AESP/EDE1",6
"GO:0006342","BP","GO:0006342","chromatin silencing","8/1597","60/22026",0.066986534116424,0.361055552967355,0.319170555458698,"H2A.Z/H1.1/IDN2/G-H2AX/h2a.w.6/ATDDM1/CDC45/AtROS1",8
"GO:0007131","BP","GO:0007131","reciprocal meiotic recombination","8/1597","60/22026",0.066986534116424,0.361055552967355,0.319170555458698,"NA/ATRAD54/DYAD/ATRMI1/NA/AtTOP3alpha/SDS/ASY1",8
"GO:0035670","BP","GO:0035670","plant-type ovary development","8/1597","60/22026",0.066986534116424,0.361055552967355,0.319170555458698,"AGL1/APC1/BEL1/SCM/AGC2-3/SIN2/ERL1/HLL",8
"GO:0035825","BP","GO:0035825","homologous recombination","8/1597","60/22026",0.066986534116424,0.361055552967355,0.319170555458698,"NA/ATRAD54/DYAD/ATRMI1/NA/AtTOP3alpha/SDS/ASY1",8
"GO:0001934","BP","GO:0001934","positive regulation of protein phosphorylation","5/1597","31/22026",0.070131803239699,0.369558367963349,0.32668698378373,"RACK1B/ATARCA/RACK1C/NA/AtTPX2",5
"GO:0042278","BP","GO:0042278","purine nucleoside metabolic process","5/1597","31/22026",0.070131803239699,0.369558367963349,0.32668698378373,"NA/ATNDK1/NA/AtTRM82/AtTRM11",5
"GO:0044839","BP","GO:0044839","cell cycle G2/M phase transition","5/1597","31/22026",0.070131803239699,0.369558367963349,0.32668698378373,"CYCA2;3/CDC6b/CYCA2;4/CDKB1;2/CDKB2;2",5
"GO:0005984","BP","GO:0005984","disaccharide metabolic process","9/1597","71/22026",0.0702375310796188,0.369558367963349,0.32668698378373,"ATTPPB/TPPE/AtDPE1/ATSUC2/A/N-InvI/ATSUS5/ATTPS1/DPE2/ATSUS4",9
"GO:0048229","BP","GO:0048229","gametophyte development","43/1597","471/22026",0.0703430059967164,0.369558367963349,0.32668698378373,"AtMYB25/CER2/APC1/AtPNP-R1/PIN5/ATXR5/APC13/PSP/FU/GIG1/PYM/ATCDT1A/GLCNA.UT1/ATSERK1/YAO/NA/EDA9/MCM7/EDA8/NFD5/BAM1/RPS9M/TUBG1/NA/AtCKS/NFD1/FAS2/BRCA2(IV)/NRPC2/MCM4/WYR/ATCDT1B/ATNACK1/KINESIN-12B/EDA17/ERL1/JASON/HLL/CDC45/ATIMD1/ATNAS1/EDA18/GLCNA.UT2",43
"GO:0048528","BP","GO:0048528","post-embryonic root development","16/1597","148/22026",0.0705892822964429,0.369558367963349,0.32668698378373,"AIR1/LAX3/CLEL/ACH1/ACH2/AMT1;3/BRX/CYCA2;3/IAA8/AtTAR2/PIN6/NRP1/ACR4/MAP65-2/BDG1/CLEL",16
"GO:0030048","BP","GO:0030048","actin filament-based movement","4/1597","22/22026",0.0706649075692191,0.369558367963349,0.32668698378373,"ATXIC/ATVIIIB/ATXIA/ATXID",4
"GO:0031396","BP","GO:0031396","regulation of protein ubiquitination","4/1597","22/22026",0.0706649075692191,0.369558367963349,0.32668698378373,"GIG1/PYM/CCS52B/AtCDC20.1",4
"GO:0071577","BP","GO:0071577","zinc ion transmembrane transport","4/1597","22/22026",0.0706649075692191,0.369558367963349,0.32668698378373,"AtZIP2/ATIRT1/ZIP3/ATIRT2",4
"GO:0072348","BP","GO:0072348","sulfur compound transport","4/1597","22/22026",0.0706649075692191,0.369558367963349,0.32668698378373,"AST68/SULTR3;5/AtNPF2.11/SULTR1;1",4
"GO:0099515","BP","GO:0099515","actin filament-based transport","4/1597","22/22026",0.0706649075692191,0.369558367963349,0.32668698378373,"ATXIC/ATVIIIB/ATXIA/ATXID",4
"GO:0000819","BP","GO:0000819","sister chromatid segregation","10/1597","82/22026",0.072165562210021,0.376389118265204,0.33272531874389,"APC1/SMC6A/DYAD/HIT4/AESP/TUBG1/NA/CTF18/NA/UBC20",10
"GO:0098656","BP","GO:0098656","anion transmembrane transport","14/1597","126/22026",0.0725881584706695,0.377575501722434,0.333774073330045,"NA/AST68/NPF2.4/ALMT6/ATBOR4/ATGDU2/AAP2/SULTR3;5/LHT6/GHR1/SULTR1;1/AtGDU4/SIAR1/AAP6",14
"GO:0045168","BP","GO:0045168","cell-cell signaling involved in cell fate commitment","6/1597","41/22026",0.0734057491198026,0.378430910579995,0.334530248710726,"TCL2/ATMYC1/ETC1/CLE42/CLE25/CLE43",6
"GO:0051648","BP","GO:0051648","vesicle localization","6/1597","41/22026",0.0734057491198026,0.378430910579995,0.334530248710726,"ATXIC/ATVIIIB/ATXIA/PAKRP2/RIC4/ATXID",6
"GO:0051650","BP","GO:0051650","establishment of vesicle localization","6/1597","41/22026",0.0734057491198026,0.378430910579995,0.334530248710726,"ATXIC/ATVIIIB/ATXIA/PAKRP2/RIC4/ATXID",6
"GO:0042214","BP","GO:0042214","terpene metabolic process","7/1597","51/22026",0.0737304668158439,0.378430910579995,0.334530248710726,"AtsesterTPS2/TPS9/NA/TPS22/NA/TPS25/TPS26",7
"GO:1901990","BP","GO:1901990","regulation of mitotic cell cycle phase transition","7/1597","51/22026",0.0737304668158439,0.378430910579995,0.334530248710726,"CYCA2;3/CDC6b/CYCA2;4/CDKB1;2/CDKB2;2/UBC20/CDC45",7
"GO:0051274","BP","GO:0051274","beta-glucan biosynthetic process","9/1597","72/22026",0.0753653938499887,0.383434723313292,0.33895358378028,"TBL1/ATGSL04/ATCSLB06/BDR1/COBL1/AtCOBL4/ATGSL07/CESA4/NA",9
"GO:0006349","BP","GO:0006349","regulation of gene expression by genetic imprinting","3/1597","14/22026",0.0758943147436646,0.383434723313292,0.33895358378028,"DDM2/emb1796/ATDDM1",3
"GO:0007098","BP","GO:0007098","centrosome cycle","3/1597","14/22026",0.0758943147436646,0.383434723313292,0.33895358378028,"QWRF7/QWRF4/EDE1",3
"GO:0008156","BP","GO:0008156","negative regulation of DNA replication","3/1597","14/22026",0.0758943147436646,0.383434723313292,0.33895358378028,"NA/ATIM/DEL1",3
"GO:0046352","BP","GO:0046352","disaccharide catabolic process","3/1597","14/22026",0.0758943147436646,0.383434723313292,0.33895358378028,"AtDPE1/A/N-InvI/DPE2",3
"GO:2000104","BP","GO:2000104","negative regulation of DNA-dependent DNA replication","3/1597","14/22026",0.0758943147436646,0.383434723313292,0.33895358378028,"NA/ATIM/DEL1",3
"GO:0009311","BP","GO:0009311","oligosaccharide metabolic process","10/1597","83/22026",0.0769890517819927,0.387952643745198,0.342947393491607,"ATTPPB/TPPE/AtDPE1/ATSUC2/NA/A/N-InvI/ATSUS5/ATTPS1/DPE2/ATSUS4",10
"GO:0044550","BP","GO:0044550","secondary metabolite biosynthetic process","18/1597","173/22026",0.0775083964389792,0.389426207760976,0.344250013660593,"CYP79B3/AtMYB43/PRX17/ATLMCO4/BCAT6/4CL5/ATLAC17/AtMYB28/BCAT4/CYP79F2/CYP83A1/ATIMD1/GSM1/BASS5/BDG1/ATCAD9/ATMYB29/FMO",18
"GO:0048467","BP","GO:0048467","gynoecium development","11/1597","94/22026",0.0776839876980551,0.389426207760976,0.344250013660593,"AGL1/APC1/BEL1/AtTAR2/SCM/AGC2-3/SIN2/ERL1/HLL/CKRC1/RPL24",11
"GO:0000959","BP","GO:0000959","mitochondrial RNA metabolic process","8/1597","62/22026",0.0781490730580442,0.389738289606484,0.344525891804997,"GR-RBP3/MORF8/POCO1/MEF13/MEF18/SLO2/NA/AtGRP4",8
"GO:0051258","BP","GO:0051258","protein polymerization","8/1597","62/22026",0.0781490730580442,0.389738289606484,0.344525891804997,"FH2/TUBG1/ATGCP4/NA/NA/ATBG1/ATMAP65-3/RIC4",8
"GO:0009084","BP","GO:0009084","glutamine family amino acid biosynthetic process","5/1597","32/22026",0.0783861244264584,0.389915554666316,0.34468259286428,"GLN1;4/NA/NA/OTC/GLB1",5
"GO:0032268","BP","GO:0032268","regulation of cellular protein metabolic process","36/1597","389/22026",0.0786268484532317,0.390110132710265,0.344854598479086,"ATDR4/NA/NA/CAF1d/NA/CYCJ18/CYCD6;1/GIG1/CYCB2;3/CYCA2;3/PYM/cycp3;1/EOL1/RACK1B/NA/ATARCA/RACK1C/NA/NA/CYCA2;4/PYL2/SDS/CYCB2;4/CYC1BAT/AtKRP7/CYCD3/ATDDM1/NA/CYCB1;4/CYCA1;1/CYC1/CYCB2;1/CCS52B/AtTPX2/AtCDC20.1/NA",36
"GO:0009156","BP","GO:0009156","ribonucleoside monophosphate biosynthetic process","6/1597","42/22026",0.0806441722942511,0.398077738238204,0.351897905419329,"NA/NA/PYRR/ATPURM/PRS2/ATAMPD",6
"GO:0009226","BP","GO:0009226","nucleotide-sugar biosynthetic process","6/1597","42/22026",0.0806441722942511,0.398077738238204,0.351897905419329,"ATUGD1/MEE25/GLCNA.UT1/AtCKS/UXS4/GLCNA.UT2",6
"GO:0042026","BP","GO:0042026","protein refolding","5/1597","33/22026",0.0871368050459657,0.42727961616707,0.377712158994418,"Cpn60alpha2/HSP60-3A/HSP60/Cpn60beta2/DJA4",5
"GO:0052546","BP","GO:0052546","cell wall pectin metabolic process","5/1597","33/22026",0.0871368050459657,0.42727961616707,0.377712158994418,"RGXT1/AtkdsA1/RRT1/AtKDO8PS/AtPPa2",5
"GO:0016571","BP","GO:0016571","histone methylation","10/1597","85/22026",0.0872224539462494,0.42727961616707,0.377712158994418,"AtPMRT5/ATXR5/ATXR4/SDG18/EOL1/ATFIB2/ATPRMT4B/AtWDR5a/JMJ22/ATDDM1",10
"GO:0046686","BP","GO:0046686","response to cadmium ion","30/1597","320/22026",0.0891727416023548,0.43277434142061,0.382569457260161,"NA/PAB8/ATXYL1/NA/DES1/CCH/HIPP20/ATNDK1/IDN2/RidA/ABCB23/ATPHS2/HSP60-3A/NA/ATPRMT4B/HSP60/ADK1/NA/PSAT2/NA/NRP1/ATARCA/NA/NA/EMB2755/CTPS2/ATGSTU13/NA/NA/ROC2",30
"GO:0005977","BP","GO:0005977","glycogen metabolic process","3/1597","15/22026",0.089946313360073,0.43277434142061,0.382569457260161,"BE1/ATPHS2/AtBE2",3
"GO:0006112","BP","GO:0006112","energy reserve metabolic process","3/1597","15/22026",0.089946313360073,0.43277434142061,0.382569457260161,"BE1/ATPHS2/AtBE2",3
"GO:0009313","BP","GO:0009313","oligosaccharide catabolic process","3/1597","15/22026",0.089946313360073,0.43277434142061,0.382569457260161,"AtDPE1/A/N-InvI/DPE2",3
"GO:0031023","BP","GO:0031023","microtubule organizing center organization","3/1597","15/22026",0.089946313360073,0.43277434142061,0.382569457260161,"QWRF7/QWRF4/EDE1",3
"GO:0032776","BP","GO:0032776","DNA methylation on cytosine","3/1597","15/22026",0.089946313360073,0.43277434142061,0.382569457260161,"CMT2/ORTH2/DDM2",3
"GO:0035999","BP","GO:0035999","tetrahydrofolate interconversion","3/1597","15/22026",0.089946313360073,0.43277434142061,0.382569457260161,"EMB3127/MTHFR1/MTHFR2",3
"GO:0030243","BP","GO:0030243","cellulose metabolic process","8/1597","64/22026",0.0903555032043576,0.43277434142061,0.382569457260161,"TBL1/ATCSLB06/BDR1/COBL1/BGLU42/AtCOBL4/CESA4/NA",8
"GO:0010053","BP","GO:0010053","root epidermal cell differentiation","15/1597","142/22026",0.09096222437423,0.43277434142061,0.382569457260161,"NA/RSL4/RHS13/ATMYB66/RRA1/ETC1/GL2/NA/PIN6/TUBG1/SCM/AtSFH1/MDIS2/NA/RSL2",15
"GO:0006479","BP","GO:0006479","protein methylation","12/1597","108/22026",0.091483325462454,0.43277434142061,0.382569457260161,"NA/NA/AtPMRT5/ATXR5/ATXR4/SDG18/EOL1/ATFIB2/ATPRMT4B/AtWDR5a/JMJ22/ATDDM1",12
"GO:0008213","BP","GO:0008213","protein alkylation","12/1597","108/22026",0.091483325462454,0.43277434142061,0.382569457260161,"NA/NA/AtPMRT5/ATXR5/ATXR4/SDG18/EOL1/ATFIB2/ATPRMT4B/AtWDR5a/JMJ22/ATDDM1",12
"GO:0006551","BP","GO:0006551","leucine metabolic process","4/1597","24/22026",0.0916989560632817,0.43277434142061,0.382569457260161,"ATBCAT-3/BCAT6/ATIMD1/GSM1",4
"GO:0009903","BP","GO:0009903","chloroplast avoidance movement","4/1597","24/22026",0.0916989560632817,0.43277434142061,0.382569457260161,"NA/NA/NA/NA",4
"GO:0009959","BP","GO:0009959","negative gravitropism","4/1597","24/22026",0.0916989560632817,0.43277434142061,0.382569457260161,"GIL1/ATIDD15/NA/NA",4
"GO:1903320","BP","GO:1903320","regulation of protein modification by small protein conjugation or removal","4/1597","24/22026",0.0916989560632817,0.43277434142061,0.382569457260161,"GIG1/PYM/CCS52B/AtCDC20.1",4
"GO:0006865","BP","GO:0006865","amino acid transport","7/1597","54/22026",0.0938764275445612,0.440900211890112,0.389752669289504,"AAP4/ATGDU2/AAP2/LHT6/AtGDU4/SIAR1/AAP6",7
"GO:1901987","BP","GO:1901987","regulation of cell cycle phase transition","7/1597","54/22026",0.0938764275445612,0.440900211890112,0.389752669289504,"CYCA2;3/CDC6b/CYCA2;4/CDKB1;2/CDKB2;2/UBC20/CDC45",7
"GO:0015849","BP","GO:0015849","organic acid transport","13/1597","120/22026",0.094814381939956,0.44315417645849,0.391745158028041,"ABCG25/ALMT6/AAP4/ATGDU2/AAP2/FAX2/ATSPLA2-ALPHA/LHT6/ALMT12/AtGDU4/SIAR1/NA/AAP6",13
"GO:0046942","BP","GO:0046942","carboxylic acid transport","13/1597","120/22026",0.094814381939956,0.44315417645849,0.391745158028041,"ABCG25/ALMT6/AAP4/ATGDU2/AAP2/FAX2/ATSPLA2-ALPHA/LHT6/ALMT12/AtGDU4/SIAR1/NA/AAP6",13
"GO:0000272","BP","GO:0000272","polysaccharide catabolic process","15/1597","143/22026",0.0951722799782825,0.443755088573438,0.392276360088038,"ATXYL1/NA/NA/AtDPE1/PME5/BGLU42/ATPHS2/NA/LSF2/NA/BGLC3/DPE2/NA/NA/NA",15
"GO:0009161","BP","GO:0009161","ribonucleoside monophosphate metabolic process","6/1597","44/22026",0.0962667398805684,0.446131718062432,0.39437728374892,"NA/NA/PYRR/ATPURM/PRS2/ATAMPD",6
"GO:0010025","BP","GO:0010025","wax biosynthetic process","5/1597","34/22026",0.0963736734625822,0.446131718062432,0.39437728374892,"CER2/CER8/CER26/ACLA-1/NA",5
"GO:0071897","BP","GO:0071897","DNA biosynthetic process","5/1597","34/22026",0.0963736734625822,0.446131718062432,0.39437728374892,"TAC1/ATWHY1/ATPCNA2/ATLIG1/ICU2",5
"GO:0048438","BP","GO:0048438","floral whorl development","20/1597","202/22026",0.096720865146145,0.446192904234491,0.394431371892315,"SAUR62/SAUR63/AGL1/APC1/AtSPL9/BEL1/IAA19/SPL15/AtTAR2/BAM1/CIK3/SCM/CIK2/AGC2-3/NA/SIN2/ERL1/HLL/CKRC1/RPL24",20
"GO:0045814","BP","GO:0045814","negative regulation of gene expression, epigenetic","8/1597","65/22026",0.0968480722369438,0.446192904234491,0.394431371892315,"H2A.Z/H1.1/IDN2/G-H2AX/h2a.w.6/ATDDM1/CDC45/AtROS1",8
"GO:0045488","BP","GO:0045488","pectin metabolic process","17/1597","167/22026",0.0982077840860301,0.451382570561682,0.399019000224525,"RGXT1/GALS1/AtGATL5/NA/NA/PME5/GATL3/AtkdsA1/CGR3/RRT1/NA/AtKDO8PS/NA/GAUT12/NA/NA/AtPPa2",17
"GO:0048764","BP","GO:0048764","trichoblast maturation","13/1597","121/22026",0.0995621759199534,0.455443996229574,0.402609271792769,"NA/RSL4/RHS13/ATMYB66/RRA1/ETC1/NA/PIN6/TUBG1/AtSFH1/MDIS2/NA/RSL2",13
"GO:0048765","BP","GO:0048765","root hair cell differentiation","13/1597","121/22026",0.0995621759199534,0.455443996229574,0.402609271792769,"NA/RSL4/RHS13/ATMYB66/RRA1/ETC1/NA/PIN6/TUBG1/AtSFH1/MDIS2/NA/RSL2",13
"GO:0010393","BP","GO:0010393","galacturonan metabolic process","17/1597","168/22026",0.102279668480506,0.466529879105292,0.412409113856168,"RGXT1/GALS1/AtGATL5/NA/NA/PME5/GATL3/AtkdsA1/CGR3/RRT1/NA/AtKDO8PS/NA/GAUT12/NA/NA/AtPPa2",17
"GO:0010229","BP","GO:0010229","inflorescence development","4/1597","25/22026",0.103208213267687,0.466529879105292,0.412409113856168,"APC13/ER/ATPIN1/RPL27A",4
"GO:0010090","BP","GO:0010090","trichome morphogenesis","8/1597","66/22026",0.103597757071321,0.466529879105292,0.412409113856168,"AtRLP17/AtEDT1/PYM/STI/ATRPS13A/HDG12/DCR/SVB",8
"GO:0045132","BP","GO:0045132","meiotic chromosome segregation","8/1597","66/22026",0.103597757071321,0.466529879105292,0.412409113856168,"DYAD/ASY2/AESP/ATRMI1/CENH3/AtTOP3alpha/SDS/ASY1",8
"GO:0048469","BP","GO:0048469","cell maturation","13/1597","122/22026",0.104451542009791,0.466529879105292,0.412409113856168,"NA/RSL4/RHS13/ATMYB66/RRA1/ETC1/NA/PIN6/TUBG1/AtSFH1/MDIS2/NA/RSL2",13
"GO:0006188","BP","GO:0006188","IMP biosynthetic process","3/1597","16/22026",0.104985978269815,0.466529879105292,0.412409113856168,"NA/ATPURM/ATAMPD",3
"GO:0010332","BP","GO:0010332","response to gamma radiation","3/1597","16/22026",0.104985978269815,0.466529879105292,0.412409113856168,"ATRAD54/CYC1BAT/CYC1",3
"GO:0034410","BP","GO:0034410","cell wall beta-glucan biosynthetic process","3/1597","16/22026",0.104985978269815,0.466529879105292,0.412409113856168,"BDR1/COBL1/AtCOBL4",3
"GO:0052324","BP","GO:0052324","plant-type cell wall cellulose biosynthetic process","3/1597","16/22026",0.104985978269815,0.466529879105292,0.412409113856168,"BDR1/COBL1/AtCOBL4",3
"GO:0052325","BP","GO:0052325","cell wall pectin biosynthetic process","3/1597","16/22026",0.104985978269815,0.466529879105292,0.412409113856168,"RGXT1/AtkdsA1/AtKDO8PS",3
"GO:0071514","BP","GO:0071514","genetic imprinting","3/1597","16/22026",0.104985978269815,0.466529879105292,0.412409113856168,"DDM2/emb1796/ATDDM1",3
"GO:0006790","BP","GO:0006790","sulfur compound metabolic process","34/1597","375/22026",0.105004386912249,0.466529879105292,0.412409113856168,"AtUPM1/CYP81F4/BGLU21/CYP79B3/AtGRF1/DES1/ACC2/BGLU37/ATHB21/PSP/ATGSTU23/ATBIOF/BGLU33/BIO1/ACLA-1/EDA9/MTHFR1/MTHFR2/AtSAM2/ATSAHH1/BIO2/ATGSTU13/BCAT6/ATBG1/AtMYB28/BCAT4/CYP79F2/CYP83A1/ATIMD1/GSM1/BASS5/ATMYB29/FMO/NA",34
"GO:0010014","BP","GO:0010014","meristem initiation","5/1597","35/22026",0.106084313595002,0.466529879105292,0.412409113856168,"CLE42/AGO10/IFL/ATHB-8/SCM",5
"GO:0010166","BP","GO:0010166","wax metabolic process","5/1597","35/22026",0.106084313595002,0.466529879105292,0.412409113856168,"CER2/CER8/CER26/ACLA-1/NA",5
"GO:0016145","BP","GO:0016145","S-glycoside catabolic process","5/1597","35/22026",0.106084313595002,0.466529879105292,0.412409113856168,"BGLU21/BGLU37/BGLU33/ATGSTU13/ATBG1",5
"GO:0019759","BP","GO:0019759","glycosinolate catabolic process","5/1597","35/22026",0.106084313595002,0.466529879105292,0.412409113856168,"BGLU21/BGLU37/BGLU33/ATGSTU13/ATBG1",5
"GO:0019762","BP","GO:0019762","glucosinolate catabolic process","5/1597","35/22026",0.106084313595002,0.466529879105292,0.412409113856168,"BGLU21/BGLU37/BGLU33/ATGSTU13/ATBG1",5
"GO:0000075","BP","GO:0000075","cell cycle checkpoint","6/1597","46/22026",0.113377643139507,0.496347826866395,0.438767968806142,"NA/ATCDT1A/DRS1/CDC6b/ATIM/ATCDT1B",6
"GO:0009407","BP","GO:0009407","toxin catabolic process","6/1597","46/22026",0.113377643139507,0.496347826866395,0.438767968806142,"ATGSTF13/ATGSTU23/ATGSTF14/ATGSTF4/ATGSTU13/ATGSTF11",6
"GO:0009127","BP","GO:0009127","purine nucleoside monophosphate biosynthetic process","4/1597","26/22026",0.115339940804219,0.498175860393221,0.440383937516108,"NA/NA/ATPURM/ATAMPD",4
"GO:0009168","BP","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","4/1597","26/22026",0.115339940804219,0.498175860393221,0.440383937516108,"NA/NA/ATPURM/ATAMPD",4
"GO:0009292","BP","GO:0009292","genetic transfer","4/1597","26/22026",0.115339940804219,0.498175860393221,0.440383937516108,"ATXR5/DDM2/ATHD2A/ATDDM1",4
"GO:0009294","BP","GO:0009294","DNA mediated transformation","4/1597","26/22026",0.115339940804219,0.498175860393221,0.440383937516108,"ATXR5/DDM2/ATHD2A/ATDDM1",4
"GO:0010496","BP","GO:0010496","intercellular transport","4/1597","26/22026",0.115339940804219,0.498175860393221,0.440383937516108,"PDLP3/ABCG25/FH2/GL22",4
"GO:0051050","BP","GO:0051050","positive regulation of transport","4/1597","26/22026",0.115339940804219,0.498175860393221,0.440383937516108,"FAX2/NA/GHR1/NA",4
"GO:0042327","BP","GO:0042327","positive regulation of phosphorylation","5/1597","36/22026",0.116254247016655,0.501006610194272,0.442886300321334,"RACK1B/ATARCA/RACK1C/NA/AtTPX2",5
"GO:0097435","BP","GO:0097435","supramolecular fiber organization","17/1597","172/22026",0.11959913509073,0.51427628089014,0.45461659537412,"AtCCP1/ATVLN1/ATXIC/FH2/ATVIIIB/ATXIA/BPP3/TUBG1/ATGCP4/NA/NA/NA/RSW7/ATMAP65-3/RIC4/ARAC2/ATXID",17
"GO:0005983","BP","GO:0005983","starch catabolic process","3/1597","17/22026",0.120929370172056,0.515414826614379,0.455623061742617,"AtDPE1/LSF2/DPE2",3
"GO:0010215","BP","GO:0010215","cellulose microfibril organization","3/1597","17/22026",0.120929370172056,0.515414826614379,0.455623061742617,"COBL1/AtCOBL4/RIC4",3
"GO:0046040","BP","GO:0046040","IMP metabolic process","3/1597","17/22026",0.120929370172056,0.515414826614379,0.455623061742617,"NA/ATPURM/ATAMPD",3
"GO:0080111","BP","GO:0080111","DNA demethylation","3/1597","17/22026",0.120929370172056,0.515414826614379,0.455623061742617,"ATMBD7/ATLIG1/AtROS1",3
"GO:0048468","BP","GO:0048468","cell development","32/1597","357/22026",0.125461167488314,0.53355463536239,0.471658524392158,"AGC1.7/NA/RSL4/RHS13/ATMYB66/RRA1/ATXIC/ETC1/AtRLP17/AtEDT1/NA/PYM/AtkdsA1/REN1/STI/PIN6/L18aB/ATRPS13A/TUBG1/XCP2/AtCKS/HDG12/AtSFH1/MDIS2/DCR/AtKDO8PS/SVB/ATNAS1/NA/RIC4/RIC10/RSL2",32
"GO:0098754","BP","GO:0098754","detoxification","11/1597","103/22026",0.126340195027003,0.535999734331779,0.473819974589496,"ATGSTF13/NA/HIPP20/AtPRX25/FSD3/ATGSTU23/ATGSTF14/ATGSTF4/ATGSTU13/Prx66/ATGSTF11",11
"GO:0010191","BP","GO:0010191","mucilage metabolic process","5/1597","37/22026",0.126867120580855,0.535999734331779,0.473819974589496,"IRX11/AtGATL5/ATCSLA02/UUAT1/URGT2",5
"GO:1901570","BP","GO:1901570","fatty acid derivative biosynthetic process","5/1597","37/22026",0.126867120580855,0.535999734331779,0.473819974589496,"CER2/CER8/CER26/ACLA-1/NA",5
"GO:0006829","BP","GO:0006829","zinc ion transport","4/1597","27/22026",0.128061040131864,0.536359551201636,0.474138050157845,"AtZIP2/ATIRT1/ZIP3/ATIRT2",4
"GO:0009126","BP","GO:0009126","purine nucleoside monophosphate metabolic process","4/1597","27/22026",0.128061040131864,0.536359551201636,0.474138050157845,"NA/NA/ATPURM/ATAMPD",4
