"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043572","BP","GO:0043572","plastid fission","2/593","23/22026",0.126422329531418,0.605056285306009,0.545249694845723,"ATSULA/MSL3",2
"GO:0071446","BP","GO:0071446","cellular response to salicylic acid stimulus","4/593","72/22026",0.129072790141857,0.615347022769316,0.554523247733068,"CBRLK1/HRT/BAL/CLB4",4
"GO:0009890","BP","GO:0009890","negative regulation of biosynthetic process","15/593","404/22026",0.132090511952731,0.62685410325977,0.564892914619202,"HTA4/ATOFP15/ATOFP5/DRT112/HON4/GRXC11/FIP/ROXY10/HLH1/NA/DEWAX/NOT9c/APRR5/ANAC083/ATCTH",15
"GO:0044743","BP","GO:0044743","protein transmembrane import into intracellular organelle","3/593","47/22026",0.132505745404504,0.62685410325977,0.564892914619202,"HCF106/PSB29/ALB3",3
"GO:2000113","BP","GO:2000113","negative regulation of cellular macromolecule biosynthetic process","14/593","375/22026",0.137766419310032,0.649244045024287,0.585069729919191,"HTA4/ATOFP15/ATOFP5/DRT112/HON4/GRXC11/FIP/ROXY10/HLH1/NA/NOT9c/APRR5/ANAC083/ATCTH",14
"GO:0009646","BP","GO:0009646","response to absence of light","3/593","48/22026",0.138683000045371,0.651069046014526,0.58671433928395,"AtMYB60/HRT/ATCRY1",3
"GO:0001101","BP","GO:0001101","response to acid chemical","16/593","440/22026",0.139413876327048,0.652011664951593,0.587563785360743,"AtMYB60/FMA/AtCEST/HCF106/AFL1/PSB29/ALDH3/AtRbcX1/ATCDSP32/DEWAX/ATCRY1/STMP2/ABA1/ATSEH/LHCB2/SNRK2-3",16
"GO:0010558","BP","GO:0010558","negative regulation of macromolecule biosynthetic process","14/593","377/22026",0.141839651957084,0.653726463083425,0.58910908483256,"HTA4/ATOFP15/ATOFP5/DRT112/HON4/GRXC11/FIP/ROXY10/HLH1/NA/NOT9c/APRR5/ANAC083/ATCTH",14
"GO:0006612","BP","GO:0006612","protein targeting to membrane","4/593","75/22026",0.143578684314362,0.653726463083425,0.58910908483256,"SCY1/HCF106/PSB29/ALB3",4
"GO:0009132","BP","GO:0009132","nucleoside diphosphate metabolic process","4/593","75/22026",0.143578684314362,0.653726463083425,0.58910908483256,"AtFBA5/PGK1/NA/AMK2",4
"GO:0009688","BP","GO:0009688","abscisic acid biosynthetic process","2/593","25/22026",0.144855824856778,0.653726463083425,0.58910908483256,"ATNRP1/ABA1",2
"GO:0010229","BP","GO:0010229","inflorescence development","2/593","25/22026",0.144855824856778,0.653726463083425,0.58910908483256,"SPL3/AtTCP14",2
"GO:0043289","BP","GO:0043289","apocarotenoid biosynthetic process","2/593","25/22026",0.144855824856778,0.653726463083425,0.58910908483256,"ATNRP1/ABA1",2
"GO:1900865","BP","GO:1900865","chloroplast RNA modification","2/593","25/22026",0.144855824856778,0.653726463083425,0.58910908483256,"EMB3103/DYW1",2
"GO:1902645","BP","GO:1902645","tertiary alcohol biosynthetic process","2/593","25/22026",0.144855824856778,0.653726463083425,0.58910908483256,"ATNRP1/ABA1",2
"GO:0010675","BP","GO:0010675","regulation of cellular carbohydrate metabolic process","3/593","49/22026",0.144955792470627,0.653726463083425,0.58910908483256,"MFP1/NTRC/NF-YC4",3
"GO:0098754","BP","GO:0098754","detoxification","5/593","103/22026",0.14509538570876,0.653726463083425,0.58910908483256,"NA/ATCCS/NTRC/AtSOD2/ATGSTU18",5
"GO:0044092","BP","GO:0044092","negative regulation of molecular function","6/593","133/22026",0.14996928556247,0.671724076483839,0.605327730027799,"AtPHOT2/ATHM1/ATF1/HCF107/PMEI13/AtTCP21",6
"GO:0065009","BP","GO:0065009","regulation of molecular function","14/593","381/22026",0.150182212221997,0.671724076483839,0.605327730027799,"AtPHOT2/ATHM1/Aty2/ATF1/HCF107/PMEI13/GUN4/NA/ATF2/AtTCP21/ATHM2/ATCRY1/NTRC/ATXRCC1",14
"GO:0045036","BP","GO:0045036","protein targeting to chloroplast","3/593","50/22026",0.15131994529224,0.671926110864461,0.605509794386203,"HCF106/PSB29/ALB3",3
"GO:0072596","BP","GO:0072596","establishment of protein localization to chloroplast","3/593","50/22026",0.15131994529224,0.671926110864461,0.605509794386203,"HCF106/PSB29/ALB3",3
"GO:0002684","BP","GO:0002684","positive regulation of immune system process","3/593","51/22026",0.15777129052127,0.688151373550222,0.620131276293012,"RPS4/NA/ATCRY1",3
"GO:0042214","BP","GO:0042214","terpene metabolic process","3/593","51/22026",0.15777129052127,0.688151373550222,0.620131276293012,"PDE181/B2/CCD4",3
"GO:0045089","BP","GO:0045089","positive regulation of innate immune response","3/593","51/22026",0.15777129052127,0.688151373550222,0.620131276293012,"RPS4/NA/ATCRY1",3
"GO:0050778","BP","GO:0050778","positive regulation of immune response","3/593","51/22026",0.15777129052127,0.688151373550222,0.620131276293012,"RPS4/NA/ATCRY1",3
"GO:1900424","BP","GO:1900424","regulation of defense response to bacterium","3/593","51/22026",0.15777129052127,0.688151373550222,0.620131276293012,"FZL/APD1/ATCRY1",3
"GO:0042168","BP","GO:0042168","heme metabolic process","2/593","27/22026",0.163798371676353,0.704167182777556,0.634564008099929,"ATFC-II/HEMG1",2
"GO:0071483","BP","GO:0071483","cellular response to blue light","2/593","27/22026",0.163798371676353,0.704167182777556,0.634564008099929,"ATSIG6/ATCRY1",2
"GO:1900426","BP","GO:1900426","positive regulation of defense response to bacterium","2/593","27/22026",0.163798371676353,0.704167182777556,0.634564008099929,"APD1/ATCRY1",2
"GO:1905268","BP","GO:1905268","negative regulation of chromatin organization","2/593","27/22026",0.163798371676353,0.704167182777556,0.634564008099929,"FMA/HON4",2
"GO:0072598","BP","GO:0072598","protein localization to chloroplast","3/593","52/22026",0.16430567598143,0.704167182777556,0.634564008099929,"HCF106/PSB29/ALB3",3
"GO:0002833","BP","GO:0002833","positive regulation of response to biotic stimulus","4/593","80/22026",0.169075584607051,0.722093642592614,0.650718532862664,"RPS4/NA/APD1/ATCRY1",4
"GO:0042435","BP","GO:0042435","indole-containing compound biosynthetic process","3/593","53/22026",0.170918971268007,0.727440604358647,0.655536975943222,"NA/AMI1/ATNSI",3
"GO:0051053","BP","GO:0051053","negative regulation of DNA metabolic process","2/593","28/22026",0.173427071834259,0.735569994331514,0.662862819025318,"HON4/NA",2
"GO:0006090","BP","GO:0006090","pyruvate metabolic process","4/593","82/22026",0.179692634050998,0.75952556660731,0.684450510601196,"AtFBA5/PGK1/AtCLA1/CLB4",4
"GO:0006284","BP","GO:0006284","base-excision repair","2/593","29/22026",0.183144124158626,0.77146326272298,0.695208229052031,"DML3/APE2",2
"GO:0032103","BP","GO:0032103","positive regulation of response to external stimulus","4/593","83/22026",0.18508309289377,0.776969980407295,0.700170637029424,"RPS4/NA/APD1/ATCRY1",4
"GO:0031327","BP","GO:0031327","negative regulation of cellular biosynthetic process","14/593","398/22026",0.188444219684995,0.786506641272739,0.708764649773379,"HTA4/ATOFP15/ATOFP5/DRT112/HON4/GRXC11/FIP/ROXY10/HLH1/NA/NOT9c/APRR5/ANAC083/ATCTH",14
"GO:0043543","BP","GO:0043543","protein acylation","6/593","143/22026",0.188922220861665,0.786506641272739,0.708764649773379,"NA/NA/RPS5/NA/HAF2/AtNAA70",6
"GO:0034754","BP","GO:0034754","cellular hormone metabolic process","3/593","56/22026",0.191191451821584,0.786506641272739,0.708764649773379,"ATLOG1/AMI1/ATNSI",3
"GO:0051607","BP","GO:0051607","defense response to virus","3/593","56/22026",0.191191451821584,0.786506641272739,0.708764649773379,"HRT/AGO3/LAZ5",3
"GO:0071322","BP","GO:0071322","cellular response to carbohydrate stimulus","3/593","56/22026",0.191191451821584,0.786506641272739,0.708764649773379,"PSB29/AtSOD2/ABA1",3
"GO:1901264","BP","GO:1901264","carbohydrate derivative transport","3/593","56/22026",0.191191451821584,0.786506641272739,0.708764649773379,"ATPPT2/APE2/ATENT4",3
"GO:0009631","BP","GO:0009631","cold acclimation","3/593","57/22026",0.198079702756602,0.809428685683124,0.729420972207385,"ATRBP31/CP29/TAPX",3
"GO:0016485","BP","GO:0016485","protein processing","3/593","57/22026",0.198079702756602,0.809428685683124,0.729420972207385,"SPPA/NA/NA",3
"GO:0012501","BP","GO:0012501","programmed cell death","6/593","146/22026",0.201309051664164,0.817837129456669,0.736998286108577,"RPS4/RPS5/HRT/FZL/LAZ5/ATCRY1",6
"GO:0006505","BP","GO:0006505","GPI anchor metabolic process","2/593","31/22026",0.202797011775841,0.817837129456669,0.736998286108577,"NA/NA",2
"GO:0006506","BP","GO:0006506","GPI anchor biosynthetic process","2/593","31/22026",0.202797011775841,0.817837129456669,0.736998286108577,"NA/NA",2
"GO:0090333","BP","GO:0090333","regulation of stomatal closure","2/593","31/22026",0.202797011775841,0.817837129456669,0.736998286108577,"CaS/LHCB2",2
"GO:0010286","BP","GO:0010286","heat acclimation","3/593","58/22026",0.205026717561898,0.821442549189363,0.740247329308001,"NA/AtCEST/PIFI",3
"GO:0018208","BP","GO:0018208","peptidyl-proline modification","3/593","58/22026",0.205026717561898,0.821442549189363,0.740247329308001,"ATCYP38/NA/NA",3
"GO:0010029","BP","GO:0010029","regulation of seed germination","4/593","87/22026",0.207145583786505,0.8272372339526,0.745469240352664,"ARIA/AtTCP14/NF-YC4/SNRK2-3",4
"GO:0046351","BP","GO:0046351","disaccharide biosynthetic process","2/593","32/22026",0.212711099724514,0.845614251016825,0.762029787180759,"cfbp1/NA",2
"GO:0015849","BP","GO:0015849","organic acid transport","5/593","120/22026",0.222577321923136,0.845614251016825,0.762029787180759,"NA/ABCD2/ATPPT2/AtGDU5/APE2",5
"GO:0046942","BP","GO:0046942","carboxylic acid transport","5/593","120/22026",0.222577321923136,0.845614251016825,0.762029787180759,"NA/ABCD2/ATPPT2/AtGDU5/APE2",5
"GO:0002218","BP","GO:0002218","activation of innate immune response","2/593","33/22026",0.222670002269335,0.845614251016825,0.762029787180759,"RPS4/NA",2
"GO:0006098","BP","GO:0006098","pentose-phosphate shunt","2/593","33/22026",0.222670002269335,0.845614251016825,0.762029787180759,"G6PD1/EMB2728",2
"GO:0010193","BP","GO:0010193","response to ozone","2/593","33/22026",0.222670002269335,0.845614251016825,0.762029787180759,"NA/AtSOD2",2
"GO:0030705","BP","GO:0030705","cytoskeleton-dependent intracellular transport","2/593","33/22026",0.222670002269335,0.845614251016825,0.762029787180759,"ATM2/NA",2
"GO:0042335","BP","GO:0042335","cuticle development","2/593","33/22026",0.222670002269335,0.845614251016825,0.762029787180759,"ATMIXTA/ACP4",2
"GO:0045727","BP","GO:0045727","positive regulation of translation","2/593","33/22026",0.222670002269335,0.845614251016825,0.762029787180759,"CSP41A/BSF",2
"GO:0070988","BP","GO:0070988","demethylation","2/593","33/22026",0.222670002269335,0.845614251016825,0.762029787180759,"ATXRCC1/APE2",2
"GO:0006352","BP","GO:0006352","DNA-templated transcription, initiation","4/593","90/22026",0.224163242306561,0.845614251016825,0.762029787180759,"ATSIG6/HAF2/SIG4/NA",4
"GO:0031349","BP","GO:0031349","positive regulation of defense response","4/593","90/22026",0.224163242306561,0.845614251016825,0.762029787180759,"RPS4/NA/APD1/ATCRY1",4
"GO:1900140","BP","GO:1900140","regulation of seedling development","4/593","90/22026",0.224163242306561,0.845614251016825,0.762029787180759,"ARIA/AtTCP14/NF-YC4/SNRK2-3",4
"GO:0046916","BP","GO:0046916","cellular transition metal ion homeostasis","3/593","61/22026",0.226181637104851,0.845614251016825,0.762029787180759,"COPT2/ATCCS/AtVTL5",3
"GO:0065002","BP","GO:0065002","intracellular protein transmembrane transport","4/593","91/22026",0.229915027487393,0.845614251016825,0.762029787180759,"SCY1/HCF106/PSB29/ALB3",4
"GO:0003333","BP","GO:0003333","amino acid transmembrane transport","2/593","34/22026",0.232664139984632,0.845614251016825,0.762029787180759,"NA/AtGDU5",2
"GO:0019747","BP","GO:0019747","regulation of isoprenoid metabolic process","2/593","34/22026",0.232664139984632,0.845614251016825,0.762029787180759,"ATNRP1/LIL3:2",2
"GO:0034250","BP","GO:0034250","positive regulation of cellular amide metabolic process","2/593","34/22026",0.232664139984632,0.845614251016825,0.762029787180759,"CSP41A/BSF",2
"GO:0035304","BP","GO:0035304","regulation of protein dephosphorylation","2/593","34/22026",0.232664139984632,0.845614251016825,0.762029787180759,"OEC33/MSP-1",2
"GO:0031329","BP","GO:0031329","regulation of cellular catabolic process","5/593","123/22026",0.237395998557428,0.845614251016825,0.762029787180759,"AtClpS1/BSF/ATRBP31/CP29/ATCTH",5
"GO:0034470","BP","GO:0034470","ncRNA processing","13/593","384/22026",0.237725187220392,0.845614251016825,0.762029787180759,"PRORP2/NA/NA/LIP2/NA/CSP41A/ATRBP31/CP29/CP33/EMB3126/NA/RNE/NA",13
"GO:0006474","BP","GO:0006474","N-terminal protein amino acid acetylation","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"AtNAA70",1
"GO:0006825","BP","GO:0006825","copper ion transport","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"COPT2",1
"GO:0008655","BP","GO:0008655","pyrimidine-containing compound salvage","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"ATUPS2",1
"GO:0010117","BP","GO:0010117","photoprotection","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"ATCRY1",1
"GO:0030149","BP","GO:0030149","sphingolipid catabolic process","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"NA",1
"GO:0046292","BP","GO:0046292","formaldehyde metabolic process","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"NA",1
"GO:0046294","BP","GO:0046294","formaldehyde catabolic process","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"NA",1
"GO:0061085","BP","GO:0061085","regulation of histone H3-K27 methylation","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"FMA",1
"GO:0070509","BP","GO:0070509","calcium ion import","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"MICU",1
"GO:0071324","BP","GO:0071324","cellular response to disaccharide stimulus","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"AtSOD2",1
"GO:0110095","BP","GO:0110095","cellular detoxification of aldehyde","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"NA",1
"GO:0120253","BP","GO:0120253","hydrocarbon catabolic process","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"CCD4",1
"GO:1901403","BP","GO:1901403","positive regulation of tetrapyrrole metabolic process","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"LIL3:2",1
"GO:1902882","BP","GO:1902882","regulation of response to oxidative stress","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"abc1k8",1
"GO:2001022","BP","GO:2001022","positive regulation of response to DNA damage stimulus","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"ATINO80",1
"GO:2001289","BP","GO:2001289","lipid X metabolic process","1/593","10/22026",0.23888771018964,0.845614251016825,0.762029787180759,"AtLpxC2",1
"GO:0098771","BP","GO:0098771","inorganic ion homeostasis","9/593","252/22026",0.240257792559342,0.845614251016825,0.762029787180759,"COPT2/SKOR/GDPDL1/DRT112/abc1k8/ATCCS/ATCRY1/MICU/AtVTL5",9
"GO:0009142","BP","GO:0009142","nucleoside triphosphate biosynthetic process","3/593","63/22026",0.240508742084997,0.845614251016825,0.762029787180759,"NA/AMK2/ATPD",3
"GO:0071806","BP","GO:0071806","protein transmembrane transport","4/593","93/22026",0.241525776048431,0.845614251016825,0.762029787180759,"SCY1/HCF106/PSB29/ALB3",4
"GO:0002253","BP","GO:0002253","activation of immune response","2/593","35/22026",0.242684415129219,0.845614251016825,0.762029787180759,"RPS4/NA",2
"GO:0009687","BP","GO:0009687","abscisic acid metabolic process","2/593","35/22026",0.242684415129219,0.845614251016825,0.762029787180759,"ATNRP1/ABA1",2
"GO:0016106","BP","GO:0016106","sesquiterpenoid biosynthetic process","2/593","35/22026",0.242684415129219,0.845614251016825,0.762029787180759,"ATNRP1/ABA1",2
"GO:0043288","BP","GO:0043288","apocarotenoid metabolic process","2/593","35/22026",0.242684415129219,0.845614251016825,0.762029787180759,"ATNRP1/ABA1",2
"GO:1902644","BP","GO:1902644","tertiary alcohol metabolic process","2/593","35/22026",0.242684415129219,0.845614251016825,0.762029787180759,"ATNRP1/ABA1",2
"GO:0042180","BP","GO:0042180","cellular ketone metabolic process","6/593","156/22026",0.244556239420283,0.849729306460306,0.765738091315962,"APG1/ATNRP1/ATHST/DHNS/AAE14/APD1",6
"GO:0034220","BP","GO:0034220","ion transmembrane transport","12/593","354/22026",0.247801400932149,0.857840713817961,0.773047729268561,"KT12/AtPHOT2/COPT2/SKOR/NA/ABCD2/ATPPT2/AtGDU5/ATPD/APE2/ATCRY1/MICU",12
"GO:0046777","BP","GO:0046777","protein autophosphorylation","7/593","189/22026",0.248372064594717,0.857840713817961,0.773047729268561,"ARK2/AtPHOT2/CBRLK1/LecRK-I.3/NA/ATCRY1/MDS1",7
"GO:0009636","BP","GO:0009636","response to toxic substance","5/593","126/22026",0.252477049319667,0.857840713817961,0.773047729268561,"NA/ATCCS/NTRC/AtSOD2/ATGSTU18",5
"GO:1900618","BP","GO:1900618","regulation of shoot system morphogenesis","2/593","36/22026",0.252722192727134,0.857840713817961,0.773047729268561,"ANU7/ATCRY1",2
"GO:0006616","BP","GO:0006616","SRP-dependent cotranslational protein targeting to membrane, translocation","1/593","11/22026",0.259388236527646,0.857840713817961,0.773047729268561,"SCY1",1
"GO:0006655","BP","GO:0006655","phosphatidylglycerol biosynthetic process","1/593","11/22026",0.259388236527646,0.857840713817961,0.773047729268561,"ACT1",1
"GO:0010444","BP","GO:0010444","guard mother cell differentiation","1/593","11/22026",0.259388236527646,0.857840713817961,0.773047729268561,"FMA",1
"GO:0030656","BP","GO:0030656","regulation of vitamin metabolic process","1/593","11/22026",0.259388236527646,0.857840713817961,0.773047729268561,"LIL3:2",1
"GO:0031057","BP","GO:0031057","negative regulation of histone modification","1/593","11/22026",0.259388236527646,0.857840713817961,0.773047729268561,"FMA",1
"GO:0043270","BP","GO:0043270","positive regulation of ion transport","1/593","11/22026",0.259388236527646,0.857840713817961,0.773047729268561,"ATCRY1",1
"GO:0045912","BP","GO:0045912","negative regulation of carbohydrate metabolic process","1/593","11/22026",0.259388236527646,0.857840713817961,0.773047729268561,"NF-YC4",1
"GO:0046466","BP","GO:0046466","membrane lipid catabolic process","1/593","11/22026",0.259388236527646,0.857840713817961,0.773047729268561,"NA",1
"GO:0048363","BP","GO:0048363","mucilage pectin metabolic process","1/593","11/22026",0.259388236527646,0.857840713817961,0.773047729268561,"BLH2",1
"GO:0051090","BP","GO:0051090","regulation of DNA-binding transcription factor activity","1/593","11/22026",0.259388236527646,0.857840713817961,0.773047729268561,"AtTCP21",1
"GO:0070370","BP","GO:0070370","cellular heat acclimation","1/593","11/22026",0.259388236527646,0.857840713817961,0.773047729268561,"PIFI",1
"GO:0071249","BP","GO:0071249","cellular response to nitrate","1/593","11/22026",0.259388236527646,0.857840713817961,0.773047729268561,"ATNRT2.6",1
"GO:0110096","BP","GO:0110096","cellular response to aldehyde","1/593","11/22026",0.259388236527646,0.857840713817961,0.773047729268561,"NA",1
"GO:0034660","BP","GO:0034660","ncRNA metabolic process","15/593","460/22026",0.260000130517704,0.857840713817961,0.773047729268561,"EMB2247/PRORP2/NA/NA/EMB2761/LIP2/NA/CSP41A/ATRBP31/CP29/CP33/EMB3126/NA/RNE/NA",15
"GO:0050801","BP","GO:0050801","ion homeostasis","10/593","291/22026",0.260141940043983,0.857840713817961,0.773047729268561,"ATCBL10/COPT2/SKOR/GDPDL1/DRT112/abc1k8/ATCCS/ATCRY1/MICU/AtVTL5",10
"GO:0031347","BP","GO:0031347","regulation of defense response","9/593","258/22026",0.261188291518959,0.858988231466096,0.774081820910397,"RPS4/HRT/AtTCP14/NA/NIMIN-3/FZL/APD1/ATCRY1/SOC3",9
"GO:0009640","BP","GO:0009640","photomorphogenesis","4/593","97/22026",0.265122196308632,0.862003139724335,0.776798721548759,"CaS/ATCRY1/NF-YC4/APRR5",4
"GO:0007166","BP","GO:0007166","cell surface receptor signaling pathway","3/593","67/22026",0.269569777886364,0.862003139724335,0.776798721548759,"ARK2/ZRK11/NA",3
"GO:0045292","BP","GO:0045292","mRNA cis splicing, via spliceosome","2/593","38/22026",0.272817920335184,0.862003139724335,0.776798721548759,"NA/At-SR34b",2
"GO:1905421","BP","GO:1905421","regulation of plant organ morphogenesis","2/593","38/22026",0.272817920335184,0.862003139724335,0.776798721548759,"ANU7/ATCRY1",2
"GO:0008654","BP","GO:0008654","phospholipid biosynthetic process","5/593","130/22026",0.272937410283256,0.862003139724335,0.776798721548759,"NA/NA/ACT1/AtCLA1/CLB4",5
"GO:0009141","BP","GO:0009141","nucleoside triphosphate metabolic process","3/593","68/22026",0.276899627241244,0.862003139724335,0.776798721548759,"NA/AMK2/ATPD",3
"GO:0006875","BP","GO:0006875","cellular metal ion homeostasis","5/593","131/22026",0.27810746603924,0.862003139724335,0.776798721548759,"COPT2/ATCCS/ATCRY1/MICU/AtVTL5",5
"GO:0051049","BP","GO:0051049","regulation of transport","5/593","131/22026",0.27810746603924,0.862003139724335,0.776798721548759,"ATCBL10/AtPHOT2/AtGDU5/ATMYB59/ATCRY1",5
"GO:0002697","BP","GO:0002697","regulation of immune effector process","1/593","12/22026",0.279337488207823,0.862003139724335,0.776798721548759,"HRT",1
"GO:0006570","BP","GO:0006570","tyrosine metabolic process","1/593","12/22026",0.279337488207823,0.862003139724335,0.776798721548759,"ARGAH2",1
"GO:0009684","BP","GO:0009684","indoleacetic acid biosynthetic process","1/593","12/22026",0.279337488207823,0.862003139724335,0.776798721548759,"AMI1",1
"GO:0015918","BP","GO:0015918","sterol transport","1/593","12/22026",0.279337488207823,0.862003139724335,0.776798721548759,"ARV1",1
"GO:0016584","BP","GO:0016584","nucleosome positioning","1/593","12/22026",0.279337488207823,0.862003139724335,0.776798721548759,"HON4",1
"GO:0042753","BP","GO:0042753","positive regulation of circadian rhythm","1/593","12/22026",0.279337488207823,0.862003139724335,0.776798721548759,"AtTCP21",1
"GO:0043171","BP","GO:0043171","peptide catabolic process","1/593","12/22026",0.279337488207823,0.862003139724335,0.776798721548759,"NA",1
"GO:0046471","BP","GO:0046471","phosphatidylglycerol metabolic process","1/593","12/22026",0.279337488207823,0.862003139724335,0.776798721548759,"ACT1",1
"GO:0050688","BP","GO:0050688","regulation of defense response to virus","1/593","12/22026",0.279337488207823,0.862003139724335,0.776798721548759,"HRT",1
"GO:0050779","BP","GO:0050779","RNA destabilization","1/593","12/22026",0.279337488207823,0.862003139724335,0.776798721548759,"ATCTH",1
"GO:0061157","BP","GO:0061157","mRNA destabilization","1/593","12/22026",0.279337488207823,0.862003139724335,0.776798721548759,"ATCTH",1
"GO:0080183","BP","GO:0080183","response to photooxidative stress","1/593","12/22026",0.279337488207823,0.862003139724335,0.776798721548759,"AtCEST",1
"GO:2000779","BP","GO:2000779","regulation of double-strand break repair","1/593","12/22026",0.279337488207823,0.862003139724335,0.776798721548759,"ATINO80",1
"GO:0009312","BP","GO:0009312","oligosaccharide biosynthetic process","2/593","39/22026",0.282860753149559,0.862003139724335,0.776798721548759,"cfbp1/NA",2
"GO:0009756","BP","GO:0009756","carbohydrate mediated signaling","2/593","39/22026",0.282860753149559,0.862003139724335,0.776798721548759,"PSB29/ABA1",2
"GO:0010182","BP","GO:0010182","sugar mediated signaling pathway","2/593","39/22026",0.282860753149559,0.862003139724335,0.776798721548759,"PSB29/ABA1",2
"GO:0010562","BP","GO:0010562","positive regulation of phosphorus metabolic process","2/593","39/22026",0.282860753149559,0.862003139724335,0.776798721548759,"PGK1/ATXRCC1",2
"GO:0045937","BP","GO:0045937","positive regulation of phosphate metabolic process","2/593","39/22026",0.282860753149559,0.862003139724335,0.776798721548759,"PGK1/ATXRCC1",2
"GO:0071805","BP","GO:0071805","potassium ion transmembrane transport","2/593","39/22026",0.282860753149559,0.862003139724335,0.776798721548759,"KT12/SKOR",2
"GO:0009698","BP","GO:0009698","phenylpropanoid metabolic process","5/593","133/22026",0.288505260350148,0.862003139724335,0.776798721548759,"ATCAD2/BGLU46/KFB39/KFB20/AtKFB50",5
"GO:0035195","BP","GO:0035195","gene silencing by miRNA","2/593","40/22026",0.292890820659498,0.862003139724335,0.776798721548759,"NA/AtSOD2",2
"GO:0009250","BP","GO:0009250","glucan biosynthetic process","5/593","134/22026",0.293730655290464,0.862003139724335,0.776798721548759,"ATGSL06/MFP1/ATLDA/ADG2/NTRC",5
"GO:0000304","BP","GO:0000304","response to singlet oxygen","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"ATCRY1",1
"GO:0006074","BP","GO:0006074","(1->3)-beta-D-glucan metabolic process","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"ATGSL06",1
"GO:0006075","BP","GO:0006075","(1->3)-beta-D-glucan biosynthetic process","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"ATGSL06",1
"GO:0006360","BP","GO:0006360","transcription by RNA polymerase I","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"NA",1
"GO:0009683","BP","GO:0009683","indoleacetic acid metabolic process","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"AMI1",1
"GO:0010050","BP","GO:0010050","vegetative phase change","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"SPL3",1
"GO:0010098","BP","GO:0010098","suspensor development","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"EMB2279",1
"GO:0015908","BP","GO:0015908","fatty acid transport","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"ABCD2",1
"GO:0018107","BP","GO:0018107","peptidyl-threonine phosphorylation","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"PRP4KB",1
"GO:0018210","BP","GO:0018210","peptidyl-threonine modification","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"PRP4KB",1
"GO:0034308","BP","GO:0034308","primary alcohol metabolic process","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"LIL3:2",1
"GO:0044000","BP","GO:0044000","movement in host","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"ATNSI",1
"GO:0046739","BP","GO:0046739","transport of virus in multicellular host","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"ATNSI",1
"GO:0052126","BP","GO:0052126","movement in host environment","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"ATNSI",1
"GO:1990641","BP","GO:1990641","response to iron ion starvation","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"abc1k8",1
"GO:2000379","BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","1/593","13/22026",0.298750265054047,0.862003139724335,0.776798721548759,"LHCB2",1
"GO:0009909","BP","GO:0009909","regulation of flower development","6/593","168/22026",0.299537021790756,0.862003139724335,0.776798721548759,"SPL3/ATGLK2/ATCOL2/ATCOL4/AGL20/ATCOL5",6
"GO:0000381","BP","GO:0000381","regulation of alternative mRNA splicing, via spliceosome","2/593","41/22026",0.302901540505701,0.862003139724335,0.776798721548759,"NA/At-SR34b",2
"GO:0006661","BP","GO:0006661","phosphatidylinositol biosynthetic process","2/593","41/22026",0.302901540505701,0.862003139724335,0.776798721548759,"NA/NA",2
"GO:0051156","BP","GO:0051156","glucose 6-phosphate metabolic process","2/593","41/22026",0.302901540505701,0.862003139724335,0.776798721548759,"G6PD1/EMB2728",2
