"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010043","BP","GO:0010043","response to zinc ion","7/1280","44/22026",0.0127763383455071,0.109613818702575,0.0967809200790997,"AtZIP1/ATCIMS/ATZIP9/ATNAS2/ATDHAR1/ATMSD1/ATPDI5",7
"GO:0055081","BP","GO:0055081","anion homeostasis","7/1280","44/22026",0.0127763383455071,0.109613818702575,0.0967809200790997,"AtG3Pp2/GAPCP-1/GAPCP-2/AtG3Pp4/AtNPF3.1/ATCYTC-A/ATCAX3",7
"GO:0006094","BP","GO:0006094","gluconeogenesis","5/1280","25/22026",0.0131902592121684,0.112638678667633,0.0994516484050886,"AtFBA3/PCK1/GAPC/PGK/AtFBA8",5
"GO:0009832","BP","GO:0009832","plant-type cell wall biogenesis","19/1280","188/22026",0.0134750452225114,0.114537884391347,0.101128507030543,"XTH25/ANAC070/FLA6/ATCSLB05/RIC1/ATRGP1/ATRGP2/AO1/CGR2/AtMSR2/COBL9/AtGXMT1/ATSEB1/GAUT8/IRX15/RGP5/ATFT1/GXM2/RGP4",19
"GO:0043648","BP","GO:0043648","dicarboxylic acid metabolic process","11/1280","89/22026",0.0139530389492592,0.118054283460092,0.104233228143872,"GLT1/SHM4/mMDH1/ATNADP-ME1/ASP4/ASP1/c-NAD-MDH2/NAD-ME2/GLU2/mMDH2/PMDH1",11
"GO:0034285","BP","GO:0034285","response to disaccharide","10/1280","78/22026",0.0146346904896475,0.123253631830242,0.10882386940636,"ATGPT2/ATPWP2/ATCYCD2;1/AHK4/PGD3/ABI4/TFL-1/NA/GAPC/ATSCP2",10
"GO:0005985","BP","GO:0005985","sucrose metabolic process","7/1280","46/22026",0.0161477879709166,0.1335465707865,0.117911775605555,"ATSPS3F/RS5/ATSPS2F/ATSPS1F/ATSUC4/AtUGP1/ATSPP1",7
"GO:0006637","BP","GO:0006637","acyl-CoA metabolic process","7/1280","46/22026",0.0161477879709166,0.1335465707865,0.117911775605555,"CER4/AtMDD1/MAB1/NA/FAR5/NA/IAR4",7
"GO:0015748","BP","GO:0015748","organophosphate ester transport","7/1280","46/22026",0.0161477879709166,0.1335465707865,0.117911775605555,"AAC2/ATGPT2/ARAPPT/AAC1/AtLtpI-5/ATGPT1/NA",7
"GO:0035383","BP","GO:0035383","thioester metabolic process","7/1280","46/22026",0.0161477879709166,0.1335465707865,0.117911775605555,"CER4/AtMDD1/MAB1/NA/FAR5/NA/IAR4",7
"GO:0009112","BP","GO:0009112","nucleobase metabolic process","6/1280","36/22026",0.0165599291595482,0.136340941421213,0.120378998846845,"DHOASE/ASE1/NA/APT4/CTPS4/PYR6",6
"GO:0009694","BP","GO:0009694","jasmonic acid metabolic process","8/1280","57/22026",0.016670084924262,0.136635160361362,0.120638772478212,"ATOPR2/AOC3/ATMES1/ATMES15/GRI/ATMES13/ALX8/AOC4",8
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","23/1280","246/22026",0.0169103274685031,0.137988272142985,0.12183347041635,"ATOPR2/ATPXG2/AtCLO1/AtFAD3/ATTSC13/NA/AtNCER2/GRI/NA/ADS2/ATMFP2/KCS4/ATMGD3/ELO4/DAISY/ACX3/ATCAD7/AHB2/ALX8/KAT5/E-COAH-2/ATSCP2/PMDH1",23
"GO:0008299","BP","GO:0008299","isoprenoid biosynthetic process","19/1280","193/22026",0.0173695861894846,0.141108673645547,0.12458855487567,"ATLUP1/NA/ATNCED5/TPS08/GGPPS3/ATBZIP12/ATNCED9/AtTudor1/IDI2/FUS3/AtTudor2/AtMDD1/AtsesterTPS1/ATGA20OX3/PEN6/bHLH093/GGPPS2/AtTHAS1/MRN1",19
"GO:0006206","BP","GO:0006206","pyrimidine nucleobase metabolic process","4/1280","18/22026",0.0180427980897327,0.145094450595227,0.128107702050596,"DHOASE/NA/CTPS4/PYR6",4
"GO:0071215","BP","GO:0071215","cellular response to abscisic acid stimulus","22/1280","234/22026",0.0180972925851345,0.145094450595227,0.128107702050596,"AtSWEET15/ATCRA1/ATBZIP12/CRC/TTL1/FUS3/CRB/PYL13/PYL11/LTI65/CAR2/ATPIRIN1/ELO4/ATCPK4/EDL3/AIP1/ABI4/ALX8/FLDH/CAR6/RHA2B/CAR3",22
"GO:0097306","BP","GO:0097306","cellular response to alcohol","22/1280","234/22026",0.0180972925851345,0.145094450595227,0.128107702050596,"AtSWEET15/ATCRA1/ATBZIP12/CRC/TTL1/FUS3/CRB/PYL13/PYL11/LTI65/CAR2/ATPIRIN1/ELO4/ATCPK4/EDL3/AIP1/ABI4/ALX8/FLDH/CAR6/RHA2B/CAR3",22
"GO:0046364","BP","GO:0046364","monosaccharide biosynthetic process","8/1280","58/22026",0.0183832836724229,0.146619001735344,0.129453768302047,"ATRGP2/AtFBA3/PCK1/ABI4/ATGLDH/GAPC/PGK/AtFBA8",8
"GO:0016114","BP","GO:0016114","terpenoid biosynthetic process","16/1280","155/22026",0.0184471619830416,0.146619001735344,0.129453768302047,"ATLUP1/ATNCED5/TPS08/GGPPS3/ATBZIP12/ATNCED9/AtTudor1/FUS3/AtTudor2/AtsesterTPS1/ATGA20OX3/PEN6/bHLH093/GGPPS2/AtTHAS1/MRN1",16
"GO:0006457","BP","GO:0006457","protein folding","18/1280","182/22026",0.0193703069168562,0.153292601290293,0.135346064664059,"NA/AR192/AtHsp90.2/Hsp70b/HSP70T-2/NA/ATHSP17.4/AT-HSP17.6A/NA/ATHSP22.0/HSC70-5/NA/ATH3/NA/HSP18.2/ATPDI5/AtHsp90-7/MGE1",18
"GO:0009739","BP","GO:0009739","response to gibberellin","13/1280","118/22026",0.0196132831352029,0.154209008137849,0.136155184343703,"ANAC040/GASA3/GIS3/LBD40/RGL2/ABI5/AT-EXP1/AtHB23/NA/LEP/CP1/AIP1/CEP5",13
"GO:0009746","BP","GO:0009746","response to hexose","9/1280","70/22026",0.0196540892724709,0.154209008137849,0.136155184343703,"TRA2/ATGPT2/ANAC060/NA/PGD3/ABI4/NA/PGK/ATHXK1",9
"GO:0006869","BP","GO:0006869","lipid transport","14/1280","131/22026",0.0201566642359567,0.157479300158368,0.13904261107894,"ROSY1/ABCA3/ABCA6/NA/AtXYP2/AtLtpI-5/ATGLTP1/AtSWEET13/NA/ATSCP2/AtTED4/AtXYP1/NA/PLIP1",14
"GO:0019319","BP","GO:0019319","hexose biosynthetic process","5/1280","28/22026",0.0211406168859966,0.164466833062244,0.145212087441725,"AtFBA3/PCK1/GAPC/PGK/AtFBA8",5
"GO:0009629","BP","GO:0009629","response to gravity","12/1280","107/22026",0.0214726274668419,0.166344911515282,0.146870292244888,"ROSY1/SPK1/ATCHS/NA/CYP705A5/SGR9/CEP5/ATGSTU20/CAR6/ATEB1/AtTHAS1/AtNGR3",12
"GO:0006268","BP","GO:0006268","DNA unwinding involved in DNA replication","4/1280","19/22026",0.0218263962533068,0.16767055866557,0.148040740938527,"RECQSIM/ATRPA70C/RPA1E/NA",4
"GO:0019321","BP","GO:0019321","pentose metabolic process","4/1280","19/22026",0.0218263962533068,0.16767055866557,0.148040740938527,"ATRGP2/ATUXS2/ATUXS3/UXS5",4
"GO:0009789","BP","GO:0009789","positive regulation of abscisic acid-activated signaling pathway","7/1280","49/22026",0.0223168616517885,0.168616288035735,0.148875750243683,"TTL1/FUS3/CAR2/ATCPK4/CAR6/RHA2B/CAR3",7
"GO:0010214","BP","GO:0010214","seed coat development","7/1280","49/22026",0.0223168616517885,0.168616288035735,0.148875750243683,"ATMUM4/ATMYB61/ROH1/ATWRKY44/AtTT8/GALT6/MAGT1",7
"GO:1901421","BP","GO:1901421","positive regulation of response to alcohol","7/1280","49/22026",0.0223168616517885,0.168616288035735,0.148875750243683,"TTL1/FUS3/CAR2/ATCPK4/CAR6/RHA2B/CAR3",7
"GO:1905959","BP","GO:1905959","positive regulation of cellular response to alcohol","7/1280","49/22026",0.0223168616517885,0.168616288035735,0.148875750243683,"TTL1/FUS3/CAR2/ATCPK4/CAR6/RHA2B/CAR3",7
"GO:0008272","BP","GO:0008272","sulfate transport","3/1280","11/22026",0.0227278134502481,0.170319450998594,0.150379517565552,"AHK4/ATPUMP5/SULTR1;1",3
"GO:0043270","BP","GO:0043270","positive regulation of ion transport","3/1280","11/22026",0.0227278134502481,0.170319450998594,0.150379517565552,"FEP3/FEP2/FEP1",3
"GO:0006575","BP","GO:0006575","cellular modified amino acid metabolic process","11/1280","96/22026",0.023406618530726,0.174693299278101,0.154241303112186,"ATGSTU26/ATGSTU28/ATGSTU14/SHM4/ATGSTU6/ATHMT-1/ATGSTU25/ATGSTU27/FOLB3/AtGGCT2;1/ATGSTU20",11
"GO:0009312","BP","GO:0009312","oligosaccharide biosynthetic process","6/1280","39/22026",0.023954403184838,0.177339855836139,0.156578017422116,"ATSPS3F/RS5/ATSPS2F/ATSPS1F/TPPJ/ATSPP1",6
"GO:0015718","BP","GO:0015718","monocarboxylic acid transport","6/1280","39/22026",0.023954403184838,0.177339855836139,0.156578017422116,"ATGPT2/ARAPPT/MPC2/AtSWEET13/ATGPT1/PLIP1",6
"GO:0008643","BP","GO:0008643","carbohydrate transport","8/1280","61/22026",0.0242733792620553,0.178166739895848,0.157308095080613,"AtSWEET15/ATGPT2/ARAPPT/ANNAT2/AtSWEET13/ANN1/ATSUC4/ATGPT1",8
"GO:0006835","BP","GO:0006835","dicarboxylic acid transport","5/1280","29/22026",0.0243572177090729,0.178166739895848,0.157308095080613,"ALMT1/ALMT3/ATPUMP5/NA/AAP1",5
"GO:0010227","BP","GO:0010227","floral organ abscission","5/1280","29/22026",0.0243572177090729,0.178166739895848,0.157308095080613,"CASPL2A2/NA/NA/IDL1/sks16",5
"GO:0009414","BP","GO:0009414","response to water deprivation","33/1280","398/22026",0.0257879816173127,0.187883866068993,0.165887601047041,"BHLH100/ABR/ATPER1/ATNCED5/ATBZIP12/LEA27/AFP2/AtHsp90.2/ANNAT2/LDAP2/LEA7/ATDI8/LEA/ABI5/AtLEA4-5/AtNPF6.3/LTI65/AtLtpI-5/RS5/AHK4/ATPAL1/LEA26/COR78/CER1/EDL3/ABI4/ALX8/CYP79B2/ATRD22/ANN1/ATPLAT1/AtHsp90-7/ANNAT4",33
"GO:0010959","BP","GO:0010959","regulation of metal ion transport","4/1280","20/22026",0.0260589066393547,0.188362805471871,0.166310469227543,"FEP3/FEP2/FEP1/CAP1",4
"GO:0015743","BP","GO:0015743","malate transport","4/1280","20/22026",0.0260589066393547,0.188362805471871,0.166310469227543,"ALMT1/ALMT3/ATPUMP5/NA",4
"GO:0000302","BP","GO:0000302","response to reactive oxygen species","16/1280","162/22026",0.0266876537886064,0.192151107277966,0.169655260410542,"RAP2.11/GRI/NA/ATHSP17.4/AT-HSP17.6A/ATHSP22.0/COR78/AT0ZI1/RER3/ATH3/NA/ATDHAR1/ATMSD1/HSP18.2/GAPC/F6'H1",16
"GO:0015706","BP","GO:0015706","nitrate transport","6/1280","40/22026",0.0268409869018516,0.192500202936717,0.169963486138369,"NA/AtNPF2.13/NPF5.5/AtNPF6.3/CEP5/NA",6
"GO:0010224","BP","GO:0010224","response to UV-B","9/1280","74/22026",0.0272364909013675,0.193822470135313,0.171130950583867,"ATMYB12/ATCHS/F3'H/UGT84A1/A11/ATPAL1/NA/ATMYB11/ATMYB111",9
"GO:0034284","BP","GO:0034284","response to monosaccharide","9/1280","74/22026",0.0272364909013675,0.193822470135313,0.171130950583867,"TRA2/ATGPT2/ANAC060/NA/PGD3/ABI4/NA/PGK/ATHXK1",9
"GO:0010192","BP","GO:0010192","mucilage biosynthetic process","5/1280","30/22026",0.0278722018713092,0.19758055071708,0.174449058653998,"ATMUM4/ROH1/DF1/GALT6/MAGT1",5
"GO:0022604","BP","GO:0022604","regulation of cell morphogenesis","11/1280","99/22026",0.0286363553523797,0.202216724719112,0.178542458472327,"ANAC040/SPK1/KTN80.1/ATEXO70C2/ATROPGEF12/CGR2/WDL3/TEB/ALX8/ARAC9/ATEXO70C1",11
"GO:0080186","BP","GO:0080186","developmental vegetative growth","3/1280","12/22026",0.0290185811740541,0.204130708948519,0.180232365428689,"ATCDS1/LDAP2/CEP5",3
"GO:0010029","BP","GO:0010029","regulation of seed germination","10/1280","87/22026",0.0292562385375554,0.20501699982806,0.181014894929029,"E12A11/AtHsp90.2/AtVDAC-3/RGL2/ABI5/AHK4/LEP/EDL3/AIP1/ELIP",10
"GO:0030036","BP","GO:0030036","actin cytoskeleton organization","12/1280","112/22026",0.0294693222829131,0.205725002705051,0.181640009268306,"AtFIM4/ATXIB/ATXIE/SPK1/ATXID/ADF8/ADF11/AtVAB2/ACT4/ARAC9/NA/AtPRF4",12
"GO:0022900","BP","GO:0022900","electron transport chain","13/1280","125/22026",0.0298836907808844,0.207827485885241,0.183496346900167,"ATFD3/ATFD4/SDH2-3/SDH3-2/ATCYTC-A/NA/NA/NA/SDH3-1/SDH1-1/NA/CI76/NA",13
"GO:0015740","BP","GO:0015740","C4-dicarboxylate transport","4/1280","21/22026",0.0307496027758506,0.213042530930044,0.188100847169056,"ALMT1/ALMT3/ATPUMP5/NA",4
"GO:0030001","BP","GO:0030001","metal ion transport","24/1280","275/22026",0.0310407925693962,0.214251485554178,0.189168264965849,"ATZIP4/FEP3/FEP2/FEP1/AtZIP1/AtMT4b/ATHAK5/ACA9/ATNRAMP4/AtMT4a/ATFER2/CAP1/ATNHX3/ATZIP9/ATOPT3/ATMTPA1/AtZIP12/ATFRD3/NA/AtHMAD1/ATCOX17/ANN1/ATCAX3/NA",24
"GO:0120254","BP","GO:0120254","olefinic compound metabolic process","9/1280","76/22026",0.0317120929108125,0.218065178218171,0.192535474404302,"ATNCED5/ATBZIP12/ATNCED9/ACS5/ATCHS/FUS3/ATPAL1/BRT1/CYP707A1",9
"GO:0050801","BP","GO:0050801","ion homeostasis","25/1280","291/22026",0.0331990188927399,0.227166459606031,0.200571234831607,"BHLH100/BHLH038/BHLH039/ATRAB28/AHA7/AtG3Pp2/GAPCP-1/GAPCP-2/AtLETM1/ATNRAMP4/ATFER2/RAB28/CAP1/ATNHX3/BOR2/AtG3Pp4/BTS/ATOPT3/BHLH101/ATFRD3/AtNPF3.1/ATCYTC-A/ATCAX3/ATCHX18/ATCHX26",25
"GO:0006635","BP","GO:0006635","fatty acid beta-oxidation","6/1280","42/22026",0.0332831032865046,0.227166459606031,0.200571234831607,"ATMFP2/ACX3/KAT5/E-COAH-2/ATSCP2/PMDH1",6
"GO:0006576","BP","GO:0006576","cellular biogenic amine metabolic process","8/1280","65/22026",0.034023011876389,0.231356480759445,0.20427071457949,"ATNAS4/ADC2/NA/APAO/ATNAS2/AtPMT1/CYP79B2/TSB2",8
"GO:0009415","BP","GO:0009415","response to water","33/1280","408/22026",0.0348993781526953,0.236440067484681,0.208759146844633,"BHLH100/ABR/ATPER1/ATNCED5/ATBZIP12/LEA27/AFP2/AtHsp90.2/ANNAT2/LDAP2/LEA7/ATDI8/LEA/ABI5/AtLEA4-5/AtNPF6.3/LTI65/AtLtpI-5/RS5/AHK4/ATPAL1/LEA26/COR78/CER1/EDL3/ABI4/ALX8/CYP79B2/ATRD22/ANN1/ATPLAT1/AtHsp90-7/ANNAT4",33
"GO:0009555","BP","GO:0009555","pollen development","29/1280","350/22026",0.0351145887931746,0.237023474353928,0.209274252095545,"ATNAS4/CBSX4/SESA5/AGL67/NA/ACA9/GAPCP-1/ATRGP1/ATRGP2/iPGAM1/A36/AFB1/DROP2/ATPAL1/DAA1/LRP1/AtSWEET13/AOG1/4CL3/ATNAS2/EMB3013/MGP1/AtPMT1/ATSPS2F/iPGAM2/ATGPT1/AtUGP1/DAW1/NA",29
"GO:0009695","BP","GO:0009695","jasmonic acid biosynthetic process","5/1280","32/22026",0.0358252574603511,0.239713166943512,0.211649052340906,"ATOPR2/AOC3/GRI/ALX8/AOC4",5
"GO:1900140","BP","GO:1900140","regulation of seedling development","10/1280","90/22026",0.0358668532716522,0.239713166943512,0.211649052340906,"E12A11/AtHsp90.2/AtVDAC-3/RGL2/ABI5/AHK4/LEP/EDL3/AIP1/ELIP",10
"GO:0072348","BP","GO:0072348","sulfur compound transport","4/1280","22/22026",0.0359047499506895,0.239713166943512,0.211649052340906,"AtNPF2.10/AHK4/ATPUMP5/SULTR1;1",4
"GO:0009173","BP","GO:0009173","pyrimidine ribonucleoside monophosphate metabolic process","3/1280","13/22026",0.0361296005411058,0.240340386208226,0.212202840706724,"DHOASE/NA/PYR6",3
"GO:0055082","BP","GO:0055082","cellular chemical homeostasis","18/1280","197/22026",0.0386207089970385,0.255984193929829,0.226015169505754,"BHLH100/BHLH038/BHLH039/ANAC060/ATRAB28/AHA7/AtLETM1/ATNRAMP4/ATFER2/RAB28/CAP1/ATNHX3/BTS/ATOPT3/BHLH101/ATFRD3/ATCAX3/ATHXK1",18
"GO:0000272","BP","GO:0000272","polysaccharide catabolic process","14/1280","143/22026",0.0388693312333638,0.2567053674261,0.226651912530785,"AT-BETA-AMY/NA/RHS14/PME46/RHS12/ATPME3/NA/AtPME41/NA/NA/NA/ABI4/PLL18/NA",14
"GO:0007015","BP","GO:0007015","actin filament organization","11/1280","104/22026",0.0391315832091483,0.256772982857257,0.226711611971205,"AtFIM4/ATXIB/ATXIE/SPK1/ATXID/ADF8/ADF11/AtVAB2/ARAC9/NA/AtPRF4",11
"GO:0006873","BP","GO:0006873","cellular ion homeostasis","16/1280","170/22026",0.0391592784313899,0.256772982857257,0.226711611971205,"BHLH100/BHLH038/BHLH039/ATRAB28/AHA7/AtLETM1/ATNRAMP4/ATFER2/RAB28/CAP1/ATNHX3/BTS/ATOPT3/BHLH101/ATFRD3/ATCAX3",16
"GO:0010030","BP","GO:0010030","positive regulation of seed germination","4/1280","23/22026",0.0415277218363785,0.271334154062601,0.239568052549252,"E12A11/LEP/AIP1/ELIP",4
"GO:0006812","BP","GO:0006812","cation transport","34/1280","430/22026",0.0428579329953075,0.278159564986291,0.245594387156798,"ATZIP4/FEP3/FEP2/FEP1/AtZIP1/AtMT4b/ATHAK5/AHA7/ACA9/AtVAB2/ATNRAMP4/AtMT4a/ATFER2/CAP1/ATNHX3/ATZIP9/ATOPT3/ATMTPA1/AtZIP12/ATFRD3/NA/ATPUMP5/AtHMAD1/ATCOX17/ATP5/ANN1/ATCAX3/ATCHX18/AAP1/NA/NA/NA/ATCHX26/NA",34
"GO:0009808","BP","GO:0009808","lignin metabolic process","8/1280","68/22026",0.0428753577838345,0.278159564986291,0.245594387156798,"TRA2/CCoAOMT1/AtGXMT1/ATPAL1/AtSAMS3/ATCAD7/UGT72E2/LAC11",8
"GO:0009260","BP","GO:0009260","ribonucleotide biosynthetic process","13/1280","132/22026",0.0435922098228977,0.28181442688324,0.248821360738556,"DHOASE/NA/ASE1/NA/APT4/CTPS4/PYR6/MAB1/ATP5/NA/NA/IAR4/NA",13
"GO:1902025","BP","GO:1902025","nitrate import","3/1280","14/22026",0.044046010549809,0.283749036384033,0.250529478288849,"NA/CEP5/NA",3
"GO:0006641","BP","GO:0006641","triglyceride metabolic process","5/1280","34/22026",0.0450433326807114,0.287151245839535,0.253533378392893,"NA/AHB2/ABI4/PLIP1/WSD1",5
"GO:0006890","BP","GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","5/1280","34/22026",0.0450433326807114,0.287151245839535,0.253533378392893,"NA/NA/NA/ATNPSN11/ATRAB-H1D",5
"GO:0019747","BP","GO:0019747","regulation of isoprenoid metabolic process","5/1280","34/22026",0.0450433326807114,0.287151245839535,0.253533378392893,"ATBZIP12/AtTudor1/FUS3/AtTudor2/bHLH093",5
"GO:0018958","BP","GO:0018958","phenol-containing compound metabolic process","8/1280","69/22026",0.0461343269520269,0.293088665342289,0.258775682047428,"ANS/NA/ATMES1/ATMES15/GRI/ATPAL1/ATMES13/AtTT8",8
"GO:0070838","BP","GO:0070838","divalent metal ion transport","12/1280","120/22026",0.0464104997890808,0.293826474526732,0.259427113158564,"ATZIP4/AtZIP1/AtMT4b/ACA9/ATNRAMP4/AtMT4a/CAP1/ATZIP9/ATMTPA1/AtZIP12/ANN1/ATCAX3",12
"GO:0071365","BP","GO:0071365","cellular response to auxin stimulus","11/1280","107/22026",0.0465755933721248,0.293858382925159,0.259455285921766,"ATXTH20/ATXTH19/PATL4/SPK1/ATMUM4/AFB1/ATPRP3/AIL5/AtIAA17/ATRHM1/AIL7",11
"GO:2000034","BP","GO:2000034","regulation of seed maturation","4/1280","24/22026",0.0476191384166574,0.299413486756791,0.264360033026865,"AGP30/RGL2/DOG18/AIP1",4
"GO:0030029","BP","GO:0030029","actin filament-based process","12/1280","121/22026",0.0489188290682567,0.304356020539988,0.268723925944032,"AtFIM4/ATXIB/ATXIE/SPK1/ATXID/ADF8/ADF11/AtVAB2/ACT4/ARAC9/NA/AtPRF4",12
"GO:0009062","BP","GO:0009062","fatty acid catabolic process","6/1280","46/22026",0.0489704433675859,0.304356020539988,0.268723925944032,"ATMFP2/ACX3/KAT5/E-COAH-2/ATSCP2/PMDH1",6
"GO:0043622","BP","GO:0043622","cortical microtubule organization","6/1280","46/22026",0.0489704433675859,0.304356020539988,0.268723925944032,"SP1L4/KTN80.1/WDL3/NA/PLP3a/MIDD1",6
"GO:0055076","BP","GO:0055076","transition metal ion homeostasis","10/1280","95/22026",0.0490682908931571,0.304356020539988,0.268723925944032,"BHLH100/BHLH038/BHLH039/ATNRAMP4/ATFER2/BTS/ATOPT3/BHLH101/ATFRD3/ATCAX3",10
"GO:0031122","BP","GO:0031122","cytoplasmic microtubule organization","7/1280","58/22026",0.050058790887623,0.30479406651192,0.269110688240085,"SP1L4/KTN80.1/RIC1/WDL3/NA/PLP3a/MIDD1",7
"GO:0006826","BP","GO:0006826","iron ion transport","5/1280","35/22026",0.0501349717247275,0.30479406651192,0.269110688240085,"FEP3/FEP2/FEP1/ATFER2/ATOPT3",5
"GO:0009686","BP","GO:0009686","gibberellin biosynthetic process","5/1280","35/22026",0.0501349717247275,0.30479406651192,0.269110688240085,"AtTudor1/FUS3/AtTudor2/ATGA20OX3/bHLH093",5
"GO:0009687","BP","GO:0009687","abscisic acid metabolic process","5/1280","35/22026",0.0501349717247275,0.30479406651192,0.269110688240085,"ATNCED5/ATBZIP12/ATNCED9/FUS3/CYP707A1",5
"GO:0043288","BP","GO:0043288","apocarotenoid metabolic process","5/1280","35/22026",0.0501349717247275,0.30479406651192,0.269110688240085,"ATNCED5/ATBZIP12/ATNCED9/FUS3/CYP707A1",5
"GO:1902644","BP","GO:1902644","tertiary alcohol metabolic process","5/1280","35/22026",0.0501349717247275,0.30479406651192,0.269110688240085,"ATNCED5/ATBZIP12/ATNCED9/FUS3/CYP707A1",5
"GO:0072511","BP","GO:0072511","divalent inorganic cation transport","12/1280","122/22026",0.0515182735086945,0.312170132547733,0.275623210711793,"ATZIP4/AtZIP1/AtMT4b/ACA9/ATNRAMP4/AtMT4a/CAP1/ATZIP9/ATMTPA1/AtZIP12/ANN1/ATCAX3",12
"GO:0006278","BP","GO:0006278","RNA-dependent DNA biosynthetic process","3/1280","15/22026",0.0527460175968229,0.314775345037735,0.277923421257947,"ATRPA70C/RPA1E/NA",3
"GO:0006541","BP","GO:0006541","glutamine metabolic process","3/1280","15/22026",0.0527460175968229,0.314775345037735,0.277923421257947,"GLN1;5/GLT1/GLU2",3
"GO:0007004","BP","GO:0007004","telomere maintenance via telomerase","3/1280","15/22026",0.0527460175968229,0.314775345037735,0.277923421257947,"ATRPA70C/RPA1E/NA",3
"GO:0045828","BP","GO:0045828","positive regulation of isoprenoid metabolic process","3/1280","15/22026",0.0527460175968229,0.314775345037735,0.277923421257947,"AtTudor1/FUS3/AtTudor2",3
"GO:0005984","BP","GO:0005984","disaccharide metabolic process","8/1280","71/22026",0.0531276379455163,0.314775345037735,0.277923421257947,"ATSPS3F/RS5/ATSPS2F/ATSPS1F/ATSUC4/TPPJ/AtUGP1/ATSPP1",8
"GO:0006714","BP","GO:0006714","sesquiterpenoid metabolic process","6/1280","47/22026",0.0534953500630969,0.314775345037735,0.277923421257947,"ATNCED5/ATBZIP12/ATNCED9/FUS3/FLDH/CYP707A1",6
"GO:0009853","BP","GO:0009853","photorespiration","6/1280","47/22026",0.0534953500630969,0.314775345037735,0.277923421257947,"NA/ATPUMP1/NA/PMDH1/GOX3/CI76",6
"GO:0006084","BP","GO:0006084","acetyl-CoA metabolic process","4/1280","25/22026",0.0541770201698933,0.314775345037735,0.277923421257947,"AtMDD1/MAB1/NA/IAR4",4
"GO:0006555","BP","GO:0006555","methionine metabolic process","4/1280","25/22026",0.0541770201698933,0.314775345037735,0.277923421257947,"ATCIMS/ATHMT-1/AtSAMS3/ATMS2",4
"GO:0008300","BP","GO:0008300","isoprenoid catabolic process","4/1280","25/22026",0.0541770201698933,0.314775345037735,0.277923421257947,"ATNCED5/ATNCED9/bHLH093/CYP707A1",4
"GO:0009688","BP","GO:0009688","abscisic acid biosynthetic process","4/1280","25/22026",0.0541770201698933,0.314775345037735,0.277923421257947,"ATNCED5/ATBZIP12/ATNCED9/FUS3",4
"GO:0043289","BP","GO:0043289","apocarotenoid biosynthetic process","4/1280","25/22026",0.0541770201698933,0.314775345037735,0.277923421257947,"ATNCED5/ATBZIP12/ATNCED9/FUS3",4
"GO:1902645","BP","GO:1902645","tertiary alcohol biosynthetic process","4/1280","25/22026",0.0541770201698933,0.314775345037735,0.277923421257947,"ATNCED5/ATBZIP12/ATNCED9/FUS3",4
"GO:0009685","BP","GO:0009685","gibberellin metabolic process","5/1280","36/22026",0.0555503011707242,0.321736129178075,0.284069280434718,"AtTudor1/FUS3/AtTudor2/ATGA20OX3/bHLH093",5
"GO:0046390","BP","GO:0046390","ribose phosphate biosynthetic process","13/1280","137/22026",0.0557406754788459,0.321823522575978,0.284146442361545,"DHOASE/NA/ASE1/NA/APT4/CTPS4/PYR6/MAB1/ATP5/NA/NA/IAR4/NA",13
"GO:0019725","BP","GO:0019725","cellular homeostasis","23/1280","278/22026",0.0563649020575654,0.324407398676145,0.286427814448608,"BHLH100/BHLH038/BHLH039/ATH8/ATPER1/ANAC060/ATRAB28/AHA7/AtLETM1/ATNRAMP4/ATFER2/RAB28/CAP1/ATNHX3/BTS/ATOPT3/BHLH101/ATFRD3/mtLPD2/ATH3/ATCAX3/ATPDI5/ATHXK1",23
"GO:0019216","BP","GO:0019216","regulation of lipid metabolic process","9/1280","85/22026",0.0581315870589053,0.333256468378,0.294240890552757,"ATBZIP12/AtTudor1/FUS3/AtTudor2/GRI/bHLH093/ABI4/ALX8/PMDH1",9
"GO:0019395","BP","GO:0019395","fatty acid oxidation","6/1280","48/22026",0.0582654282948463,0.333256468378,0.294240890552757,"ATMFP2/ACX3/KAT5/E-COAH-2/ATSCP2/PMDH1",6
"GO:0051050","BP","GO:0051050","positive regulation of transport","4/1280","26/22026",0.0611969541468519,0.347306106492931,0.306645685127344,"FEP3/FEP2/FEP1/NA",4
"GO:0010191","BP","GO:0010191","mucilage metabolic process","5/1280","37/22026",0.0612893129105172,0.347306106492931,0.306645685127344,"ATMUM4/ROH1/DF1/GALT6/MAGT1",5
"GO:0045492","BP","GO:0045492","xylan biosynthetic process","5/1280","37/22026",0.0612893129105172,0.347306106492931,0.306645685127344,"GUX4/AtGXMT1/IRX15/GXM2/TBL31",5
