"","gene","symbol","Description","Entrez"
"323","AT3G54020","IPCS1","Inositol phosphorylceramide synthase 1(AtIPCS1)",824569
"324","AT1G29310","AT1G29310","SecY protein transport family protein(AT1G29310)",839805
"325","AT5G02200","FHL","far-red-elongated hypocotyl1-like protein(FHL)",830832
"326","AT1G04690","KAB1","potassium channel beta subunit 1(KAB1)",839450
"327","AT3G51090","AT3G51090","coiled-coil 90B-like protein (DUF1640)(AT3G51090)",824273
"328","AT2G45070","SEC61","Preprotein translocase Sec, Sec61-beta subunit protein(SEC61 BETA)",819114
"329","AT3G56800","CAM2","calmodulin 3(CAM3)",824847
"330","AT5G12170","CLT3","CRT (chloroquine-resistance transporter)-like transporter 3(CLT3)",831090
"331","AT3G45010","SCPL48","serine carboxypeptidase-like 48(scpl48)",823636
"332","AT1G02930","GSTF6","glutathione S-transferase 6(GSTF6)",839515
"333","AT2G47470","PDIL2-1","thioredoxin family protein(UNE5)",819360
"334","AT3G17810","PYD1","pyrimidine 1(PYD1)",821049
"335","AT5G12930","AT5G12930","inactive rhomboid protein(AT5G12930)",831133
"336","AT5G27600","LACS7","long-chain acyl-CoA synthetase 7(LACS7)",832820
"337","AT5G59050","AT5G59050","G patch domain protein(AT5G59050)",836022
"338","AT1G09794","AT1G09794","Cox19 family protein (CHCH motif)(AT1G09794)",10723123
"339","AT4G15940","AT4G15940","Fumarylacetoacetate (FAA) hydrolase family(AT4G15940)",827276
"340","AT3G12510","AT3G12510","MADS-box family protein(AT3G12510)",820430
"341","AT5G51830","AT5G51830","pfkB-like carbohydrate kinase family protein(AT5G51830)",835258
"342","AT4G11600","GPX6","glutathione peroxidase 6(GPX6)",826765
"343","AT5G56150","UBC30","ubiquitin-conjugating enzyme 30(UBC30)",835714
"344","AT2G47060","AT2G47060","Protein kinase superfamily protein(PTI1-4)",819320
"345","AT5G39730","AT5G39730","AIG2-like (avirulence induced gene) family protein(AT5G39730)",833969
"346","AT1G54540","AT1G54540","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family(AT1G54540)",841896
"347","AT1G58889","AT1G58889","hypothetical protein(AT1G58889)",3767568
"348","AT1G14460","F14L17.24","AAA-type ATPase family protein(AT1G14460)",838008
"349","AT1G14970","AT1G14970","O-fucosyltransferase family protein(AT1G14970)",838062
"350","AT4G35500","AT4G35500","Protein kinase superfamily protein(AT4G35500)",829702
"351","AT2G40530","AT2G40530","transmembrane protein(AT2G40530)",818648
"352","AT5G25820","AT5G25820","Exostosin family protein(AT5G25820)",832651
"353","AT4G17980","anac071","NAC domain containing protein 71(NAC071)",827523
"354","AT1G32180","CSLD6","cellulose synthase-like D6(CSLD6)",840110
"355","AT3G04040","AT3G04040","transmembrane protein(AT3G04040)",819559
"356","AT4G25470","DREB1C","C-repeat/DRE binding factor 2(CBF2)",828651
"357","AT1G72920","AT1G72920","Toll-Interleukin-Resistance (TIR) domain family protein(AT1G72920)",843623
"358","AT3G29000","CML30","Calcium-binding EF-hand family protein(AT3G29000)",822540
"359","AT1G35210","AT1G35210","hypothetical protein(AT1G35210)",840410
"360","AT3G02840","AT3G02840","ARM repeat superfamily protein(AT3G02840)",821225
"361","AT4G34410","ERF109","redox responsive transcription factor 1(RRTF1)",829591
"362","AT1G10560","PUB18","plant U-box 18(PUB18)",837597
"363","AT2G30020","AT2G30020","Protein phosphatase 2C family protein(AT2G30020)",817553
"364","AT4G29780","AT4G29780","nuclease(AT4G29780)",829100
"365","AT2G28500","LBD11","LOB domain-containing protein 11(LBD11)",817398
"366","AT5G06730","PER54","Peroxidase superfamily protein(AT5G06730)",830562
"367","AT1G61340","AT1G61340","F-box family protein(FBS1)",842428
"368","AT5G43620","PCFS5","Pre-mRNA cleavage complex II(AT5G43620)",834382
"369","AT1G69430","AT1G69430","Son of sevenless protein(AT1G69430)",843275
"370","AT5G65300","AT5G65300","hypothetical protein(AT5G65300)",836655
"371","AT3G16510","AT3G16510","Calcium-dependent lipid-binding (CaLB domain) family protein(AT3G16510)",820899
"372","AT5G40000","AT5G40000","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT5G40000)",833997
"373","AT1G66400","CML23","calmodulin like 23(CML23)",842958
"374","AT5G47230","ERF5","ethylene responsive element binding factor 5(ERF5)",834770
"375","AT3G10930","AT3G10930","hypothetical protein(AT3G10930)",820264
"376","AT3G50800","AT3G50800","hypothetical protein(AT3G50800)",824244
"377","AT1G66500","PCFS1","Pre-mRNA cleavage complex II(AT1G66500)",842968
"378","AT4G27652","AT4G27652","hypothetical protein(AT4G27652)",828877
