"","gene","symbol","Description","Entrez"
"333","AT1G25400","AT1G25400","transmembrane protein(AT1G25400)",839126
"334","AT3G06490","MYB108","myb domain protein 108(MYB108)",819827
"335","AT4G01870","AT4G01870","tolB protein-like protein(AT4G01870)",828228
"336","AT1G59590","ZCF37","ZCF37(ZCF37)",842249
"337","AT2G46030","UBC6","ubiquitin-conjugating enzyme 6(UBC6)",819211
"338","AT3G61390","PUB36","RING/U-box superfamily protein(AT3G61390)",825311
"339","AT4G12120","SEC1B","Sec1/munc18-like (SM) proteins superfamily(SEC1B)",826820
"340","AT3G62260","AT3G62260","Protein phosphatase 2C family protein(AT3G62260)",825399
"341","AT3G20250","APUM5","pumilio 5(PUM5)",821569
"342","AT5G57910","AT5G57910","ribosomal RNA small subunit methyltransferase G(AT5G57910)",835902
"343","AT1G69310","WRKY57","WRKY DNA-binding protein 57(WRKY57)",843262
"344","AT3G55470","AT3G55470","Calcium-dependent lipid-binding (CaLB domain) family protein(AT3G55470)",824713
"345","AT1G51860","AT1G51860","Leucine-rich repeat protein kinase family protein(AT1G51860)",841613
"346","AT5G66630","DAR5","DA1-related protein 5(DAR5)",836795
"347","AT2G25000","WRKY60","WRKY DNA-binding protein 60(WRKY60)",817039
"348","AT1G34750","AT1G34750","Protein phosphatase 2C family protein(AT1G34750)",840379
"349","AT1G61250","SCAMP3","secretory carrier 3(SC3)",842418
"350","AT3G07370","CHIP","carboxyl terminus of HSC70-interacting protein(CHIP)",819925
"351","AT1G77890","AT1G77890","DNA-directed RNA polymerase II protein(AT1G77890)",844125
"352","AT4G29230","anac075","NAC domain containing protein 75(NAC075)",829044
"353","AT4G11655","AT4G11655","Uncharacterized protein family (UPF0497)(AT4G11655)",2745700
"354","AT2G44490","BGLU26","Glycosyl hydrolase superfamily protein(PEN2)",819056
"355","AT4G19670","AT4G19670","RING/U-box superfamily protein(AT4G19670)",827711
"356","AT1G11190","ENDO1","bifunctional nuclease i(BFN1)",837660
"357","AT1G68820","AT1G68820","Transmembrane Fragile-X-F-associated protein(AT1G68820)",843214
"358","AT4G23190","CRK11","cysteine-rich RLK (RECEPTOR-like protein kinase) 11(CRK11)",828418
"359","AT2G02810","UTR1","UDP-galactose transporter 1(UTR1)",814811
"360","AT1G26420","AT1G26420","FAD-binding Berberine family protein(AT1G26420)",839184
"361","AT2G30250","WRKY25","WRKY DNA-binding protein 25(WRKY25)",817575
"362","AT1G64400","LACS3","AMP-dependent synthetase and ligase family protein(LACS3)",842748
"363","AT4G20110","VSR7","VACUOLAR SORTING RECEPTOR 7(VSR7)",827757
"364","AT3G52400","SYP122","syntaxin of plants 122(SYP122)",824405
"365","AT3G18250","AT3G18250","Putative membrane lipoprotein(AT3G18250)",821353
"366","AT2G04515","AT2G04515","transmembrane protein(AT2G04515)",814993
"367","AT3G03180","AT3G03180","Got1/Sft2-like vescicle transport protein family(AT3G03180)",821059
"368","AT5G02490","MED37D","Heat shock protein 70 (Hsp 70) family protein(Hsp70-2)",831856
"369","AT5G48657","AT5G48657","defense protein-like protein(AT5G48657)",2746202
"370","AT3G25610","ALA10","ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein(AT3G25610)",822148
"371","AT4G14370","AT4G14370","Disease resistance protein (TIR-NBS-LRR class) family(AT4G14370)",827081
"372","AT5G67340","PUB2","ARM repeat superfamily protein(AT5G67340)",836869
"373","AT3G26910","AT3G26910","hydroxyproline-rich glycoprotein family protein(AT3G26910)",822307
"374","AT3G22910","ACA13","ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein(AT3G22910)",821863
"375","AT5G25930","AT5G25930","kinase family with leucine-rich repeat domain-containing protein(AT5G25930)",832662
"376","AT1G42990","BZIP60","basic region/leucine zipper motif 60(BZIP60)",840897
"377","AT1G14370","APK2A","protein kinase 2A(APK2A)",837999
"378","AT1G27980","DPL1","dihydrosphingosine phosphate lyase(DPL1)",839691
"379","AT1G19020","AT1G19020","CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase(AT1G19020)",838483
"380","AT3G14050","RSH2","RELA/SPOT homolog 2(RSH2)",820619
"381","AT3G11820","SYP121","syntaxin of plants 121(SYP121)",820355
"382","AT3G19010","AT3G19010","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT3G19010)",821434
"383","AT5G47120","BI-1","BAX inhibitor 1(BI1)",834758
"384","AT1G65500","AT1G65500","transmembrane protein(AT1G65500)",842862
"385","AT5G64510","TIN1","tunicamycin induced protein(TIN1)",836572
"386","AT1G75450","CKX5","cytokinin oxidase 5(CKX5)",843881
"387","AT4G30390","AT4G30390","UDP-arabinopyranose mutase(AT4G30390)",829162
"388","AT1G55990","AT1G55990","glycine-rich protein(AT1G55990)",842050
"389","AT4G12300","CYP706A4","cytochrome P450, family 706, subfamily A, polypeptide 4(CYP706A4)",826839
"390","AT1G02580","MEA","SET domain-containing protein(MEA)",839422
"391","AT5G48380","BIR1","BAK1-interacting receptor-like kinase 1(BIR1)",834892
"392","AT4G31800","WRKY18","WRKY DNA-binding protein 18(WRKY18)",829308
"393","AT5G24530","DMR6","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(DMR6)",832524
"394","AT2G40095","AT2G40095","Alpha/beta hydrolase related protein(AT2G40095)",818598
"395","AT5G25440","AT5G25440","Protein kinase superfamily protein(AT5G25440)",832618
"396","AT1G23440","AT1G23440","Peptidase C15, pyroglutamyl peptidase I-like protein(AT1G23440)",838952
"397","AT3G23280","XBAT35","hypothetical protein(XBAT35)",821907
"398","AT2G21500","AT2G21500","RING/U-box superfamily protein(AT2G21500)",816689
"399","AT4G20000","AT4G20000","VQ motif-containing protein(AT4G20000)",827745
"400","AT5G18310","AT5G18310","ubiquitin hydrolase(AT5G18310)",831949
"401","AT1G63720","AT1G63720","hydroxyproline-rich glycoprotein family protein(AT1G63720)",842676
"402","AT3G45040","AT3G45040","phosphatidate cytidylyltransferase family protein(AT3G45040)",823639
"403","AT5G24110","WRKY30","WRKY DNA-binding protein 30(WRKY30)",832476
"404","AT1G17940","AT1G17940","Endosomal targeting BRO1-like domain-containing protein(AT1G17940)",838373
"405","AT4G26240","AT4G26240","histone-lysine N-methyltransferase(AT4G26240)",828730
"406","AT5G22300","NIT4","nitrilase 4(NIT4)",832290
"407","AT3G66654","CYP21-4","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein(AT3G66654)",819847
"408","AT1G68000","PIS1","phosphatidylinositol synthase 1(PIS1)",843128
"409","AT3G02240","RGF7","root meristem growth factor-like protein(RGF7)",820386
"410","AT3G59700","LECRK55","lectin-receptor kinase(HLECRK)",825139
"411","AT2G18690","AT2G18690","transmembrane protein(AT2G18690)",816384
"412","AT2G40270","AT2G40270","Protein kinase family protein(AT2G40270)",818619
"413","AT1G64460","AT1G64460","phosphatidylinositol 4-kinase gamma-like protein(AT1G64460)",842754
"414","AT3G11780","AT3G11780","MD-2-related lipid recognition domain-containing protein / ML domain-containing protein(AT3G11780)",820352
"415","AT3G56170","CAN1","Ca-2+ dependent nuclease(CAN)",824783
"416","AT5G46180","DELTA-OAT","ornithine-delta-aminotransferase(DELTA-OAT)",834660
"417","AT1G77000","SKP2B","RNI-like superfamily protein(SKP2B)",844036
"418","AT4G17215","AT4G17215","Pollen Ole e 1 allergen and extensin family protein(AT4G17215)",827433
"419","AT3G29170","AT3G29170","transmembrane protein (DUF872)(AT3G29170)",822567
"420","AT4G22680","MYB85","myb domain protein 85(MYB85)",828364
"421","AT1G19200","AT1G19200","cyclin-dependent kinase, putative (DUF581)(AT1G19200)",838503
"422","AT2G31560","AT2G31560","signal transducer/transcription protein, putative (DUF1685)(AT2G31560)",817714
"423","AT5G38780","AT5G38780","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT5G38780)",833869
"424","AT3G13275","AT3G13275","transmembrane protein(AT3G13275)",820527
"425","AT1G17310","AT1G17310","MADS-box transcription factor family protein(AT1G17310)",838303
"426","AT2G35070","AT2G35070","transmembrane protein(AT2G35070)",818072
"427","AT5G51580","AT5G51580","hypothetical protein(AT5G51580)",835232
"428","AT3G55840","HSPRO1","Hs1pro-1 protein(AT3G55840)",824750
"429","AT4G13270","AT4G13270","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family(AT4G13270)",826957
"430","AT1G32928","AT1G32928","Avr9/Cf-9 rapidly elicited protein(AT1G32928)",3766886
"431","AT2G26530","AR781","AR781, pheromone receptor-like protein (DUF1645)(AR781)",817194
"432","AT1G09070","SRC2","soybean gene regulated by cold-2(SRC2)",837428
"433","AT5G05390","LAC12","laccase 12(LAC12)",830421
"434","AT2G32670","VAMP725","vesicle-associated membrane protein 725(VAMP725)",817827
"435","AT5G66650","AT5G66650","calcium uniporter (DUF607)(AT5G66650)",836797
"436","AT3G30720","QQS","qua-quine starch(QQS)",822807
"437","AT1G72460","AT1G72460","Leucine-rich repeat protein kinase family protein(AT1G72460)",843578
"438","AT5G11410","AT5G11410","Protein kinase superfamily protein(AT5G11410)",831012
"439","AT2G23150","NRAMP3","natural resistance-associated macrophage protein 3(NRAMP3)",816847
"440","AT5G01740","AT5G01740","Nuclear transport factor 2 (NTF2) family protein(AT5G01740)",831686
"441","AT5G03550","AT5G03550","MATH domain/coiled-coil protein(AT5G03550)",28720565
"442","AT3G29190","TPS15","Terpenoid cyclases/Protein prenyltransferases superfamily protein(AT3G29190)",822572
"443","AT4G32215","AT4G32215","hypothetical protein(AT4G32215)",3770571
"444","AT1G31935","AT1G31935","ncRNA(AT1G31935)",6241487
"445","AT4G21920","AT4G21920","hypothetical protein(AT4G21920)",828281
"446","AT4G24990","MUB3","Ubiquitin family protein(ATGP4)",828602
"447","AT1G34220","AT1G34220","Regulator of Vps4 activity in the MVB pathway protein(AT1G34220)",840321
"448","AT4G09460","MYB6","myb domain protein 6(MYB6)",826530
"449","AT2G04410","AT2G04410","RPM1-interacting protein 4 (RIN4) family protein(AT2G04410)",814981
"450","AT3G46000","ADF2","actin depolymerizing factor 2(ADF2)",823743
"451","AT5G58070","ATTIL","temperature-induced lipocalin(TIL)",835919
"452","AT3G47965","AT3G47965","hypothetical protein(AT3G47965)",2745951
"453","AT5G06865","AT5G06865","ncRNA(AT5G06865)",5008203
"454","AT5G64230","AT5G64230","1,8-cineole synthase(AT5G64230)",836544
"455","AT1G08770","PRA1E","prenylated RAB acceptor 1.E(PRA1.E)",837399
"456","AT4G22240","PAP2","Plastid-lipid associated protein PAP / fibrillin family protein(AT4G22240)",828319
"457","AT1G65520","ECI1","delta(3), delta(2)-enoyl CoA isomerase 1(ECI1)",842864
"458","AT4G30260","AT4G30260","Integral membrane Yip1 family protein(AT4G30260)",829149
"459","AT4G37790","HAT22","Homeobox-leucine zipper protein family(HAT22)",829935
"460","AT5G49480","ATCP1","Ca2+-binding protein 1(CP1)",835008
"461","AT5G55850","NOI","RPM1-interacting protein 4 (RIN4) family protein(NOI)",835679
"462","AT5G63790","NAC102","NAC domain containing protein 102(NAC102)",836499
"463","AT3G59880","AT3G59880","hypothetical protein(AT3G59880)",825158
"464","AT5G14110","AT5G14110","peroxidase (DUF 3339)(AT5G14110)",831261
"465","AT1G70590","AT1G70590","F-box family protein(AT1G70590)",843396
"466","AT4G38260","AT4G38260","transport/golgi organization-like protein (DUF833)(AT4G38260)",829983
"467","AT5G53130","CNGC1","cyclic nucleotide gated channel 1(CNGC1)",835393
"468","AT4G08500","MEKK1","MAPK/ERK kinase kinase 1(MEKK1)",826409
"469","AT5G04760","AT5G04760","Duplicated homeodomain-like superfamily protein(AT5G04760)",830354
"470","AT2G27830","AT2G27830","hypothetical protein(AT2G27830)",817330
"471","AT1G16150","WAKL4","wall associated kinase-like 4(WAKL4)",838184
"472","AT3G55900","AT3G55900","F-box family protein(AT3G55900)",824756
"473","AT3G03880","AT3G03880","sterol O-acyltransferase, putative (DUF1639)(AT3G03880)",821095
"474","AT4G37050","PLP3","PATATIN-like protein 4(PLP4)",829859
"475","AT2G17350","AT2G17350","beta-mannosyltransferase-like protein(AT2G17350)",816242
"476","AT2G35360","AT2G35360","ubiquitin family protein(AT2G35360)",818103
"477","AT1G49832","AT1G49832","ncRNA(AT1G49832)",10723136
"478","AT1G68862","AT1G68862","transmembrane protein(AT1G68862)",5007841
"479","AT4G06676","AT4G06676","etoposide-induced protein(AT4G06676)",826112
"480","AT4G19640","RABF2B","Ras-related small GTP-binding family protein(ARA7)",827706
"481","AT3G43440","TIFY3A","jasmonate-zim-domain protein 11(JAZ11)",823426
"482","AT4G11360","RHA1B","RING-H2 finger A1B(RHA1B)",826738
"483","AT5G19860","AT5G19860","transmembrane protein, putative (Protein of unknown function, DUF538)(AT5G19860)",832107
"484","AT5G51480","SKS2","SKU5 similar 2(SKS2)",835222
"485","AT4G04860","DER2.2","DERLIN-2.2(DER2.2)",825823
"486","AT1G68110","AT1G68110","ENTH/ANTH/VHS superfamily protein(AT1G68110)",843139
"487","AT4G23215","AT4G23215","miscRNA(AT4G23215)",6241102
"488","AT1G79590","SYP52","syntaxin of plants 52(SYP52)",844297
"489","AT2G38250","GT-3B","Homeodomain-like superfamily protein(AT2G38250)",818404
"490","AT3G61200","AT3G61200","Thioesterase superfamily protein(AT3G61200)",825292
"491","AT4G33940","AT4G33940","RING/U-box superfamily protein(AT4G33940)",829539
"492","AT5G16880","AT5G16880","Target of Myb protein 1(AT5G16880)",831551
"493","AT3G19910","BBR","RING/U-box superfamily protein(AT3G19910)",821529
"494","AT2G40110","AT2G40110","Yippee family putative zinc-binding protein(AT2G40110)",818600
"495","AT3G12740","ALIS1","ALA-interacting subunit 1(ALIS1)",820456
"496","AT4G39090","RD19A","Papain family cysteine protease(RD19)",830064
"497","AT1G29400","ML5","MEI2-like protein 5(ML5)",839816
"498","AT3G54420","ATEP3","homolog of carrot EP3-3 chitinase(EP3)",824608
"499","AT5G02020","SIS","E3 ubiquitin-protein ligase RLIM-like protein(SIS)",831782
"500","AT1G77370","GRXC3","Glutaredoxin family protein(AT1G77370)",844073
"501","AT3G06500","INVC","Plant neutral invertase family protein(A/N-InvC)",819828
"502","AT5G28010","AT5G28010","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT5G28010)",832871
"503","AT3G44880","PAO","Pheophorbide a oxygenase family protein with Rieske 2Fe-2S domain-containing protein(ACD1)",823622
"504","AT5G47860","AT5G47860","Gut esterase (DUF1350)(AT5G47860)",834837
"505","AT1G16120","WAKL1","wall associated kinase-like 1(WAKL1)",838181
"506","AT1G67960","POD1","POLLEN DEFECTIVE IN GUIDANCE-like protein(POD1)",843124
"507","AT4G32480","AT4G32480","sugar phosphate exchanger, putative (DUF506)(AT4G32480)",829383
"508","AT1G75490","DREB2D","Integrase-type DNA-binding superfamily protein(AT1G75490)",843885
"509","AT4G20362","AT4G20362","ncRNA(AT4G20362)",5008149
"510","AT3G24500","MBF1C","multiprotein bridging factor 1C(MBF1C)",822041
"511","AT4G02370","AT4G02370","pectinesterase (Protein of unknown function, DUF538)(AT4G02370)",828057
"512","AT2G42040","AT2G42040","WRC protein(AT2G42040)",818804
"513","AT1G14400","UBC1","ubiquitin carrier protein 1(UBC1)",838002
"514","AT3G62650","AT3G62650","hypothetical protein(AT3G62650)",825439
"515","AT3G20830","UCNL","AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein(UCNL)",821631
"516","AT3G45638","AT3G45638","ncRNA(AT3G45638)",5008069
"517","AT5G59960","AT5G59960","K-stimulated pyrophosphate-energized sodium pump protein(AT5G59960)",836118
"518","AT5G64572","AT5G64572","ncRNA(AT5G64572)",5008331
"519","AT4G15260","AT4G15260","UDP-Glycosyltransferase superfamily protein(AT4G15260)",827192
"520","AT5G01600","FER1","ferretin 1(FER1)",831720
"521","AT5G47560","TDT","tonoplast dicarboxylate transporter(TDT)",834806
"522","AT1G55510","BCDH","branched-chain alpha-keto acid decarboxylase E1 beta subunit(BCDH BETA1)",841998
"523","AT1G06570","PDS1","4-hydroxyphenylpyruvate dioxygenase(PDS1)",837168
"524","AT2G05380","GRP3S","glycine-rich protein 3 short isoform(GRP3S)",815086
"525","AT4G01720","WRKY47","WRKY family transcription factor(WRKY47)",828001
"526","AT5G43590","PLP4","Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein(AT5G43590)",834379
"527","AT2G28110","IRX7","Exostosin family protein(FRA8)",817357
"528","AT4G34030","MCCB","3-methylcrotonyl-CoA carboxylase(MCCB)",829549
"529","AT1G76410","ATL8","RING/U-box superfamily protein(ATL8)",843974
"530","AT1G51820","AT1G51820","Leucine-rich repeat protein kinase family protein(AT1G51820)",841609
"531","AT5G26740","AT5G26740","organic solute transporter ostalpha protein (DUF300)(AT5G26740)",832714
"532","AT2G14170","ALDH6B2","aldehyde dehydrogenase 6B2(ALDH6B2)",815903
"533","AT5G44585","AT5G44585","hypothetical protein(AT5G44585)",6241037
"534","AT4G35750","AT4G35750","SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein(AT4G35750)",829728
"535","AT5G16370","AAE5","acyl activating enzyme 5(AAE5)",831498
"536","AT1G21920","AT1G21920","Histone H3 K4-specific methyltransferase SET7/9 family protein(AT1G21920)",838794
"537","AT3G48390","AT3G48390","MA3 domain-containing protein(AT3G48390)",823997
"538","AT1G69570","CDF5","Dof-type zinc finger DNA-binding family protein(AT1G69570)",843293
"539","AT1G75030","ATLP-3","thaumatin-like protein 3(TLP-3)",843841
"540","AT1G20460","AT1G20460","NADH-ubiquinone oxidoreductase chain(AT1G20460)",838634
"541","AT1G21830","AT1G21830","hypothetical protein(AT1G21830)",838785
"542","AT2G23430","KRP1","Cyclin-dependent kinase inhibitor family protein(ICK1)",816875
"543","AT3G06780","AT3G06780","glycine-rich protein(AT3G06780)",819863
"544","AT1G36630","AT1G36630","hypothetical protein(AT1G36630)",3767021
"545","AT3G48520","CYP94B3","cytochrome P450, family 94, subfamily B, polypeptide 3(CYP94B3)",824011
"546","AT1G31480","SGR2","shoot gravitropism 2 (SGR2)(SGR2)",840038
"547","AT2G18090","AT2G18090","PHD finger family protein / SWIB complex BAF60b domain-containing protein / GYF domain-containing protein(AT2G18090)",816321
"548","AT4G27100","AT4G27100","Ypt/Rab-GAP domain of gyp1p superfamily protein(AT4G27100)",828818
"549","AT1G19110","AT1G19110","inter-alpha-trypsin inhibitor heavy chain-like protein(AT1G19110)",838494
"550","AT3G59350","PTI13","Protein kinase superfamily protein(AT3G59350)",825104
"551","AT2G41160","AT2G41160","Ubiquitin-associated (UBA) protein(AT2G41160)",818715
"552","AT1G36620","AT1G36620","hypothetical protein(AT1G36620)",3767020
"553","AT1G78420","AT1G78420","RING/U-box superfamily protein(AT1G78420)",844178
"554","AT2G46500","PI4KG4","phosphoinositide 4-kinase gamma 4(PI4K GAMMA 4)",819260
"555","AT5G51070","CLPD","Clp ATPase(ERD1)",835180
"556","AT2G31945","AT2G31945","transmembrane protein(AT2G31945)",817753
"557","AT5G43580","AT5G43580","Serine protease inhibitor, potato inhibitor I-type family protein(UPI)",834378
"558","AT1G80160","AT1G80160","Lactoylglutathione lyase / glyoxalase I family protein(GLYI7)",844356
"559","AT5G14180","LIP2","Myzus persicae-induced lipase 1(MPL1)",831268
"560","AT3G46690","UGT76E4","UDP-Glycosyltransferase superfamily protein(AT3G46690)",823822
"561","AT5G63450","CYP94B1","cytochrome P450, family 94, subfamily B, polypeptide 1(CYP94B1)",836464
"562","AT1G19530","AT1G19530","DNA polymerase epsilon catalytic subunit A(AT1G19530)",838540
"563","AT3G04070","anac047","NAC domain containing protein 47(NAC047)",819562
"564","AT2G40000","HSPRO2","ortholog of sugar beet HS1 PRO-1 2(HSPRO2)",818588
"565","AT3G24100","AT3G24100","Uncharacterized protein family SERF(AT3G24100)",821996
"566","AT3G11930","AT3G11930","Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G11930)",820366
"567","AT1G08630","THA1","threonine aldolase 1(THA1)",837385
"568","AT3G20340","AT3G20340","protein expression protein(AT3G20340)",821578
"569","AT3G56470","AT3G56470","F-box family protein(AT3G56470)",824814
"570","AT2G46810","BHLH70","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT2G46810)",819294
"571","AT3G07280","AT3G07280","miscRNA(AT3G07280)",3768862
"572","AT5G12950","AT5G12950","proline-tRNA ligase (DUF1680)(AT5G12950)",831135
"573","AT4G31860","AT4G31860","Protein phosphatase 2C family protein(AT4G31860)",829315
"574","AT4G29900","ACA10","autoinhibited Ca(2+)-ATPase 10(ACA10)",829112
"575","AT5G43100","AT5G43100","Eukaryotic aspartyl protease family protein(AT5G43100)",834326
"576","AT2G29995","PSY3","PSY3-like protein(AT2G29995)",817550
"577","AT4G10730","AT4G10730","Protein kinase superfamily protein(AT4G10730)",826667
"578","AT1G48000","MYB112","myb domain protein 112(MYB112)",841218
"579","AT3G52820","PAP22","purple acid phosphatase 22(PAP22)",824448
"580","AT5G49710","AT5G49710","RING finger protein(AT5G49710)",835034
"581","AT1G03220","AT1G03220","Eukaryotic aspartyl protease family protein(AT1G03220)",838517
"582","AT4G13790","AT4G13790","SAUR-like auxin-responsive protein family(AT4G13790)",827013
"583","AT5G55860","AT5G55860","weak chloroplast movement under blue light protein (DUF827)(AT5G55860)",835681
"584","AT1G07230","NPC1","non-specific phospholipase C1(NPC1)",837234
"585","AT2G23320","WRKY15","WRKY DNA-binding protein 15(WRKY15)",816864
"586","AT3G48760","PAT05","DHHC-type zinc finger family protein(AT3G48760)",824037
"587","AT1G12810","AT1G12810","proline-rich family protein(AT1G12810)",837837
"588","AT2G33120","VAMP722","synaptobrevin-related protein 1(SAR1)",817874
"589","AT5G49520","WRKY48","WRKY DNA-binding protein 48(WRKY48)",835012
"590","AT1G62300","WRKY6","WRKY family transcription factor(WRKY6)",842527
"591","AT5G26340","STP13","Major facilitator superfamily protein(MSS1)",832703
"592","AT1G14000","VIK","VH1-interacting kinase(VIK)",837960
"593","AT4G24310","AT4G24310","transmembrane protein, putative (DUF679)(AT4G24310)",828534
"594","AT2G17500","AT2G17500","Auxin efflux carrier family protein(AT2G17500)",816256
"595","AT4G18950","AT4G18950","Integrin-linked protein kinase family(AT4G18950)",827630
"596","AT1G21080","AT1G21080","DNAJ heat shock N-terminal domain-containing protein(AT1G21080)",838704
"597","AT1G30730","AT1G30730","FAD-binding Berberine family protein(AT1G30730)",839953
"598","AT5G04970","PME47","Plant invertase/pectin methylesterase inhibitor superfamily(AT5G04970)",830379
"599","AT1G75760","AT1G75760","ER lumen protein retaining receptor family protein(AT1G75760)",843909
"600","AT3G54680","AT3G54680","proteophosphoglycan-like protein(AT3G54680)",824633
"601","AT4G35660","AT4G35660","selection/upkeep of intraepithelial T-cells protein, putative (DUF241)(AT4G35660)",829718
"602","AT5G22350","ELM1","fission ELM1-like protein (DUF1022)(ELM1)",832295
"603","AT1G09250","BHLH149","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G09250)",837446
"604","AT2G41420","AT2G41420","proline-rich family protein(WIH2)",818740
"605","AT3G14595","AT3G14595","Ribosomal protein L18ae family(AT3G14595)",820686
"606","AT4G37520","PER50","Peroxidase superfamily protein(AT4G37520)",829907
"607","AT5G48540","CRRSP55","receptor-like protein kinase-related family protein(AT5G48540)",834910
"608","AT5G56170","LLG1","LORELEI-LIKE-GPI-ANCHORED PROTEIN 1(LLG1)",835716
"609","AT3G46280","AT3G46280","kinase-like protein(AT3G46280)",823773
"610","AT3G05920","AT3G05920","Heavy metal transport/detoxification superfamily protein(AT3G05920)",819761
"611","AT3G24420","AT3G24420","alpha/beta-Hydrolases superfamily protein(AT3G24420)",822032
"612","AT1G68870","ATSOFL2","SOB five-like 2(SOFL2)",843219
"613","AT2G42300","BHLH48","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT2G42300)",818831
"614","AT1G44350","ILL6","IAA-amino acid hydrolase ILR1-like 6(ILL6)",841026
"615","AT3G23050","IAA7","indole-3-acetic acid 7(IAA7)",821879
"616","AT1G56700","AT1G56700","Peptidase C15, pyroglutamyl peptidase I-like protein(AT1G56700)",842126
"617","AT1G62660","BFRUCT3","Glycosyl hydrolases family 32 protein(AT1G62660)",842563
"618","AT1G30270","CIPK23","CBL-interacting protein kinase 23(CIPK23)",839907
"619","AT1G08510","FATB","fatty acyl-ACP thioesterases B(FATB)",837372
"620","AT4G27430","CIP7","COP1-interacting protein 7(CIP7)",828851
"621","AT1G77500","AT1G77500","DUF630 family protein, putative (DUF630 and DUF632)(AT1G77500)",844086
"622","AT5G16550","AT5G16550","voltage-dependent L-type calcium channel subunit(AT5G16550)",831517
"623","AT1G17060","CYP72C1","cytochrome p450 72c1(CYP72C1)",838276
"624","AT1G44608","AT1G44608","hypothetical protein(AT1G44608)",841034
"625","AT2G15480","UGT73B5","UDP-glucosyl transferase 73B5(UGT73B5)",816040
"626","AT1G64950","CYP89A5","cytochrome P450, family 89, subfamily A, polypeptide 5(CYP89A5)",842803
"627","AT4G15530","PPDK","pyruvate orthophosphate dikinase(PPDK)",827226
"628","AT3G45600","TET3","tetraspanin3(TET3)",823702
"629","AT4G22820","SAP9","A20/AN1-like zinc finger family protein(AT4G22820)",828381
"630","AT2G02230","PP2B1","phloem protein 2-B1(PP2-B1)",814754
"631","AT2G30500","NET4B","Kinase interacting (KIP1-like) family protein(NET4B)",817600
"632","AT1G56660","AT1G56660","MAEBL domain protein(AT1G56660)",842121
"633","AT2G02820","MYB88","myb domain protein 88(MYB88)",814812
"634","AT3G51970","ASAT1","acyl-CoA sterol acyl transferase 1(ASAT1)",824360
"635","AT5G47370","HAT2","Homeobox-leucine zipper protein 4 (HB-4) / HD-ZIP protein(HAT2)",834784
"636","AT4G29570","CDA8","Cytidine/deoxycytidylate deaminase family protein(AT4G29570)",829078
"637","AT4G33800","AT4G33800","hypothetical protein(AT4G33800)",829522
"638","AT4G15490","UGT84A3","UDP-Glycosyltransferase superfamily protein(UGT84A3)",827221
"639","AT1G19380","AT1G19380","sugar, putative (DUF1195)(AT1G19380)",838521
"640","AT5G67300","MYB44","myb domain protein r1(MYBR1)",836865
"641","AT3G05936","AT3G05936","hypothetical protein(AT3G05936)",6240608
"642","AT4G18280","AT4G18280","glycine-rich cell wall protein-like protein(AT4G18280)",827554
"643","AT1G64380","ERF061","Integrase-type DNA-binding superfamily protein(AT1G64380)",842745
"644","AT2G36770","UGT73C4","UDP-Glycosyltransferase superfamily protein(AT2G36770)",818249
"645","AT4G24760","AT4G24760","alpha/beta-Hydrolases superfamily protein(AT4G24760)",828578
"646","AT1G79660","AT1G79660","ephrin-A3 protein(AT1G79660)",844305
"647","AT2G30360","CIPK11","SOS3-interacting protein 4(SIP4)",817586
"648","AT2G38500","AT2G38500","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT2G38500)",818432
"649","AT5G39240","AT5G39240","transcription factor UPBEAT-like protein(AT5G39240)",833920
"650","AT2G28671","AT2G28671","hypothetical protein(AT2G28671)",6241140
"651","AT5G14000","anac084","NAC domain containing protein 84(NAC084)",831248
"652","AT1G22910","AT1G22910","RNA-binding (RRM/RBD/RNP motifs) family protein(AT1G22910)",838898
"653","AT1G25230","PAP4","Calcineurin-like metallo-phosphoesterase superfamily protein(AT1G25230)",839105
"654","AT5G57785","AT5G57785","hypothetical protein(AT5G57785)",28721276
"655","AT2G38170","CAX1","cation exchanger 1(CAX1)",818395
"656","AT3G58620","TTL4","tetratricopetide-repeat thioredoxin-like 4(TTL4)",825031
"657","AT3G50660","CYP90B1","Cytochrome P450 superfamily protein(DWF4)",824229
"658","AT5G50175","AT5G50175","transmembrane protein(AT5G50175)",3771478
"659","AT1G03790","SOM","Zinc finger C-x8-C-x5-C-x3-H type family protein(SOM)",839408
